mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4511170616760259,10,0.01794679019265034,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.5740994327076258,10,0.022619625122973264,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.5968645567405212,10,0.034950703728328834,Preprocessor1_Model01
5,1,0.1,mae,standard,0.448702899301963,10,0.018026547323717057,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.5689555124317831,10,0.022811790011525755,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.6027211324447489,10,0.03445136099695318,Preprocessor1_Model02
7,1,0.1,mae,standard,0.4476509978090187,10,0.01741053190096179,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.568058409481352,10,0.022360560965934157,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.6043417728885228,10,0.034189516374442015,Preprocessor1_Model03
10,1,0.1,mae,standard,0.44728815950835454,10,0.017257409559686507,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.5669504729958526,10,0.022317439134101034,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.6060084974030125,10,0.03401419713882303,Preprocessor1_Model04
3,3,0.1,mae,standard,0.3685934826969731,10,0.01716802786779803,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.5002762419462355,10,0.02508838225904659,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.6911380003313585,10,0.0333747525878328,Preprocessor1_Model05
5,3,0.1,mae,standard,0.36564586187232373,10,0.013427342957040043,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.5066934299513752,10,0.0238914786013944,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.6840045283003001,10,0.03285018130599636,Preprocessor1_Model06
7,3,0.1,mae,standard,0.37490124231411387,10,0.01122722947671799,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.5134661900813953,10,0.01809780489193011,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.6773366572491838,10,0.02831728329895229,Preprocessor1_Model07
10,3,0.1,mae,standard,0.38411845597248523,10,0.01389103591325736,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.5217876206612451,10,0.02012113375479229,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.6703040750366521,10,0.028905805424533068,Preprocessor1_Model08
3,5,0.1,mae,standard,0.3317343544699278,10,0.013211566850939374,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.46800809948834976,10,0.02712827044726236,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.7320063171229375,10,0.03195566722624905,Preprocessor1_Model09
5,5,0.1,mae,standard,0.33286620373883835,10,0.014287158586571093,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.469435140487862,10,0.02643469241095292,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.7290385536220522,10,0.028645608363392,Preprocessor1_Model10
7,5,0.1,mae,standard,0.3381993097190061,10,0.011044148722464597,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.4781660742258491,10,0.02203827382737725,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.7221887244691705,10,0.02403629733098366,Preprocessor1_Model11
10,5,0.1,mae,standard,0.34478229102093944,10,0.014975149167525518,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.4942163073516509,10,0.026067384264176503,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.701347750042356,10,0.029240192275997178,Preprocessor1_Model12
3,7,0.1,mae,standard,0.315820891199897,10,0.009919939889832727,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.4600324271730253,10,0.025328335551893958,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.7424977769603045,10,0.02605613181376967,Preprocessor1_Model13
5,7,0.1,mae,standard,0.3249668947213253,10,0.011786246966974188,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.4668549663919942,10,0.03110887425937121,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.7301861838805588,10,0.03346068283165333,Preprocessor1_Model14
7,7,0.1,mae,standard,0.32619329131281666,10,0.009476812273059422,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.48106861703708426,10,0.029399486690785327,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.7191455479310882,10,0.02973211684594738,Preprocessor1_Model15
10,7,0.1,mae,standard,0.32684162396773125,10,0.013734833431628164,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.48460008417750566,10,0.03542087561359495,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.7108477936011083,10,0.03910102374873854,Preprocessor1_Model16
3,1,0.01,mae,standard,0.5571927875987157,10,0.02403667544460369,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.7179195578917216,10,0.026877534227671553,Preprocessor1_Model17
