mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.31269630133346765,10,0.013031039422500005,Model01
3,1,rmse,standard,0.4246364934611279,10,0.01687689891667508,Model01
3,1,rsq,standard,0.7526925681169221,10,0.01839249575842833,Model01
5,1,mae,standard,0.3030049272952334,10,0.012041558342368924,Model02
5,1,rmse,standard,0.41626156507267326,10,0.01449120740712195,Model02
5,1,rsq,standard,0.7566140122269419,10,0.016849408216768717,Model02
7,1,mae,standard,0.2987157756445588,10,0.012563425317700072,Model03
7,1,rmse,standard,0.4169001257606157,10,0.016029824589273385,Model03
7,1,rsq,standard,0.7497944790385435,10,0.019429874112551385,Model03
10,1,mae,standard,0.2939642616291166,10,0.013359305037014354,Model04
10,1,rmse,standard,0.41382706720938073,10,0.017499246098734243,Model04
10,1,rsq,standard,0.7474776007261421,10,0.021209814785417874,Model04
3,3,mae,standard,0.313565713849816,10,0.012698971138657004,Model05
3,3,rmse,standard,0.42666982130042524,10,0.015517397924974552,Model05
3,3,rsq,standard,0.7495997929937275,10,0.018506545003072368,Model05
5,3,mae,standard,0.3054226030408377,10,0.0124372924884066,Model06
5,3,rmse,standard,0.42155022796687136,10,0.01543047281762977,Model06
5,3,rsq,standard,0.7492549495611198,10,0.01722518696398843,Model06
7,3,mae,standard,0.30200939517695763,10,0.011898622885910143,Model07
7,3,rmse,standard,0.42404978730965204,10,0.014503551352762767,Model07
7,3,rsq,standard,0.7398427875502087,10,0.017114588767944465,Model07
10,3,mae,standard,0.2940961340514758,10,0.012849501682958982,Model08
10,3,rmse,standard,0.4127792283227626,10,0.015864231497504756,Model08
10,3,rsq,standard,0.7507086962078909,10,0.019566055888866028,Model08
3,5,mae,standard,0.31930493225943446,10,0.012430079059624788,Model09
3,5,rmse,standard,0.43366756983044047,10,0.015050702671529538,Model09
3,5,rsq,standard,0.7435352732176872,10,0.016450403977806713,Model09
5,5,mae,standard,0.30742299993813965,10,0.011961242397100799,Model10
5,5,rmse,standard,0.42010455476024783,10,0.014461468685260971,Model10
5,5,rsq,standard,0.7525630465015397,10,0.015888583599264518,Model10
7,5,mae,standard,0.30150780488415746,10,0.012300857918999786,Model11
7,5,rmse,standard,0.4180576326633174,10,0.016183663650964863,Model11
7,5,rsq,standard,0.7496623473369206,10,0.019215939630501274,Model11
10,5,mae,standard,0.29726361020865677,10,0.01303758192158748,Model12
10,5,rmse,standard,0.4188893770980416,10,0.01613881885044558,Model12
10,5,rsq,standard,0.7410115010396344,10,0.020591246260960035,Model12
3,7,mae,standard,0.32679369221629373,10,0.013739961265944857,Model13
3,7,rmse,standard,0.4388674082190128,10,0.016151946194749776,Model13
3,7,rsq,standard,0.734425506933647,10,0.0194489130443027,Model13
5,7,mae,standard,0.3118252883792447,10,0.01292690410901146,Model14
5,7,rmse,standard,0.4269050635087321,10,0.016307950509331134,Model14
5,7,rsq,standard,0.7440662630718388,10,0.018558386337512958,Model14
7,7,mae,standard,0.30722063005703815,10,0.011820693787093186,Model15
7,7,rmse,standard,0.42574482439154115,10,0.015167202535616998,Model15
7,7,rsq,standard,0.7401431262249668,10,0.01795961553381265,Model15
10,7,mae,standard,0.29861271887809593,10,0.012466308749521577,Model16
10,7,rmse,standard,0.41768916115478233,10,0.01493327616747777,Model16
10,7,rsq,standard,0.7452236354888053,10,0.019807101502513247,Model16
