mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.47809476351577446,10,0.01399442660893102,Model01
3,1,0.1,rmse,standard,0.6209957770629795,10,0.022891992555900544,Model01
3,1,0.1,rsq,standard,0.48918115777514426,10,0.03637729246972277,Model01
5,1,0.1,mae,standard,0.47853723082444277,10,0.013619848310568089,Model02
5,1,0.1,rmse,standard,0.6212985186601087,10,0.02249821031117388,Model02
5,1,0.1,rsq,standard,0.4884967705308682,10,0.0364562804232512,Model02
7,1,0.1,mae,standard,0.47914037585210417,10,0.013433511726729326,Model03
7,1,0.1,rmse,standard,0.6213402195983244,10,0.022626418806008023,Model03
7,1,0.1,rsq,standard,0.48854179093777755,10,0.03656368068102439,Model03
10,1,0.1,mae,standard,0.47759114500834876,10,0.013536549927656513,Model04
10,1,0.1,rmse,standard,0.6200228285539154,10,0.022671618956279595,Model04
10,1,0.1,rsq,standard,0.4902455859086215,10,0.03657294769374096,Model04
3,3,0.1,mae,standard,0.3335006575946825,10,0.01209412255060265,Model05
3,3,0.1,rmse,standard,0.4655524738737387,10,0.018392616400629013,Model05
3,3,0.1,rsq,standard,0.7107012452624435,10,0.02504840798033747,Model05
5,3,0.1,mae,standard,0.3178545457120643,10,0.013669080482256481,Model06
5,3,0.1,rmse,standard,0.44418161562997044,10,0.021928997742479975,Model06
5,3,0.1,rsq,standard,0.7313187913172461,10,0.028326263247114764,Model06
7,3,0.1,mae,standard,0.3081636933656964,10,0.011789919225607987,Model07
7,3,0.1,rmse,standard,0.4366689704180177,10,0.019862358521293984,Model07
7,3,0.1,rsq,standard,0.7385074275452974,10,0.025870803632241923,Model07
10,3,0.1,mae,standard,0.30572147268000305,10,0.01248929915301654,Model08
10,3,0.1,rmse,standard,0.4339328066103537,10,0.019839166672411996,Model08
10,3,0.1,rsq,standard,0.744502667133557,10,0.02379902533058503,Model08
3,5,0.1,mae,standard,0.32679700415126545,10,0.012554180125013277,Model09
3,5,0.1,rmse,standard,0.4655090222141302,10,0.02044475755438622,Model09
3,5,0.1,rsq,standard,0.7227631303754404,10,0.025220545123653588,Model09
5,5,0.1,mae,standard,0.3041489741321578,10,0.01176571846029972,Model10
5,5,0.1,rmse,standard,0.4356728902949551,10,0.017454630890831418,Model10
5,5,0.1,rsq,standard,0.7506312187260106,10,0.0223652834980195,Model10
7,5,0.1,mae,standard,0.28889429967940755,10,0.012746746389703623,Model11
7,5,0.1,rmse,standard,0.4148138303150762,10,0.021306533366630687,Model11
7,5,0.1,rsq,standard,0.7672978381316283,10,0.026021484435603735,Model11
10,5,0.1,mae,standard,0.28814259264136066,10,0.013528073421947538,Model12
10,5,0.1,rmse,standard,0.41535767618261554,10,0.02145625121004533,Model12
10,5,0.1,rsq,standard,0.7633571754626935,10,0.025204991097899667,Model12
3,7,0.1,mae,standard,0.3534380356796324,10,0.011490102320408863,Model13
3,7,0.1,rmse,standard,0.5043176224430777,10,0.017854723489156593,Model13
3,7,0.1,rsq,standard,0.6824632758782901,10,0.0313759968669928,Model13
5,7,0.1,mae,standard,0.30092778911416335,10,0.012524412018140888,Model14
5,7,0.1,rmse,standard,0.43252368704573296,10,0.019470507254814015,Model14
5,7,0.1,rsq,standard,0.7584605979958814,10,0.024839971839859712,Model14
7,7,0.1,mae,standard,0.2878042057991698,10,0.014075573483087305,Model15
7,7,0.1,rmse,standard,0.41744872632442953,10,0.023212686106900155,Model15
7,7,0.1,rsq,standard,0.764906442012254,10,0.02820101547974539,Model15
10,7,0.1,mae,standard,0.28436424989015874,10,0.012100437492410503,Model16
10,7,0.1,rmse,standard,0.4167617383080361,10,0.021297776264834572,Model16
10,7,0.1,rsq,standard,0.7639336510910559,10,0.023432854126425245,Model16
3,1,0.01,mae,standard,0.5774098217357979,10,0.014503225498517371,Model17
3,1,0.01,rmse,standard,0.7284728135110805,10,0.017648866988331652,Model17
3,1,0.01,rsq,standard,0.3701026977670962,10,0.02514967705501167,Model17
5,1,0.01,mae,standard,0.5653150411747252,10,0.013620316054810261,Model18
5,1,0.01,rmse,standard,0.7112406913262611,10,0.017515515897908767,Model18
5,1,0.01,rsq,standard,0.36962409271465335,10,0.021699640835472624,Model18
7,1,0.01,mae,standard,0.5633640255901301,10,0.013571780574160343,Model19
7,1,0.01,rmse,standard,0.7089063899554369,10,0.017510857073270547,Model19
7,1,0.01,rsq,standard,0.3671072382133622,10,0.02146146424166968,Model19
10,1,0.01,mae,standard,0.5626991797781886,10,0.013490769000452521,Model20
10,1,0.01,rmse,standard,0.7085833630836499,10,0.017478358674691667,Model20
10,1,0.01,rsq,standard,0.36757062533313334,10,0.021942601735942476,Model20
3,3,0.01,mae,standard,0.44063792957500597,10,0.011857807431988429,Model21
