mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,1.2760000000707805,2,12,0,8,25,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9654906509857754,0.008627337253556166,1,1,NaN,NA,NA,NA,NA,0.247761194165286,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
2,1.3009999999776483,2,12,0,8,50,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.970834304302522,0.007291423924369481,1,1,NaN,NA,NA,NA,NA,0.216666666818438,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
3,1.2580000000307336,2,12,0,8,100,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9918561068018397,0.0020359732995400715,1,1,NaN,NA,NA,NA,NA,0.253318942309207,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
4,1.275000000023283,2,12,0,8,150,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9951219286707307,0.0012195178323173223,1,1,NaN,NA,NA,NA,NA,0.255202312164998,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
5,1.2699999999022111,2,12,0,8,200,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9969064289733719,7.733927566570351e-4,1,1,NaN,NA,NA,NA,NA,0.256769983705921,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
6,2.265999999945052,2,12,0,8,300,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9949842744127623,0.0012539313968094378,1,1,NaN,NA,NA,NA,NA,0.270003108477031,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
7,3.330000000074506,2,12,0,8,500,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9971791034807471,7.052241298132301e-4,1,1,NaN,NA,NA,NA,NA,0.286298726332214,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
8,5.319999999948777,2,12,0,8,1000,3,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.997077585502886,7.306036242784871e-4,1,1,NaN,NA,NA,NA,NA,0.297139475214776,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
9,1.2480000000214204,2,12,0,8,25,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9654906509857754,0.008627337253556166,1,1,NaN,NA,NA,NA,NA,0.247761194165286,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
10,1.2650000000139698,2,12,0,8,50,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.970834304302522,0.007291423924369481,1,1,NaN,NA,NA,NA,NA,0.216666666818438,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
11,1.2620000001043081,2,12,0,8,100,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9918561068018397,0.0020359732995400715,1,1,NaN,NA,NA,NA,NA,0.253318942309207,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
12,1.259000000078231,2,12,0,8,150,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9951219286707307,0.0012195178323173223,1,1,NaN,NA,NA,NA,NA,0.255202312164998,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
13,1.3009999999776483,2,12,0,8,200,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9969064289733719,7.733927566570351e-4,1,1,NaN,NA,NA,NA,NA,0.256769983705921,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
14,2.2669999999925494,2,12,0,8,300,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9962372377445848,9.406905638537785e-4,1,1,NaN,NA,NA,NA,NA,0.271028037375525,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
15,3.297000000020489,2,12,0,8,500,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9977399206545653,5.650198363586696e-4,1,1,NaN,NA,NA,NA,NA,0.28695652171284,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875,Inf,NaN,0.875,0,0.875
