date,open,high,low,close,volume
2016-03-07,71.400002,71.400002,71.400002,71.400002,100
2016-03-08,70.900002,70.900002,69,69,100
2016-03-09,69,69,69,69,0
2016-03-10,69,69,69,69,0
2016-03-11,69,69,69,69,0
2016-03-14,66.5,68,65.699997,68,80
2016-03-15,74.900002,75.900002,73.900002,75,1070
2016-03-16,77,84,77,83.900002,1330
2016-03-17,81.5,83.400002,77.5,79.93,1390
2016-03-18,80.169998,80.300003,79.410004,79.410004,100
2016-03-21,87.199997,94,83.5,87.5,3830
2016-03-22,89,89,84.190002,88.900002,3120
2016-03-23,86.599998,88.599998,83.900002,83.900002,2710
2016-03-24,84.790001,85,83.400002,84.889999,280
2016-03-28,87.900002,87.900002,77.5,83.599998,940
2016-03-29,81.5,81.800003,81.5,81.599998,110
2016-03-30,77.5,81.400002,77.5,80.099998,700
2016-03-31,76.099998,88,76.099998,84.690002,1090
2016-04-01,80.400002,84,72.400002,81.989998,1030
2016-04-04,83.400002,83.400002,83.400002,83.400002,170
2016-04-05,81.5,83,81,81,100
2016-04-06,80.919998,82,80.919998,81.599998,120
2016-04-07,83.199997,83.900002,82,83.400002,180
2016-04-08,84.190002,84.199997,81.599998,82.010002,500
2016-04-11,80,82.5,77.800003,80.300003,2920
2016-04-12,78.900002,80.300003,76.5,78,6110
2016-04-13,77,77.900002,76.199997,77.599998,510
2016-04-14,75.599998,78.400002,75.599998,76.900002,3010
2016-04-15,76.900002,76.900002,76.900002,76.900002,0
2016-04-18,78.800003,78.900002,78.43,78.900002,300
2016-04-19,81,82,78.5,78.5,440
2016-04-20,78.5,78.5,77.5,77.5,310
2016-04-21,76.400002,76.400002,76.199997,76.300003,120
2016-04-22,76.199997,76.400002,76.199997,76.300003,170
2016-04-25,74.199997,74.809998,73,73,650
2016-04-26,73,73,73,73,0
2016-04-27,75.5,77.800003,75.5,76.800003,330
2016-04-28,77.900002,77.900002,70,73.800003,150
2016-04-29,77.400002,77.400002,73.199997,73.900002,110
2016-05-02,75.199997,75.199997,72.800003,73.5,60
2016-05-03,75.199997,75.199997,75.199997,75.199997,20
2016-05-04,75.199997,75.199997,75.199997,75.199997,0
2016-05-05,75.199997,75.199997,75.199997,75.199997,0
2016-05-06,72.300003,72.599998,72.139999,72.599998,40
2016-05-09,72.599998,72.599998,72.599998,72.599998,0
2016-05-10,65,68.900002,62.5,64.699997,620
2016-05-11,72.400002,72.400002,67.400002,67.400002,400
2016-05-12,67.400002,67.400002,67.400002,67.400002,0
2016-05-13,71.300003,71.300003,71.300003,71.300003,10
2016-05-16,67.400002,67.5,62.139999,66,460
2016-05-17,68.169998,68.169998,65.400002,65.400002,80
2016-05-18,66.800003,66.800003,64.5,65.300003,1060
2016-05-19,66.209999,66.699997,65.5,65.5,430
2016-05-20,65.800003,65.800003,65.099998,65.099998,60
2016-05-23,69.199997,70.199997,69.199997,70.199997,100
2016-05-24,68.699997,70.099998,67.599998,70.099998,80
2016-05-25,79.800003,81.900002,78,80.800003,1200
2016-05-26,79,80,77.099998,79,1350
2016-05-27,79.800003,81.900002,78.5,78.5,970
2016-05-31,76.800003,76.800003,75,75,390
2016-06-01,72.699997,72.699997,71.440002,71.489998,190
2016-06-02,71.199997,75.800003,71.199997,74.900002,550
2016-06-03,74.900002,75.800003,73.75,74.75,400
2016-06-06,71.900002,72.5,70,71,750
2016-06-07,75,75,75,75,240
2016-06-08,72.699997,72.699997,70.150002,71.300003,360
2016-06-09,71.050003,72.099998,70,71.57,310
2016-06-10,71.599998,72.400002,70,71.199997,250
2016-06-13,69.199997,69.300003,68.099998,69.199997,360
2016-06-14,71.589996,72.400002,71,71,240
2016-06-15,70,71.699997,70,71.699997,70
2016-06-16,69.800003,70.699997,67.800003,67.800003,150
2016-06-17,70,71,68.980003,68.980003,610
2016-06-20,69.900002,70.599998,69.099998,70.300003,610
2016-06-21,69.300003,73,68.800003,70.099998,1870
2016-06-22,71.099998,72,70,70.800003,970
2016-06-23,69,70,67.900002,68,160
2016-06-24,68.400002,69.400002,68,68,320
2016-06-27,66.699997,70,64.099998,68,300
2016-06-28,67,68.599998,65.510002,65.599998,150
2016-06-29,69.800003,69.800003,68.849998,69.75,40
2016-06-30,70,73.599998,70,71.480003,480
2016-07-01,72.199997,73.400002,72.199997,72.5,480
2016-07-05,70.199997,70.199997,67.599998,68.400002,600
2016-07-06,67.099998,67.900002,67.099998,67.099998,130
2016-07-07,68.5,68.5,68.5,68.5,10
2016-07-08,68.5,68.5,68.5,68.5,0
2016-07-11,67.900002,67.900002,66.099998,66.949997,560
2016-07-12,67,69.800003,67,68.699997,710
2016-07-13,69.089996,71.5,69.089996,71.199997,1630
2016-07-14,71.699997,72.900002,71.199997,72.5,570
2016-07-15,73.400002,73.400002,71.900002,71.900002,340
2016-07-18,70.800003,70.800003,67.599998,69.699997,1910
2016-07-19,68.900002,69.699997,67.400002,68.099998,390
2016-07-20,68.800003,73.400002,68.599998,69.800003,1110
2016-07-21,70.379997,71,69,69,580
2016-07-22,73.900002,73.900002,68.980003,72,1460
2016-07-25,69.599998,70.099998,67.699997,68,2190
2016-07-26,69.900002,69.900002,69.900002,69.900002,60
2016-07-27,69.400002,70.800003,68.440002,70,810
2016-07-28,70.800003,73,70.43,72.599998,1060
2016-07-29,72.5,72.900002,70.199997,70.300003,1630
2016-08-01,70.300003,71.199997,69.650002,70.5,180
2016-08-02,70,70,69,69.099998,350
2016-08-03,70,70.900002,69.150002,70.849998,340
2016-08-04,70.300003,72.599998,70.300003,70.519997,240
2016-08-05,72.199997,72.199997,70.599998,71.360001,140
2016-08-08,70.300003,70.300003,69.699997,69.699997,190
2016-08-09,70.599998,70.599998,69.199997,70,190
2016-08-10,72,72,69.339996,69.699997,140
2016-08-11,70.550003,70.550003,69,69.300003,140
2016-08-12,69.099998,69.099998,69.099998,69.099998,10
2016-08-15,69.099998,69.870003,69,69.870003,90
2016-08-16,69,69.730003,69,69,120
2016-08-17,69,69,69,69,30
2016-08-18,69,70.050003,69,70.050003,90
2016-08-19,70.199997,70.199997,68.980003,68.980003,160
2016-08-22,67.400002,67.400002,67.400002,67.400002,10
