ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AAOI,2021.3,0,0.77,0.72,0,NA
AAOI,2021.2,0,0.88,0.82,0,0.71
AAOI,2021.1,0,0.78,0.8,0,0.71
AAOI,2020.4,0,0.78,0.77,0,0.73
AAOI,2020.3,0,1.03,0.97,0,0.88
AAOI,2020.2,0,1.1,0.93,0,0.86
AAOI,2020.1,0,0.85,0.6,0,0.76
AAOI,2019.4,0,1.24,0.87,0,0.71
AAOI,2019.3,0,1.11,0.74,0,0.6
AAOI,2019.2,0,0.97,0.66,0,0.59
AAOI,2019.1,0,0.95,0.75,0,0.52
AAOI,2018.4,0,1.15,0.93,0,0.42
AAOI,2018.3,41.1,1.7,1.45,0,0.43
AAOI,2018.2,25.8,2.81,2.57,0,0.38
AAOI,2018.1,9.05,1.44,1.43,381.43,0.39
AAOI,2017.4,10.33,1.99,2.21,43.56,0.36
AAOI,2017.3,15.58,3.27,3.86,41.47,0.35
AAOI,2017.2,14.82,3.21,3.86,28.04,0.32
AAOI,2017.1,20.27,3.37,3.86,58.85,0.33
AAOI,2016.4,13.87,1.59,1.9,54.08,0.42
AAOI,2016.3,20.76,1.69,2.04,0,0.74
AAOI,2016.2,42.88,0.87,1.14,0,0.8
AAOI,2016.1,24.44,1.17,1.53,0,0.78
AAOI,2015.4,26.81,1.46,1.75,0,0.65
AAOI,2015.3,34.78,1.71,1.94,0,0.58
AAOI,2015.2,36.17,1.75,2.13,0,0.83
AAOI,2015.1,63.09,1.57,1.8,0,0.62
AAOI,2014.4,40.07,1.3,1.45,0,0.6
AAOI,2014.3,84.74,1.87,2.1,0,0.48
AAOI,2014.2,178.46,2.72,3.07,0,0.37
AAOI,2014.1,NA,NA,3.33,NA,0.42
AAOI,2013.4,NA,NA,3.01,NA,0.76
AAOI,2013.3,NA,NA,0.08,NA,1.42
AAOI,2013.2,NA,NA,NA,NA,0
AAOI,2013.1,NA,NA,NA,NA,0
AAOI,2012.4,NA,NA,NA,NA,0
AAOI,2012.3,NA,NA,NA,NA,0
AAOI,2011.4,NA,NA,NA,NA,1.6
AAOI,2010.4,NA,NA,NA,NA,0
ADI,2021.3,53.79,NA,NA,NA,NA
