ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
ARRY,2021,2021.2,29.145,1.2374368670764582,-0.042124278689604625,0.04382715062745269,1.9399980000000028,2088600,Inf,Inf,Inf,Inf,NA,0,0,0,0,0
BEEM,2020,2020.1,7.728822580645161,2.036114449134321,0.0032146226261283205,0.06689455630551669,0.9139032258064516,90141.93548387097,0,7.13,7.57,0,0.33,0,0,0,0,0
BEEM,2020,2020.2,7.774047619047619,0.7484445467977815,-0.007177986961280674,0.05350311476020611,0.6647142857142857,55158.730158730155,0,10.08,11.47,0,0.3,0,0,0,0,0
BEEM,2020,2020.3,12.5775,1.3558327845580884,-0.003862762405100144,0.06179080012604965,1.27034375,270035.9375,0,14.7,5.54,0,0.27,0,0,0,0,0
BEEM,2020,2020.4,27.707109203125,15.277034192544445,0.017451640158907135,0.07500178265717374,3.1617502031250004,671320.3125,0,68.78,21.47,0,0.13,0,0,0,0,0
BEEM,2021,2021.2,40.904998500000005,1.1384426248171255,-0.0576567866831268,0.0863017829525474,4.510000499999997,529950,0,37.01,11.55,0,NA,0,0,0,0,0
CSIQ,2007,2007.3,8.745238095238095,1.1472531811902515,-0.006817815470525456,0.03677548693686615,0.5465079365079365,289450.79365079367,0,1.27,0,0,0.83,0,0,0,0,0
CSIQ,2007,2007.4,15.74531246875,6.375027660707202,0.0010079928704750868,0.06557221792056457,1.662656171875,1996925,0,2.57,0,0,1.25,0,0,0,0,0
CSIQ,2008,2008.1,20.311475262295083,2.693092311388836,-0.00834360855519852,0.05903947272140333,1.9344262786885245,2218196.7213114756,29.03,1.34,0,0,1.41,0,0,0,0,0
CSIQ,2008,2008.2,34.55203146875,8.421215504242836,-0.0018787261760055852,0.05413876350431116,2.9867190624999997,2903557.8125,33.77,1.95,0,0,0.92,0,0,0,0,0
CSIQ,2008,2008.3,28.5043750625,3.9996240897670914,-0.00894627735055513,0.0628860907529182,2.6579689843749996,3103385.9375,13.2,0.81,0,0,0.79,0,0,0,0,0
CSIQ,2008,2008.4,8.170156265625,3.5211062362022023,-0.00896329623585993,0.0971891721604697,1.377187515625,1921328.125,0,0.3,0,0,0.72,0,0,0,0,0
CSIQ,2009,2009.1,4.828524590163934,1.0384200114686635,-3.276267118660525e-4,0.07351475522330672,0.5088524590163934,911667.2131147541,0,0.34,0,0,1.01,0,0,0,0,0
