mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,3.9200000000000728,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5369876824949646,0.5003266686127228,0.38408541881834257,0.28952816343811427
2,5,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5918865845805579,0.5295886357802546,0.3671069592233938,0.2699300727479237
3,3.3099999999994907,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8365060966519063,0.6040274174203925,0.3479198018958015,0.21968505341167088
4,5.559999999999491,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8749873466109426,0.626555248370324,0.33878658137175394,0.20971298267426225
5,5.309999999999491,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9861837343903248,0.7028444803812601,0.2714901492554032,0.14458909812459828
6,11.25,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9964924857650975,0.7147248939141378,0.2606256020594834,0.14077831966914126
7,6.049999999999272,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9931272612829752,0.7002877606902058,0.2622123372619679,0.14257253777422538
8,15.860000000000582,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9989820330954515,0.7115679134046491,0.2576507770518616,0.1403550402072172
9,3.140000000001237,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.2786890673847434,0.2511293765315995,0.4856559777939045,0.41756133647260885
10,5.040000000000873,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3460516508113367,0.31645893375859824,0.4633561636176483,0.3910241894734993
11,3.319999999999709,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.47495939018353106,0.3737167864214048,0.4382534919247607,0.34953673035512994
12,5.559999999999491,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5880124720984465,0.4554815607759223,0.40505160529915685,0.30583258792393414
13,5.219999999999345,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6501841861736127,0.46221159780943455,0.3984425245099818,0.28971301508456176
14,11.770000000000437,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7871063867395546,0.5583599367918541,0.3504673565230014,0.2317045378347549
15,7.0900000000001455,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6696173894932445,0.46717998896655555,0.3960415562954011,0.28957411081259393
16,16.05000000000109,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8071075333040485,0.5647269158570469,0.3471871046912548,0.23029678920704674
17,3.0900000000001455,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04337709360938469,0.039023009398743036,0.5466316034357765,0.5013788881748623
18,5,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06353693628150858,0.05794586431019322,0.5414942157125479,0.49399815255265306
19,3.2999999999992724,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.07154033372670299,0.055729191324860095,0.541405333378643,0.4932158220547918
20,5.6299999999992,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10434990265287947,0.08200338711460464,0.5337334884329612,0.48201162032602546
21,5.5900000000001455,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10236237202381726,0.07190294941823461,0.5361348446116284,0.48494035095752713
22,11.56000000000131,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.14965285696340958,0.10631451037903805,0.5258984695199528,0.4695837507275304
23,6.139999999999418,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10647242904471399,0.07362011751119046,0.5356200193342326,0.48422603196821246
24,16.81999999999971,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1554396118528979,0.10861857527985308,0.5251667099416489,0.4686560571868325
25,3.150000000001455,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2587891035246399,0.22951326724977394,0.4918659250881399,0.4266360033984867
26,3.139999999999418,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2587905026328966,0.22951447981342,0.49186561768537257,0.4266355645456774
27,3.3299999999999272,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4360330923081768,0.3285211628644764,0.45503336761706703,0.3696324729092459
28,3.4400000000005093,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4360356080903044,0.3285230078345308,0.45503257386848817,0.36963143680832955
29,5.420000000000073,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5994800375207476,0.40122935833601636,0.4240080130053767,0.32244408972086425
30,5.5,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5994833160184274,0.40123199645863006,0.42400683065194905,0.3224427223644694
31,7.180000000000291,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.6236102989965477,0.41529346851679594,0.41727881311851556,0.317604653674843
32,7.219999999999345,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.623613619575526,0.4152958838556928,0.4172777350043121,0.3176033670162998
33,3.029999999998836,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07300300096134571,0.06600301774568951,0.5392382496112669,0.4910496061326872
34,3.040000000000873,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07300300096134571,0.06600301774568951,0.5392382496112669,0.4910496061326872
35,3.25,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12039982451030662,0.09232944507653373,0.5314765823447396,0.47781964368654417
36,3.219999999999345,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12039982451030662,0.09232944507653373,0.5314765823447396,0.47781964368654417
37,5.299999999999272,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1698969894773591,0.11568593061476717,0.5237427726212687,0.4653130468777316
38,5.1299999999992,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1698969894773591,0.11568593061476717,0.5237427726212687,0.4653130468777316
39,5.920000000000073,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.17804572813991315,0.11932273144383954,0.5227666647769067,0.4632853072388877
40,5.6599999999998545,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.17804572813991315,0.11932273144383954,0.5227666647769067,0.4632853072388877
41,2.9799999999995634,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007947495070126043,0.005408547754543025,0.5556287895904396,0.5144387511115062
42,3,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007947495070126043,0.005408547754543025,0.5556287895904396,0.5144387511115062
43,3.139999999999418,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013037917174047675,0.0082545721000995,0.5548303099720636,0.5130636967807938
44,3.1899999999986903,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013037917174047675,0.0082545721000995,0.5548303099720636,0.5130636967807938
45,3.75,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01838629088960253,0.010902154983334689,0.553900466120572,0.5117007644753369
46,3.7399999999997817,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.01838629088960253,0.010902154983334689,0.553900466120572,0.5117007644753369
47,5.369999999998981,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.019310088114515178,0.01129505100067063,0.5538288087169853,0.5115345614501304
48,5.299999999999272,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.019310088114515178,0.01129505100067063,0.5538288087169853,0.5115345614501304
49,2.3299999999999272,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.12261161299145429,0.10526457232461361,0.5273247765429888,0.4755067183795288
50,1.7199999999993452,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.12261161299145429,0.10526457232461361,0.5273247765429888,0.4755067183795288
51,1.7199999999993452,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20143965926899132,0.1435543192055715,0.5157630079540696,0.4552226945833317
52,1.75,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20143965926899132,0.1435543192055715,0.5157630079540696,0.4552226945833317
53,3.0799999999999272,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.288249796361995,0.17783801440976588,0.5025635000372688,0.43653503894262075
54,3.0799999999999272,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.288249796361995,0.17783801440976588,0.5025635000372688,0.43653503894262075
55,3.210000000000946,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3006714716234934,0.18572709527031117,0.5011630425190664,0.4351922985376866
56,3.280000000000655,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.3006714716234934,0.18572709527031117,0.5011630425190664,0.4351922985376866
57,1.6899999999986903,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.027355801106670352,0.02203112121806927,0.5509970183134025,0.5079531373707542
58,1.6900000000005093,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.027355801106670352,0.02203112121806927,0.5509970183134025,0.5079531373707542
