ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AIT,2021.2,0,1.2,4.15,10.88,NA
AIT,2020.4,0,0.99,3.42,8.98,1.55
AIT,2020.3,111.48,0.68,2.39,6.84,1.54
AIT,2020.2,102.58,0.74,2.82,8.62,1.71
AIT,2020.1,52.73,0.51,2.09,6.92,1.76
AIT,2019.4,19.08,0.73,2.62,12.9,1.51
AIT,2019.3,16.08,0.62,2.3,10.83,1.62
AIT,2019.2,16.18,0.67,2.56,14.3,1.6
AIT,2019.1,15.51,0.64,2.5,13.94,1.63
AIT,2018.4,12.29,0.59,2.24,11.66,1.57
AIT,2018.3,18.64,0.9,3.31,22.41,1.65
AIT,2018.2,18.4,0.85,3.15,20.86,1.81
AIT,2018.1,17.53,0.95,3.3,24.19,1.82
AIT,2017.4,17.09,0.93,3.17,21.12,0.8
AIT,2017.3,17.27,0.91,3.08,21.38,0.79
AIT,2017.2,16.14,0.83,2.87,14.37,0.86
AIT,2017.1,21.03,0.89,3.16,16.61,0.91
AIT,2016.4,65.89,0.86,3.13,13.25,0.9
AIT,2016.3,51.58,0.67,2.46,9.48,0.91
AIT,2016.2,55.55,0.64,2.44,10.85,0.99
AIT,2016.1,50.35,0.61,2.33,8.02,1.03
AIT,2015.4,13.88,0.56,2.02,8.33,0.91
AIT,2015.3,12.47,0.52,1.89,7.91,0.94
AIT,2015.2,12.46,0.53,1.89,10.05,0.93
AIT,2015.1,14.11,0.61,2.19,20.57,0.99
AIT,2014.4,14,0.63,2.1,30.46,0.89
AIT,2014.3,14.51,0.66,2.08,31.23,0.86
AIT,2014.2,16.46,0.76,2.28,20.49,0.67
AIT,2014.1,15.28,0.72,2.23,22.47,0.4
AIT,2013.4,15.64,0.73,2.28,16.8,0.39
AIT,2013.3,16.15,0.76,2.39,19.6,0.36
AIT,2013.2,14.71,0.71,2.28,17.43,0.39
AIT,2013.1,13.68,0.66,2.17,20.09,0.4
AIT,2012.4,12.7,0.62,2.06,21.28,0.44
AIT,2012.3,13.17,0.61,2.07,19.45,0.43
AIT,2012.2,12.07,0.55,1.91,19.99,0.43
AIT,2012.1,13.94,0.62,2.14,26.95,0.42
AIT,2011.4,12.26,0.54,1.88,18.17,0.39
AIT,2011.3,9.42,0.42,1.47,15.02,0.42
AIT,2011.2,12.97,0.57,1.95,21.67,0.44
AIT,2011.1,12.11,0.54,1.86,15.66,0.45
AIT,2010.4,13.06,0.54,1.88,12.35,0.41
AIT,2010.3,13.98,0.53,1.82,7.93,0.53
AIT,2010.2,13.15,0.46,1.54,4.85,0.61
AIT,2010.1,28.07,0.47,1.56,4.74,0.63
AIT,2009.4,29.88,0.42,1.41,5.31,0.58
AIT,2009.3,22.91,0.39,1.36,9.2,0.58
AIT,2009.2,15.57,0.34,1.27,8.7,0.59
AIT,2009.1,7.45,0.28,1.08,5.9,0.68
AIT,2008.4,7.14,0.3,1.21,7.46,0.76
AIT,2008.3,9.42,0.42,1.67,7.18,0.78
AIT,2008.2,8.26,0.38,1.53,7.66,0.59
AIT,2008.1,10.2,0.47,1.96,10.38,0.56
AIT,2007.4,10.13,0.46,1.94,8.63,0.57
AIT,2007.3,11.24,0.5,2.09,13.36,0.71
AIT,2007.2,11.2,0.48,2.08,15.84,0.72
AIT,2007.1,9.89,0.41,1.8,10.31,0.72
AIT,2006.4,10.89,0.44,1.93,15.05,0.66
AIT,2006.3,NA,NA,1.84,NA,0.73
AIT,2006.2,NA,NA,1.87,NA,0.76
AIT,2006.1,NA,NA,2.32,NA,0.75
AIT,2005.4,NA,NA,NA,NA,0.71
AIT,2005.3,NA,NA,NA,NA,0.74
AIT,2005.2,NA,NA,NA,NA,0.76
AIT,2005.1,NA,NA,NA,NA,0.74
DXPE,2021.2,0,0.55,1.68,4.91,NA
DXPE,2020.4,0,0.4,NA,NA,1.45
DXPE,2020.3,0,0.28,0.89,2.59,1.28
DXPE,2020.2,15.8,0.31,0.99,4.19,1.19
DXPE,2020.1,6.56,0.18,0.62,10.27,1.25
DXPE,2019.4,20.31,0.58,2.03,38.17,1.29
DXPE,2019.3,14.23,0.5,1.79,36.11,1.31
DXPE,2019.2,17.3,0.55,2.02,25.92,1.38
DXPE,2019.1,18.62,0.58,2.14,31.05,1.45
DXPE,2018.4,14.42,0.42,1.59,17.61,1.27
DXPE,2018.3,23.71,0.63,2.37,91.32,1.29
DXPE,2018.2,27.48,0.63,2.35,0,1.34
DXPE,2018.1,39.34,0.68,2.47,64.79,1.39
DXPE,2017.4,32.14,0.54,1.91,55.42,1.38
DXPE,2017.3,32.13,0.58,2.09,31.04,1.43
DXPE,2017.2,41.07,0.62,2.33,13.15,1.38
DXPE,2017.1,39.86,0.65,2.6,11.49,1.39
DXPE,2016.4,80.79,0.55,2.37,12.38,1.38
DXPE,2016.3,0,0.41,2.03,7.73,2.15
DXPE,2016.2,0,0.2,1.09,4.49,2.35
DXPE,2016.1,0,0.22,1.31,4.36,2.52
DXPE,2015.4,0,0.27,1.65,3.88,2.44
DXPE,2015.3,0,0.3,1.9,3.93,2.63
DXPE,2015.2,0,0.49,2.68,5.64,2.21
DXPE,2015.1,0,0.45,2.6,7.23,2.36
DXPE,2014.4,0,0.52,2.99,8.27,2.46
DXPE,2014.3,18.47,0.8,3.1,16.75,1.95
DXPE,2014.2,19.27,0.85,3.35,21.07,2.16
DXPE,2014.1,24.85,1.12,4.39,18.49,2.17
DXPE,2013.4,29.24,1.42,5.63,23.64,1.15
DXPE,2013.3,21,0.99,4.32,13.36,1.54
DXPE,2013.2,18.76,0.86,3.93,17.89,1.67
DXPE,2013.1,21.65,1,4.72,44.08,1.6
DXPE,2012.4,14.65,0.68,3.29,20.12,1.73
DXPE,2012.3,15.71,0.71,3.42,48.36,1.98
DXPE,2012.2,15.2,0.67,3.23,27.49,1.63
