ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AE,2021.2,127.27,0.15,0.8,0,NA
AE,2020.4,108.7,0.13,0.68,0,0.99
AE,2020.3,0,0.11,0.58,0,0.78
AE,2020.2,0,0.12,0.78,0,0.84
AE,2020.1,0,0.07,0.69,0,0.82
AE,2019.4,18.76,0.11,1.02,0,1.18
AE,2019.3,73.54,0.09,0.83,0,1.09
AE,2019.2,44.2,0.1,0.91,0,1.01
AE,2019.1,22.96,0.11,1.02,14.45,1.09
AE,2018.4,51.4,0.12,1.04,0,0.9
AE,2018.3,15.76,0.1,1.09,5,1.07
AE,2018.2,30.66,0.11,1.11,6.55,1.02
AE,2018.1,110.61,0.12,1.14,10.81,0.93
AE,2017.4,0,0.13,1.14,6.91,0.92
AE,2017.3,0,0.13,1.1,6.72,0.72
AE,2017.2,0,0.13,1.05,9.87,0.65
AE,2017.1,557.75,0.12,0.94,7.43,0.77
AE,2016.4,58.84,0.14,0.98,68.76,0.63
AE,2016.3,0,0.13,0.96,0,0.53
AE,2016.2,0,0.11,0.92,10.5,0.62
AE,2016.1,0,0.09,0.96,298.07,0.56
AE,2015.4,0,0.07,0.92,9.32,0.6
AE,2015.3,322.53,0.06,0.92,94.81,0.78
AE,2015.2,34.91,0.05,0.99,4.07,1.08
AE,2015.1,57,0.06,1.52,49.17,1
AE,2014.4,27.51,0.04,1.14,7.6,1.16
AE,2014.3,11.95,0.04,0.96,3.14,1.76
AE,2014.2,16.83,0.07,1.72,14.61,1.98
AE,2014.1,11.45,0.05,1.3,3.44,1.92
AE,2013.4,11.76,0.06,1.57,13.92,1.9
AE,2013.3,6.97,0.05,1.26,35.73,2.05
AE,2013.2,8.3,0.07,1.63,37.89,1.86
AE,2013.1,6.12,0.05,1.24,0,1.9
AE,2012.4,4.43,0.04,0.91,12.53,2.09
AE,2012.3,4.2,0.03,0.8,0,1.97
AE,2012.2,5.6,0.04,1.18,0,1.81
AE,2012.1,8.22,0.06,1.68,14.15,2.52
AE,2011.4,4.37,0.03,0.91,9.17,2.42
AE,2011.3,3.29,0.03,0.62,2.67,2.26
AE,2011.2,5.95,0.03,0.86,107.76,2.62
AE,2011.1,7.82,0.04,1.01,267.05,2.61
AE,2010.4,9.47,0.04,0.91,5.59,2.34
AE,2010.3,11.36,0.03,0.65,0,1.79
AE,2010.2,19.79,0.03,0.68,3.19,1.88
AE,2010.1,14.08,0.03,0.67,16.95,2.14
AE,2009.4,17.56,0.04,0.87,80.77,1.98
AE,2009.3,0,0.03,0.74,0,1.76
AE,2009.2,0,0.02,0.64,37.59,1.8
AE,2009.1,0,0.01,0.54,0,1.5
AE,2008.4,0,0.01,0.67,0,1.58
AE,2008.3,25.88,0.02,0.79,4.57,2.85
AE,2008.2,8.88,0.03,1.09,46.49,4.15
AE,2008.1,4.72,0.03,0.94,9,3.59
AE,2007.4,4.7,0.03,0.89,9.63,2.99
AE,2007.3,5.22,0.04,0.94,9.51,2.41
AE,2007.2,6.08,0.04,1.06,7.32,2.5
AE,2007.1,14.36,0.05,1.49,13.05,2.86
AE,2006.4,8.76,0.04,1.24,6.79,2.89
AE,2006.3,NA,NA,1.4,NA,2.7
AE,2006.2,NA,NA,1.35,NA,3.17
AE,2006.1,NA,NA,1.23,NA,3.32
AE,2005.4,NA,NA,NA,NA,3.76
AE,2005.3,NA,NA,NA,NA,4.21
AE,2005.2,NA,NA,NA,NA,3.43
AE,2005.1,NA,NA,NA,NA,3.82
BP,2021.2,0,0.42,1.1,20.29,NA
BP,2020.3,0,0.28,0.73,13.5,2.17
BP,2020.2,0,0.32,0.91,19.64,2.18
BP,2020.1,0,0.28,0.84,12.54,2.03
BP,2019.4,28.74,0.41,1.15,10.81,1.93
BP,2019.3,24.07,0.4,1.16,13.35,1.86
BP,2019.2,13.98,0.42,1.21,14,1.83
BP,2019.1,13.16,0.43,1.27,14.77,1.84
BP,2018.4,11.77,0.36,1.09,15.6,1.78
BP,2018.3,15.53,0.45,1.3,14.33,1.74
BP,2018.2,18.53,0.47,1.28,14.67,1.71
BP,2018.1,26.08,0.44,1.12,16.28,1.7
BP,2017.4,34.47,0.47,1.16,21.89,1.75
BP,2017.3,27.08,0.46,1.04,0,1.71
BP,2017.2,24.43,0.42,0.94,0,1.67
BP,2017.1,42.34,0.43,0.91,0,1.67
BP,2016.4,1464.14,0.49,0.98,0,1.72
BP,2016.3,0,0.46,0.92,0,1.83
BP,2016.2,0,0.43,0,0,1.8
BP,2016.1,0,0.33,0.71,45.37,1.66
BP,2015.4,0,0.31,0.71,44.7,1.66
BP,2015.3,0,0.27,0.65,27.68,1.66
BP,2015.2,0,0.3,0.8,14.28,1.66
BP,2015.1,29.79,0.26,0.74,12.71,1.53
BP,2014.4,21.69,0.22,0.7,6.67,1.52
BP,2014.3,9.93,0.24,0.71,9.69,1.44
BP,2014.2,9.56,0.29,0.81,18.96,1.37
BP,2014.1,9.82,0.26,0.75,31.06,1.38
BP,2013.4,4.29,0.25,0.82,6.82,1.34
BP,2013.3,3.5,0.21,0.64,3.92,1.37
BP,2013.2,3.19,0.21,0.64,3.68,1.36
BP,2013.1,3.68,0.21,0.65,3.69,1.37
BP,2012.4,6.81,0.21,0.69,11.34,1.51
BP,2012.3,4.69,0.22,0.69,50.03,1.55
BP,2012.2,4.5,0.2,0.68,26.44,1.58
BP,2012.1,3.5,0.22,0.71,10.87,1.55
BP,2011.4,3.12,0.21,0.71,10.43,1.6
BP,2011.3,2.82,0.18,0.6,15.16,1.64
BP,2011.2,4,0.23,0.75,1377.96,1.68
BP,2011.1,0,0.25,0.77,0,1.78
BP,2010.4,0,0.26,0.82,29.58,1.84
BP,2010.3,0,0.25,0.81,9.75,1.85
BP,2010.2,0,0.18,0.59,4.18,1.88
BP,2010.1,5,0.37,0.95,8.99,1.29
BP,2009.4,6.06,0.41,0.98,11.49,1.31
BP,2009.3,10.31,0.39,0.89,0,1.33
BP,2009.2,5.88,0.3,0.82,0,1.41
BP,2009.1,3.52,0.2,0.72,0,1.45
BP,2008.4,3.17,0.21,0.81,1008.45,1.48
BP,2008.3,2.63,0.21,0.74,5.19,1.4
BP,2008.2,4.45,0.31,1.02,10.76,1.67
BP,2008.1,4.48,0.3,0.94,8.83,1.54
BP,2007.4,6.36,0.39,1.18,13.25,1.49
BP,2007.3,5.7,0.4,1.16,10.1,1.47
BP,2007.2,5.41,0.41,1.23,8.91,1.48
BP,2007.1,4.88,0.37,1.15,5.75,1.53
BP,2006.4,4.85,0.39,1.19,5.55,1.55
BP,2006.3,NA,NA,1.18,NA,1.51
BP,2006.2,NA,NA,1.29,NA,1.57
BP,2006.1,NA,NA,1.32,NA,1.57
BP,2005.4,NA,NA,NA,NA,1.57
BP,2005.3,NA,NA,NA,NA,1.59
BP,2005.2,NA,NA,NA,NA,1.51
BP,2005.1,NA,NA,NA,NA,1.47
CVE,2021.2,0,0.96,0.76,0,NA
CVE,2020.4,0,0.75,0.59,0,0.96
CVE,2020.3,0,0.44,0.37,0,0.93
CVE,2020.2,0,0.49,0.46,0,0.96
CVE,2020.1,11.2,0.17,0.19,1.82,0.88
CVE,2019.4,7.43,0.81,0.85,7.73,0.86
CVE,2019.3,21.3,0.75,0.77,7.87,0.86
CVE,2019.2,53.61,0.66,0.74,5.95,0.86
CVE,2019.1,0,0.64,0.79,8.59,1.07
CVE,2018.4,0,0.52,0.62,13.9,1.01
CVE,2018.3,0,0.7,0.83,15.19,1.13
CVE,2018.2,0,0.77,0.83,107.46,1.12
