mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.282773027648036,10,0.011038738930557738,Model01
3,1,rmse,standard,0.3847257793762102,10,0.01690007237716883,Model01
3,1,rsq,standard,0.7000938744336442,10,0.029981605249357113,Model01
5,1,mae,standard,0.27410497581153503,10,0.010923367556405555,Model02
5,1,rmse,standard,0.3729547585168087,10,0.01629191859608749,Model02
5,1,rsq,standard,0.7147228673803296,10,0.027369348590373776,Model02
7,1,mae,standard,0.27066474138693625,10,0.01029168837479984,Model03
7,1,rmse,standard,0.3706155368708277,10,0.016471061443807666,Model03
7,1,rsq,standard,0.716412118122686,10,0.027279718734613385,Model03
10,1,mae,standard,0.27361439921085906,10,0.009911392112151989,Model04
10,1,rmse,standard,0.37689996705642265,10,0.016478033728820646,Model04
10,1,rsq,standard,0.7035160033737928,10,0.02824287357873462,Model04
3,3,mae,standard,0.2846795147633665,10,0.011672683119473191,Model05
3,3,rmse,standard,0.38459532792383266,10,0.017092999534744843,Model05
3,3,rsq,standard,0.7002803044557673,10,0.03046803425706315,Model05
5,3,mae,standard,0.27559564379177903,10,0.01069517966161005,Model06
5,3,rmse,standard,0.37603957958026735,10,0.016431124392428248,Model06
5,3,rsq,standard,0.7097003258735586,10,0.028328455337548644,Model06
7,3,mae,standard,0.27150233793300005,10,0.010425301822566001,Model07
7,3,rmse,standard,0.37230913700892443,10,0.01644426868772042,Model07
7,3,rsq,standard,0.7134283834956222,10,0.02804175064617241,Model07
10,3,mae,standard,0.27300631699488126,10,0.009954807302863064,Model08
10,3,rmse,standard,0.3748526837546448,10,0.016037794102712766,Model08
10,3,rsq,standard,0.7079861934146183,10,0.027033386549074275,Model08
3,5,mae,standard,0.28841078380695706,10,0.011183283825071735,Model09
3,5,rmse,standard,0.3896103871875027,10,0.017195016300743462,Model09
3,5,rsq,standard,0.6918265525605581,10,0.030730951297900683,Model09
5,5,mae,standard,0.2776305134195637,10,0.011516688242192565,Model10
5,5,rmse,standard,0.3792124235865587,10,0.017757093005727975,Model10
5,5,rsq,standard,0.703059714820461,10,0.03058694191938433,Model10
7,5,mae,standard,0.2734871648546623,10,0.010671390511187274,Model11
7,5,rmse,standard,0.37487134695656976,10,0.016715772870794888,Model11
7,5,rsq,standard,0.7090754915495752,10,0.02845108581376961,Model11
10,5,mae,standard,0.2753519367697849,10,0.009202668311120082,Model12
10,5,rmse,standard,0.3793657086621601,10,0.01613294240924362,Model12
10,5,rsq,standard,0.7004068437165626,10,0.027634861565603134,Model12
3,7,mae,standard,0.29171339425195963,10,0.011375913985767516,Model13
3,7,rmse,standard,0.3937388091814095,10,0.01700011938903691,Model13
3,7,rsq,standard,0.686028147425614,10,0.031358529173834485,Model13
5,7,mae,standard,0.2776587299206043,10,0.010417343028963594,Model14
5,7,rmse,standard,0.3774334457346851,10,0.015940486184699912,Model14
5,7,rsq,standard,0.7081827331177716,10,0.027253434861071416,Model14
7,7,mae,standard,0.2766171828305379,10,0.009764272349168063,Model15
7,7,rmse,standard,0.3771529492906533,10,0.015227628556271572,Model15
7,7,rsq,standard,0.7059793942374762,10,0.02614416144090691,Model15
10,7,mae,standard,0.2777165682635975,10,0.01014636281528038,Model16
10,7,rmse,standard,0.38052418088805345,10,0.016866986150996532,Model16
10,7,rsq,standard,0.6973230836445858,10,0.028671609875487565,Model16
