ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
ACEL,2018,2018.2,9.868296875,0.05078672482697408,2.620442629385569e-4,0.0030331240473276287,0.02887500000000004,30093.75,0,0,25.85,61.56,89.7,0,0,0,0,0
ACEL,2018,2018.3,10.060920634920635,0.0506440142587013,4.023385493298898e-4,0.0030907061891098124,0.016777777777777756,59228.57142857143,335.67,0,25.82,59.59,90.02,0,0,0,0,0
ACEL,2018,2018.4,10.038,0.04360674703640215,4.675499725019016e-4,0.0028235584051637887,0.025253968253968185,65934.92063492064,142.86,0,10.24,27.93,4.87,0,0,0,0,0
ACEL,2019,2019.1,10.113688524590163,0.052550782101254766,2.294355074567129e-4,0.001831648976682955,0.023852459016393445,58022.95081967213,92.82,6.49,25.25,18.2,90.96,0,0,0,0,0
ACEL,2019,2019.2,10.327634920634921,0.0554603321149453,4.955826575972029e-4,0.003866754278960369,0.03741269841269823,218188.88888888888,130,3.19,26.1,17,91.41,0,0,0,0,0
ACEL,2019,2019.3,10.297421875,0.03870925597342163,-4.909219931933092e-4,0.003132426753854181,0.04587500000000014,463889.0625,0,2.08,26.67,13.08,84.97,0,0,0,0,0
ACEL,2019,2019.4,10.85640625,0.8086974971304657,4.616610980628631e-4,0.015009203711812706,0.21010937500000007,430928.125,0,1.79,-22.27,31.06,-12.84,0,0,0,0,0
ACEL,2020,2020.1,11.032741935483871,2.231379907807428,-0.006883571369972409,0.048818381108361716,0.5267096774193547,186798.38709677418,0,1.11,7.24,74.33,5.51,0,0,0,0,0
ACEL,2020,2020.2,9.138253968253968,0.9149661366597122,0.0031933744951888722,0.05577425223133032,0.6909841269841269,448946.0317460318,0,1.9,12.11,0,7.08,0,0,0,0,0
ACEL,2020,2020.3,10.68265625,1.8488986358571968,0.0012171175984483271,0.04959762102132767,0.68184375,463468.75,0,2.16,6.48,0,2.57,0,0,0,0,0
ACEL,2020,2020.4,10.47453125,0.5097989945860548,-0.0011505716554464616,0.02680599325541538,0.5024843750000001,384962.5,0,2.66,7.38,0,3.38,0,0,0,0,0
ACEL,2021,2021.1,10.711311475409836,0.6120987812704637,-2.992436902270204e-4,0.024955183684713167,0.48959016393442617,248065.5737704918,0,2.72,7.77,0,3.49,0,0,0,0,0
ACEL,2021,2021.2,12.423809523809524,0.6386311686609522,-5.044221826859073e-4,0.02118623325500625,0.46223809523809534,242263.49206349207,43.96,1.93,7.32,31,2.96,0,0,0,0,0
ACEL,2021,2021.3,11.361,0.362042110528483,-7.953790882496789e-4,0.021364235915612984,0.39016000000000006,159428,43.19,1.9,7.19,30.45,NA,0,0,0,0,0
AGS,2018,2018.4,23.748412761904763,3.1023190817322748,-0.004251091372422285,0.03774158566207336,1.20473,284595.2380952381,0,2.78,5.99,0,4.39,0,0,0,0,0
AGS,2019,2019.1,24.69245918032787,1.0539458798438612,-0.0010838349812044667,0.020788632052925762,0.892508213114754,427977.04918032786,0,2.88,6.13,22.45,4.53,0,0,0,0,0
AGS,2019,2019.2,21.519841174603176,2.651937039741946,-0.0030450047947546957,0.022075444096168635,0.7276190158730159,319709.5238095238,0,2.33,5.18,18.17,4.72,0,0,0,0,0
AGS,2019,2019.3,14.214687421875,4.674044075762746,-0.002326003923787416,0.03477927198966151,0.6995156718750001,612615.625,0,1.21,2.86,10.22,4.98,0,0,0,0,0
AGS,2019,2019.4,11.41203125,0.594934115833459,0.004208888539015165,0.024041163164027605,0.5349218750000001,346282.8125,0,1.41,3.22,11.3,4.7,0,0,0,0,0
AGS,2020,2020.1,8.23967741935484,3.4173841821390547,-0.0193706633651003,0.10851322455268149,0.6206774193548389,467048.3870967742,0,0.33,0.84,1.74,5.67,0,0,0,0,0
AGS,2020,2020.2,3.8296825396825396,1.0536020676461701,-0.008513461274756589,0.09671968190320543,0.5375555555555556,988734.9206349206,0,0.53,1.67,5.01,10.03,0,0,0,0,0
