mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.33650549468428087,10,0.018250532986964746,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.44132711035813266,10,0.026298939612354126,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.37329648420118905,10,0.037295213953020004,Preprocessor1_Model01
5,1,0.1,mae,standard,0.34152565398065904,10,0.01794361261659576,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.44544284085184754,10,0.025847341198782712,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.3609474630525811,10,0.037973365046383635,Preprocessor1_Model02
7,1,0.1,mae,standard,0.34117530710359556,10,0.017648382246268766,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.44516135528187406,10,0.02561425128872987,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.3629746152037631,10,0.0370408063507959,Preprocessor1_Model03
10,1,0.1,mae,standard,0.3409358960333389,10,0.01781916669477648,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.44465326618135514,10,0.02600113296422642,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.36305224006461967,10,0.03850380767480635,Preprocessor1_Model04
3,3,0.1,mae,standard,0.2716417059098731,10,0.02066886217790556,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.37639002949318656,10,0.027614341613263694,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.5438438915399608,10,0.04369357090149136,Preprocessor1_Model05
5,3,0.1,mae,standard,0.27363779119899206,10,0.02062205840733368,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.38098075830818173,10,0.029140405346213306,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.5367274631889072,10,0.05167536997071428,Preprocessor1_Model06
7,3,0.1,mae,standard,0.2830121057800602,10,0.021521449556546755,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.39125242008717,10,0.031194089260471694,Preprocessor1_Model07
