ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
CHH,2021.3,52.76,7.9,65.19,39.03,NA
CHH,2021.2,51.01,7.64,63.03,37.74,15.48
CHH,2021.1,140.9,8.03,309.23,87.83,81.36
CHH,2020.4,78.91,7.63,-1028.27,77.37,-276.96
CHH,2020.3,43.77,5.61,-222.33,45.09,-74.36
CHH,2020.2,25.74,4.61,-101.98,32.8,-40.44
CHH,2020.1,13.75,3.04,-76.86,16.17,-39.86
CHH,2019.4,25.84,5.13,-243.64,25.58,-59.98
CHH,2019.3,23.23,4.5,-86.46,20.74,-25.22
CHH,2019.2,22.37,4.49,-39.01,21.64,-10.9
CHH,2019.1,19.58,4.11,-22.98,20.38,-7.33
CHH,2018.4,18.5,3.84,-21.35,20.12,-7.19
CHH,2018.3,26.05,4.56,-27.36,22.74,-7.91
CHH,2018.2,28.89,4.23,-20.62,18.53,-6.51
CHH,2018.1,40.04,4.62,-17.11,20.64,-5.05
CHH,2017.4,37.33,4.54,-16.61,18.23,-4.85
CHH,2017.3,23.05,4.33,-17.58,17.02,-5.8
CHH,2017.2,23.1,4.33,-13.95,20.26,-4.75
CHH,2017.1,23.38,4.31,-11.69,18.62,-4.09
CHH,2016.4,22.24,3.76,-9.77,21.94,-3.74
CHH,2016.3,18.19,2.63,-7.2,18.17,-3.51
CHH,2016.2,20.15,2.87,-6.83,20.28,-3.26
CHH,2016.1,23.39,3.3,-7.53,21.17,-3.04
CHH,2015.4,21.53,3.19,-6.8,19.06,-2.81
CHH,2015.3,21.03,3.11,-6.36,20.1,-2.78
CHH,2015.2,24.42,3.66,-7.63,20.32,-2.82
CHH,2015.1,29.01,4.52,-8.36,23.32,-2.6
CHH,2014.4,25.91,4.03,-7,16.73,-2.49
CHH,2014.3,23.54,3.8,-7.07,15.29,-2.67
CHH,2014.2,21.02,3.43,-6.19,13.9,-2.52
CHH,2014.1,21.61,3.36,-5.63,17,-2.32
CHH,2013.4,23.79,3.64,-5.85,21.84,-2.23
CHH,2013.3,21.2,3.13,-4.92,21.73,-2.24
CHH,2013.2,18.87,2.91,-4.08,18.87,-2.08
CHH,2013.1,19.32,3.15,-4.17,18.74,-2.01
CHH,2012.4,14.7,2.56,-3.29,13.19,-1.99
CHH,2012.3,13.91,2.47,-2.94,12.68,-1.85
CHH,2012.2,13.3,2.37,-138.47,12.48,-77.29
CHH,2012.1,12.95,2.25,-55.53,11.24,-17.93
CHH,2011.4,13.7,2.35,-57.8,12.17,-18.52
CHH,2011.3,10.77,1.86,-80.73,9.23,-33.4
CHH,2011.2,12.22,2.11,-47.09,11.13,-16.79
CHH,2011.1,14.23,2.5,-31.06,13.7,-9.41
CHH,2010.4,13.95,2.48,-25.62,12.36,-8.09
CHH,2010.3,13.22,2.41,-18.67,11.8,-6.34
CHH,2010.2,11.75,2.05,-11.99,13.23,-5.02
CHH,2010.1,13.71,2.39,-11.58,13.99,-4.14
CHH,2009.4,12.33,2.15,-10.54,11.93,-3.98
CHH,2009.3,12.81,2.07,-8.83,14.52,-3.66
CHH,2009.2,10.77,1.73,-7.14,10.02,-3.53
CHH,2009.1,10.24,1.61,-6.65,10.6,-3.28
CHH,2008.4,11.69,1.84,-8.25,12.73,-3.38
CHH,2008.3,9.57,1.62,-11.56,8.53,-4.87
CHH,2008.2,9.19,1.62,-8.82,9.13,-4.03
CHH,2008.1,11.77,2.14,-9.14,11.11,-3.39
CHH,2007.4,11.8,2.15,-7.93,9.87,-3.09
CHH,2007.3,13.9,2.56,-9.56,11.62,-3.27
CHH,2007.2,13.69,2.83,-23.38,11.41,-5.62
CHH,2007.1,12.74,2.6,-21.28,10.13,-5.33
CHH,2006.4,14.91,3.11,-26.64,11.5,-5.86
CHH,2006.3,NA,NA,-20.53,NA,-4.66
CHH,2006.2,NA,NA,-20.13,NA,-3.38
CHH,2006.1,NA,NA,-12.02,NA,-2.86
CHH,2005.4,NA,NA,NA,NA,-2.59
CHH,2005.3,NA,NA,NA,NA,-2.75
CHH,2005.2,NA,NA,NA,NA,-2.53
CHH,2005.1,NA,NA,NA,NA,-2.36
GHG,2021.3,16.71,5.39,Inf,37.97,NA
GHG,2021.1,26.84,8.65,0,60.96,0.87
GHG,2020.4,36.22,9.71,4,49.12,0.82
GHG,2020.3,38.83,10.53,0,132.07,0.82
GHG,2020.2,36.43,10.32,0,129.49,0.82
GHG,2020.1,26.76,7.79,0,145.49,0.84
GHG,2019.4,17.46,6.41,3.88,25.85,0.89
GHG,2019.3,16.31,5.97,0,14.45,0.8
GHG,2019.2,18.71,7.91,0,16.71,0.84
GHG,2019.1,21.14,8.66,0,19.83,0.91
GHG,2018.4,20.67,7.37,4.65,20.29,0.62
GHG,2018.3,NA,NA,0,NA,0.61
GHG,2018.2,NA,NA,0,NA,0.64
GHG,2018.1,NA,NA,0,NA,0.82
GHG,2017.4,NA,NA,NA,NA,1.4
H,2021.3,0,3.99,2.65,0,NA
H,2021.2,0,4.1,2.72,0,2.08
H,2021.1,0,5.55,2.91,0,2.04
H,2020.4,0,3.64,2.34,0,1.84
H,2020.3,0,1.89,1.61,0,1.75
H,2020.2,19.88,1.41,1.46,9.26,1.46
H,2020.1,8.46,1.06,1.31,5.42,1.24
H,2019.4,12.31,1.9,2.29,9.84,1.12
H,2019.3,15.97,1.63,2.01,12.65,1.16
H,2019.2,19.47,1.76,2.18,15.24,1.22
