mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,5.220000000000255,396,1395,126,494,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5472267477643822,0.7736133738821911,0.229849477020519,0.5714285714285714,0.8016194331983806,0.4235294117647059,0.7548387096774194,0.41448512712127333,0.1349206349206349,0.9817813765182186,0.6538461538461539,0.8096774193548387
2,8.729999999999563,396,1395,126,494,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.57996632996633,0.789983164983165,0.234909993614215,0.5873015873015873,0.8137651821862348,0.4457831325301205,0.7677419354838709,0.4589397899632422,0.11904761904761904,0.9817813765182186,0.625,0.8064516129032258
3,5.899999999999636,396,1395,126,494,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8097335360776219,0.9048667680388109,0.278628019130295,0.5952380952380952,0.8502024291497976,0.5033557046979866,0.7983870967741935,0.5012828159053855,0.19047619047619047,0.9817813765182186,0.7272727272727273,0.8209677419354838
4,12.159999999999854,396,1395,126,494,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8392672242134609,0.9196336121067304,0.301971490178385,0.5793650793650794,0.8765182186234818,0.5447761194029851,0.8161290322580645,0.5261288650108936,0.1984126984126984,0.9817813765182186,0.7352941176470589,0.8225806451612904
5,8.139999999999418,396,1395,126,494,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.997786104775352,0.998893052387676,0.296677566666021,0.6587301587301587,0.9392712550607287,0.7345132743362832,0.882258064516129,0.44733925016649895,0.5,0.9817813765182186,0.875,0.8838709677419355
6,18.74000000000069,396,1395,126,494,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9997139857354911,0.9998569928677455,0.292382703597287,0.6666666666666666,0.9412955465587044,0.7433628318584071,0.885483870967742,0.4908786515061069,0.5,0.9817813765182186,0.875,0.8838709677419355
7,13.13000000000011,396,1395,126,494,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.294934864273467,0.6507936507936508,0.951417004048583,0.7735849056603774,0.8903225806451613,0.4268209993019728,0.5476190476190477,0.9817813765182186,0.8846153846153846,0.8935483870967742
8,30.43000000000029,396,1395,126,494,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.260608939074268,0.6746031746031746,0.9453441295546559,0.7589285714285714,0.8903225806451613,0.4394853579143322,0.5476190476190477,0.9817813765182186,0.8846153846153846,0.8935483870967742
9,3.7299999999995634,396,1395,126,494,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4474729372578836,0.7237364686289418,0.188943704724977,0.6984126984126984,0.6072874493927125,0.3120567375886525,0.6258064516129033,0.3229710089304018,0.09523809523809523,0.9898785425101214,0.7058823529411765,0.8080645161290323
10,7.819999999999709,396,1395,126,494,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4483020165815865,0.7241510082907933,0.205778925815042,0.49206349206349204,0.8016194331983806,0.3875,0.7387096774193549,0.3478854000435311,0.10317460317460317,0.9858299595141701,0.65,0.8064516129032258
