mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4796247419090012,10,0.0216225794531256,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.6912622538356995,10,0.03888923493900576,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.3503301468084973,10,0.04401380508614954,Preprocessor1_Model01
5,1,0.1,mae,standard,0.48120374190289156,10,0.021216749673574075,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.6924805243353908,10,0.03865800016761737,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.34728726736934123,10,0.04374101429792947,Preprocessor1_Model02
7,1,0.1,mae,standard,0.4810117469200864,10,0.021278378356988273,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.69236277365600285,10,0.03877269171795628,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.3477024630066085,10,0.04399449818271637,Preprocessor1_Model03
10,1,0.1,mae,standard,0.4806104279357185,10,0.021263068453851872,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.6914143519255662,10,0.038913558762290044,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.34952738558479873,10,0.04373760660640859,Preprocessor1_Model04
3,3,0.1,mae,standard,0.3959801152138652,10,0.020222422765225723,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.592987744907251,10,0.03980660524009447,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.5197004366958353,10,0.04169049821974182,Preprocessor1_Model05
5,3,0.1,mae,standard,0.3928455889867069,10,0.019918825833318353,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.5978120979139322,10,0.0396878119216476,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.5088144551914715,10,0.04360379687559814,Preprocessor1_Model06
7,3,0.1,mae,standard,0.396254529798631,10,0.019647280827507864,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.6030673712102361,10,0.03958663457542888,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.5010015261788419,10,0.04385825273479944,Preprocessor1_Model07
10,3,0.1,mae,standard,0.3976575693414963,10,0.020965413053126717,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.6074023125812998,10,0.039048850475988404,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.49577211555430073,10,0.04072464587869859,Preprocessor1_Model08
3,5,0.1,mae,standard,0.3696744751391982,10,0.020835283247052548,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.5728565479002726,10,0.04234301549368597,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.5471558994025462,10,0.04535387992425877,Preprocessor1_Model09
5,5,0.1,mae,standard,0.3693467131152286,10,0.01852535093326852,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.5775823145759137,10,0.041149267230666565,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.5370361846286634,10,0.04553862563753926,Preprocessor1_Model10
7,5,0.1,mae,standard,0.3667585310493937,10,0.018738375292111618,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.581005080386134,10,0.039529782975470086,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.5351712863830678,10,0.04298345758863502,Preprocessor1_Model11
10,5,0.1,mae,standard,0.37073543121543234,10,0.01770180946995169,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.5739433850150556,10,0.03677397604984698,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.5430345757987397,10,0.039146802583388776,Preprocessor1_Model12
3,7,0.1,mae,standard,0.3648716839725028,10,0.017835871870854787,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.5699344152495854,10,0.034210508370175495,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.5537970299032674,10,0.03571091201928439,Preprocessor1_Model13
5,7,0.1,mae,standard,0.3609675650630015,10,0.017987973413574162,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.5702482507165427,10,0.03924430613939718,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.5494564797652864,10,0.04110987682306695,Preprocessor1_Model14
7,7,0.1,mae,standard,0.36479713077379733,10,0.01836440494755175,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.5747137380514826,10,0.03754395503309815,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.5400728430766311,10,0.03973905092160825,Preprocessor1_Model15
10,7,0.1,mae,standard,0.3711205410819799,10,0.014250355597336246,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.5887137047251765,10,0.03431086367569374,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.5184090844620354,10,0.03881587865346349,Preprocessor1_Model16
3,1,0.01,mae,standard,0.5484877302332013,10,0.021153953548576198,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.7551621153159781,10,0.032300265211282,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.25704438611240354,10,0.03347220993903855,Preprocessor1_Model17
5,1,0.01,mae,standard,0.5482419480224066,10,0.021216564116988437,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.7549514947556563,10,0.032580924192128664,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.2557832298919251,10,0.033915557366543364,Preprocessor1_Model18
7,1,0.01,mae,standard,0.5482152419183502,10,0.02124551738252737,Preprocessor1_Model19
7,1,0.01,rmse,standard,0.7548254043003243,10,0.032643270792355496,Preprocessor1_Model19
7,1,0.01,rsq,standard,0.25611406795543756,10,0.03400858612713045,Preprocessor1_Model19
10,1,0.01,mae,standard,0.5482024596431989,10,0.02128644077100907,Preprocessor1_Model20
10,1,0.01,rmse,standard,0.7547857022083699,10,0.03270599332660668,Preprocessor1_Model20
10,1,0.01,rsq,standard,0.25631194399339297,10,0.03401342787365894,Preprocessor1_Model20
3,3,0.01,mae,standard,0.4560772187693239,10,0.020929375502832238,Preprocessor1_Model21
3,3,0.01,rmse,standard,0.6575826833999353,10,0.03830850753748566,Preprocessor1_Model21
3,3,0.01,rsq,standard,0.4290971481028464,10,0.04520739138895492,Preprocessor1_Model21
5,3,0.01,mae,standard,0.45104342588124013,10,0.02046026405797551,Preprocessor1_Model22
5,3,0.01,rmse,standard,0.6511941622024169,10,0.03800290843117679,Preprocessor1_Model22
5,3,0.01,rsq,standard,0.4344552137807417,10,0.045837778137551244,Preprocessor1_Model22
7,3,0.01,mae,standard,0.4495147855066334,10,0.021252438634592568,Preprocessor1_Model23
7,3,0.01,rmse,standard,0.6503231984534046,10,0.038149794128181716,Preprocessor1_Model23
7,3,0.01,rsq,standard,0.43007399769899896,10,0.0466619095864003,Preprocessor1_Model23
10,3,0.01,mae,standard,0.44382589972782366,10,0.020681775014978806,Preprocessor1_Model24
10,3,0.01,rmse,standard,0.6464298229318677,10,0.03745044854557922,Preprocessor1_Model24
