ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AP,2021.2,12.81,0.3,1.57,4.2,NA
AP,2020.4,9.61,0.23,1.18,3.15,4.45
AP,2020.3,4.77,0.13,0.7,1.63,4.45
AP,2020.2,13.95,0.11,0.64,1.6,6.72
AP,2020.1,0,0.08,0.56,6.34,7.93
AP,2019.4,0,0.1,0.68,0,8.11
AP,2019.3,0,0.12,0.76,0,7.39
AP,2019.2,0,0.12,0.65,0,5.97
AP,2019.1,0,0.1,0.49,148.65,5.75
AP,2018.4,0,0.09,0.42,0,5.14
AP,2018.3,0,0.19,0.49,0,2.56
AP,2018.2,0,0.32,0.81,0,2.56
AP,2018.1,0,0.28,0.67,0,2.5
AP,2017.4,0,0.4,0.95,0,2.5
AP,2017.3,0,0.52,1.4,0,2.73
AP,2017.2,0,0.46,1.2,0,2.71
AP,2017.1,0,0.46,1.16,0,2.77
AP,2016.4,0,0.59,1.36,0,2.78
AP,2016.3,0,0.43,0.67,0,1.96
AP,2016.2,0,0.45,0.58,0,1.73
AP,2016.1,0,0.6,0.68,22.7,1.73
AP,2015.4,69.67,0.43,0.48,9.18,1.39
AP,2015.3,0,0.41,0.52,12.46,1.51
AP,2015.2,0,0.55,0.7,12.93,1.51
AP,2015.1,0,0.61,0.8,16.96,1.55
AP,2014.4,0,0.67,0.89,27.22,1.62
AP,2014.3,0,0.68,0.79,27.63,1.03
AP,2014.2,17.01,0.78,0.88,34.18,1.02
AP,2014.1,13.87,0.63,0.74,10.25,1.11
AP,2013.4,14.15,0.63,0.75,6.81,1.14
AP,2013.3,9.33,0.57,0.78,5.81,1.55
AP,2013.2,27.25,0.58,0.88,7.43,1.73
AP,2013.1,25.45,0.58,0.88,13.67,1.75
AP,2012.4,20.73,0.6,0.9,11.06,1.78
AP,2012.3,23.26,0.53,0.8,0,1.62
AP,2012.2,19.61,0.52,0.79,22.5,1.69
AP,2012.1,10.96,0.52,0.86,12.58,1.7
AP,2011.4,7.63,0.47,0.84,24.99,1.76
AP,2011.3,17.47,0.5,0.79,7.02,1.49
AP,2011.2,13.26,0.56,0.9,9.25,1.53
AP,2011.1,15.16,0.67,1.1,18.75,1.62
AP,2010.4,14.7,0.69,1.15,28.55,1.68
AP,2010.3,6.87,0.64,0.98,0,1.38
AP,2010.2,5.49,0.54,0.85,0,1.49
AP,2010.1,6.82,0.66,1.05,0,1.59
AP,2009.4,8.86,0.82,1.38,578,1.63
AP,2009.3,77.71,0.64,1.2,9.34,1.86
AP,2009.2,29.95,0.51,1.09,6.5,1.93
AP,2009.1,10.3,0.26,0.66,3.08,2.17
AP,2008.4,12.94,0.41,1.13,6.84,2.37
AP,2008.3,4.39,0.5,0.9,17.17,0.97
AP,2008.2,7.99,0.89,1.6,35.14,1.09
AP,2008.1,7.95,0.89,1.63,23.01,1.16
AP,2007.4,7.11,0.8,1.5,18.11,1.15
AP,2007.3,10.67,0.83,1.69,9.4,1.47
AP,2007.2,11.95,0.86,1.79,13.45,1.51
AP,2007.1,10.03,0.64,1.36,12.1,1.66
AP,2006.4,14.29,0.79,1.67,12.6,1.72
AP,2006.3,NA,NA,1.37,NA,0.69
AP,2006.2,NA,NA,1.31,NA,0.73
AP,2006.1,NA,NA,0.94,NA,0.71
AP,2005.4,NA,NA,NA,NA,0.71
AP,2005.3,NA,NA,NA,NA,0.73
AP,2005.2,NA,NA,NA,NA,0.76
AP,2005.1,NA,NA,NA,NA,0.82
ARNC,2021.2,Inf,Inf,1.97,Inf,NA
ARNC,2020.4,NA,NA,2.25,NA,3.36
ARNC,2020.3,NA,NA,1.4,NA,3.13
ARNC,2020.2,NA,NA,1.31,NA,3.94
ARNC,2020.1,NA,NA,NA,NA,2.98
ARNC,2019.4,NA,NA,NA,NA,0.7
ARNC,2019.3,NA,NA,NA,NA,0
ARNC,2019.2,NA,NA,NA,NA,0
ARNC,2019.1,NA,NA,NA,NA,0
ARNC,2018.4,NA,NA,NA,NA,0.79
ARNC,2017.4,NA,NA,NA,NA,0
ATI,2021.2,0,0.99,4.43,78.05,NA
ATI,2020.4,0,0.74,3.32,58.43,5.29
ATI,2020.3,0,0.36,0.6,10.88,1.74
ATI,2020.2,0,0.38,0.7,7.82,1.81
ATI,2020.1,4.5,0.31,0.49,6.54,1.65
ATI,2019.4,11.17,0.71,1.19,19.67,1.57
ATI,2019.3,11.64,0.69,1.12,13.22,1.47
ATI,2019.2,18.95,0.86,1.49,22.26,1.6
ATI,2019.1,19.52,0.88,1.57,22.24,1.68
ATI,2018.4,13.52,0.78,1.37,12.39,1.76
ATI,2018.3,22.39,1.02,1.78,56.88,1.59
ATI,2018.2,0,0.84,1.55,0,1.64
ATI,2018.1,0,0.79,1.52,0,1.73
ATI,2017.4,0,0.81,1.65,0,1.81
ATI,2017.3,0,0.82,1.8,0,2.51
ATI,2017.2,0,0.6,1.22,0,2.43
