mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.29399637795383776,10,0.013900211563102251,Model01
3,1,0.1,rmse,standard,0.37228867711604496,10,0.01686273064820125,Model01
3,1,0.1,rsq,standard,0.5313473669744143,10,0.028664191755921598,Model01
5,1,0.1,mae,standard,0.2948757235472994,10,0.014029447855668117,Model02
5,1,0.1,rmse,standard,0.37324037538783117,10,0.017250969285763248,Model02
5,1,0.1,rsq,standard,0.5290531194772996,10,0.0288447418058617,Model02
7,1,0.1,mae,standard,0.29475478508233033,10,0.014183377357780998,Model03
7,1,0.1,rmse,standard,0.37321228609660173,10,0.01718631505259655,Model03
7,1,0.1,rsq,standard,0.5287662389307891,10,0.028161849882511553,Model03
10,1,0.1,mae,standard,0.29461227891226693,10,0.01399401438551363,Model04
10,1,0.1,rmse,standard,0.3731015700836462,10,0.016952961155543945,Model04
10,1,0.1,rsq,standard,0.5292279094995869,10,0.027571754165936744,Model04
3,3,0.1,mae,standard,0.24786459676776443,10,0.014852971023988885,Model05
3,3,0.1,rmse,standard,0.32968159595204005,10,0.017921254492594105,Model05
3,3,0.1,rsq,standard,0.6297483268843317,10,0.029409696782936284,Model05
5,3,0.1,mae,standard,0.23825554234009128,10,0.016974030485816503,Model06
5,3,0.1,rmse,standard,0.3230812869415308,10,0.020220917748541206,Model06
5,3,0.1,rsq,standard,0.64442714115039,10,0.03300472770285442,Model06
7,3,0.1,mae,standard,0.24059419335313453,10,0.01365441589431521,Model07
7,3,0.1,rmse,standard,0.3217903260548026,10,0.017796360330668108,Model07
7,3,0.1,rsq,standard,0.6447703941107321,10,0.0314091876117989,Model07
10,3,0.1,mae,standard,0.23675043863874812,10,0.014254270640676706,Model08
10,3,0.1,rmse,standard,0.31927547180886784,10,0.017356485415684363,Model08
10,3,0.1,rsq,standard,0.6476535608066426,10,0.036361096138828874,Model08
3,5,0.1,mae,standard,0.24340013632700291,10,0.01559164201707346,Model09
3,5,0.1,rmse,standard,0.3264140744347422,10,0.01951209389251979,Model09
3,5,0.1,rsq,standard,0.6449855263529948,10,0.0337359727851607,Model09
5,5,0.1,mae,standard,0.2262213239686331,10,0.013730354150219259,Model10
5,5,0.1,rmse,standard,0.30813328147669233,10,0.016501679955580377,Model10
5,5,0.1,rsq,standard,0.6784378595448172,10,0.030269723818236238,Model10
7,5,0.1,mae,standard,0.2255235293057181,10,0.012242684267473346,Model11
7,5,0.1,rmse,standard,0.31195214439210817,10,0.015195685074934046,Model11
7,5,0.1,rsq,standard,0.6668037736208865,10,0.03407651422965279,Model11
10,5,0.1,mae,standard,0.22686807759733738,10,0.010957101139999223,Model12
10,5,0.1,rmse,standard,0.313443151699165,10,0.013277819225043824,Model12
10,5,0.1,rsq,standard,0.6622666430897245,10,0.031439579889317885,Model12
3,7,0.1,mae,standard,0.2456600931604361,10,0.015491174872403281,Model13
3,7,0.1,rmse,standard,0.3294341611042592,10,0.017454569091177916,Model13
3,7,0.1,rsq,standard,0.6423007904793883,10,0.030591912041356792,Model13
5,7,0.1,mae,standard,0.23400156912006687,10,0.013276299680258822,Model14
5,7,0.1,rmse,standard,0.3158092166436338,10,0.016441278870099663,Model14
5,7,0.1,rsq,standard,0.6711275400255667,10,0.02149352695408566,Model14
7,7,0.1,mae,standard,0.21531486781222742,10,0.012520704251861726,Model15
7,7,0.1,rmse,standard,0.29708206912897395,10,0.015548549687718327,Model15
7,7,0.1,rsq,standard,0.7055753283695787,10,0.026790853517937516,Model15
10,7,0.1,mae,standard,0.23238801947886775,10,0.011576645739548247,Model16
10,7,0.1,rmse,standard,0.32365621319422877,10,0.015293089594873707,Model16
10,7,0.1,rsq,standard,0.6419754128711204,10,0.04062884521943721,Model16
3,1,0.01,mae,standard,0.33787688639117447,10,0.013660600198958598,Model17
3,1,0.01,rmse,standard,0.4187246544018959,10,0.016945545979620946,Model17
3,1,0.01,rsq,standard,0.4490161360068872,10,0.03950914837295096,Model17
