ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
AP,2006,2006.4,34.26555549206349,1.4913434894583482,0.002766955494859553,0.024486035718826078,1.3792064285714283,91696.8253968254,14.29,0.79,1.67,12.6,1.72,0,0,0,0,0
AP,2007,2007.1,27.858360655737705,2.515814761946269,-0.0031287776168611465,0.02336293047060583,1.041639475409836,86242.62295081967,10.03,0.64,1.36,12.1,1.66,0,0,0,0,0
AP,2007,2007.2,36.346031777777775,2.4445460252479725,0.00404905773878722,0.018787840148878212,1.07317473015873,119757.14285714286,11.95,0.86,1.79,13.45,1.51,0,0,0,0,0
AP,2007,2007.3,43.50317465079365,3.109824786891985,-0.0014070212758104624,0.03541098650529119,2.2696827777777773,156380.95238095237,10.67,0.83,1.69,9.4,1.47,0,0,0,0,0
AP,2007,2007.4,38.860625125,3.4974507491910583,8.03144934998386e-4,0.032020637282186286,1.772499765625,116542.1875,7.11,0.8,1.5,18.11,1.15,0,0,0,0,0
AP,2008,2008.1,37.86770498360656,3.161814954228497,0.005417251748869212,0.042640001777295766,2.256721426229508,101659.01639344262,7.95,0.89,1.63,23.01,1.16,0,0,0,0,0
AP,2008,2008.2,46.800624921875,2.138095266064466,0.0015400511350877387,0.027846858556151047,2.0840631874999995,93414.0625,7.99,0.89,1.6,35.14,1.09,0,0,0,0,0
AP,2008,2008.3,38.766875140625,5.285968175492792,-0.007159713925023545,0.046302030504175695,2.505000078125,68792.1875,4.39,0.5,0.9,17.17,0.97,0,0,0,0,0
AP,2008,2008.4,19.785781421875,2.918979511856883,0.0013038569040649893,0.08193754940774424,2.361406171875,76357.8125,12.94,0.41,1.13,6.84,2.37,0,0,0,0,0
AP,2009,2009.1,15.440491934426229,4.618202718623426,-0.006069014558299853,0.06943022949785992,1.4503278852459016,77022.95081967213,10.3,0.26,0.66,3.08,2.17,0,0,0,0,0
AP,2009,2009.2,23.352381015873014,3.8578924284701324,0.009742348581316465,0.04677236137333361,1.688412761904762,76633.33333333333,29.95,0.51,1.09,6.5,1.93,0,0,0,0,0
AP,2009,2009.3,25.075312296875,2.095148654831856,0.0011931433144704874,0.03117445482403609,1.30062496875,35139.0625,77.71,0.64,1.2,9.34,1.86,0,0,0,0,0
AP,2009,2009.4,28.70312490625,1.4373218978559332,0.002252049479333667,0.019375236596991367,1.1207812343749999,40814.0625,8.86,0.82,1.38,578,1.63,0,0,0,0,0
AP,2010,2010.1,27.2422951147541,2.5483149336354867,-0.00452558677982708,0.02447865177239284,0.9768851803278688,42898.360655737706,6.82,0.66,1.05,0,1.59,0,0,0,0,0
AP,2010,2010.2,23.919365031746032,1.62223633793577,-0.00301932550245015,0.02720687673873032,1.0071429206349207,60095.23809523809,5.49,0.54,0.85,0,1.49,0,0,0,0,0
AP,2010,2010.3,22.73375003125,1.4266350119153566,0.0015054010252321607,0.03016899840761407,0.9851562968750001,39556.25,6.87,0.64,0.98,0,1.38,0,0,0,0,0
AP,2010,2010.4,27.138750015625,1.2272739698955013,7.291982699620632e-4,0.024243565368404267,0.9737500312499998,27859.375,14.7,0.69,1.15,28.55,1.68,0,0,0,0,0
AP,2011,2011.1,26.01822564516129,1.029065327971736,-0.0013983129353945065,0.018860231532231715,0.7162902096774192,23672.58064516129,15.16,0.67,1.1,18.75,1.62,0,0,0,0,0
AP,2011,2011.2,24.372857333333332,1.6017687651052426,-0.0028963969154309163,0.021548283058057664,0.6355556825396826,23826.984126984127,13.26,0.56,0.9,9.25,1.53,0,0,0,0,0
AP,2011,2011.3,22.334062453125,2.5439942780159392,-9.416990425050526e-5,0.032288311581135175,1.0828123593749999,33728.125,17.47,0.5,0.79,7.02,1.49,0,0,0,0,0
AP,2011,2011.4,20.45111111111111,1.5643005089478348,-3.1187766743178314e-4,0.04155537964710216,1.1085715396825395,40590.47619047619,7.63,0.47,0.84,24.99,1.76,0,0,0,0,0
AP,2012,2012.1,21.186129048387098,1.1550847376162272,-2.244259585503182e-4,0.01910037185538185,0.6609678225806451,33366.12903225807,10.96,0.52,0.86,12.58,1.7,0,0,0,0,0
AP,2012,2012.2,17.301587396825397,1.5056156004450154,-0.00235946169980746,0.02266937690446649,0.5098413174603172,49093.65079365079,19.61,0.52,0.79,22.5,1.69,0,0,0,0,0
AP,2012,2012.3,17.646984142857143,0.900850181864007,2.5960755261257427e-4,0.025174217234242825,0.6065081269841268,24274.603174603173,23.26,0.53,0.8,0,1.62,0,0,0,0,0
AP,2012,2012.4,18.33838698387097,0.8052556275435402,0.0021355162680442865,0.02317958123281717,0.5225807096774198,16841.935483870966,20.73,0.6,0.9,11.06,1.78,0,0,0,0,0
AP,2013,2013.1,19.1338335,0.6364337199928858,-0.0013656250957987818,0.018262913983743464,0.4521665333333337,16965,25.45,0.58,0.88,13.67,1.75,0,0,0,0,0
AP,2013,2013.2,18.309531453125,0.49968688115849347,-7.865786736951945e-4,0.01868304757380495,0.47249996875000005,16634.375,27.25,0.58,0.88,7.43,1.73,0,0,0,0,0
AP,2013,2013.3,18.716093796875,1.0457221613533993,-0.0018041648128893832,0.01836626694934077,0.4270313125000001,23076.5625,9.33,0.57,0.78,5.81,1.55,0,0,0,0,0
