mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.6137065443744727,10,0.014563621344665824,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.8257397874886571,10,0.023074348687701186,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.18350524846660687,10,0.02618257513176771,Preprocessor1_Model01
5,1,0.1,mae,standard,0.6145780114278161,10,0.014697590279764687,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.8265184925701634,10,0.023196150943564572,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.1823523824300004,10,0.026498215679877642,Preprocessor1_Model02
7,1,0.1,mae,standard,0.6147782341534708,10,0.014713246404517794,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.8266067355469846,10,0.023294505285728524,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.18227705076063005,10,0.0265450027230782,Preprocessor1_Model03
10,1,0.1,mae,standard,0.6146345062879606,10,0.014652797355069061,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.8265801016176993,10,0.02326658882631107,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.1824077590102735,10,0.02643498780853654,Preprocessor1_Model04
3,3,0.1,mae,standard,0.4937557176101792,10,0.01561140524464946,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.7161617949176943,10,0.02669420331635884,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.37621604468164893,10,0.032858170132263886,Preprocessor1_Model05
5,3,0.1,mae,standard,0.4901213157474515,10,0.015740575795078614,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.7047693409948709,10,0.02760167177147984,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.3958352408284137,10,0.03436060516662124,Preprocessor1_Model06
7,3,0.1,mae,standard,0.48554729307147515,10,0.015755110718809598,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.7031774922333321,10,0.029108833165400798,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.3994201557715531,10,0.03703651256337291,Preprocessor1_Model07
10,3,0.1,mae,standard,0.4927497871700815,10,0.016416400039098177,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.7131207104275383,10,0.029762377715007567,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.38392127213091026,10,0.03534408305452756,Preprocessor1_Model08
3,5,0.1,mae,standard,0.4410849220140611,10,0.015971609723559457,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.6674587210260688,10,0.030221437803312694,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.4545767554020335,10,0.03745388804758098,Preprocessor1_Model09
5,5,0.1,mae,standard,0.43950008705239085,10,0.014119043294068784,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.6674381058257612,10,0.029666264009120227,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.45482293124814344,10,0.03723322227509569,Preprocessor1_Model10
7,5,0.1,mae,standard,0.4399826782450051,10,0.013615826229571137,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.6648822591022693,10,0.02867556154634578,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.4612637479465231,10,0.03566341600551318,Preprocessor1_Model11
10,5,0.1,mae,standard,0.44345270371450557,10,0.01577743686451312,Preprocessor1_Model12
