mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.2510513160881912,10,0.012980253007197821,Model01
3,1,0.1,rmse,standard,0.3487541686679817,10,0.016819536857273016,Model01
3,1,0.1,rsq,standard,0.4829241188475532,10,0.03107846568933607,Model01
5,1,0.1,mae,standard,0.252356840410116,10,0.012807192045645236,Model02
5,1,0.1,rmse,standard,0.34971898582545863,10,0.016948229523435946,Model02
5,1,0.1,rsq,standard,0.4807058429115377,10,0.03201876173492536,Model02
7,1,0.1,mae,standard,0.25186135561788786,10,0.012966043634833647,Model03
7,1,0.1,rmse,standard,0.34898930556336266,10,0.017030264918537347,Model03
7,1,0.1,rsq,standard,0.4830333977909016,10,0.032141525456002226,Model03
10,1,0.1,mae,standard,0.25198747920835535,10,0.013048800306350321,Model04
10,1,0.1,rmse,standard,0.3489765302217387,10,0.017127353416655926,Model04
10,1,0.1,rsq,standard,0.48273237979619565,10,0.032415962096978806,Model04
3,3,0.1,mae,standard,0.196597165158385,10,0.008294849952950096,Model05
3,3,0.1,rmse,standard,0.27998899304339003,10,0.013817832526179805,Model05
3,3,0.1,rsq,standard,0.6738516380272337,10,0.02620202845184288,Model05
5,3,0.1,mae,standard,0.1935737870225296,10,0.008092307293248457,Model06
5,3,0.1,rmse,standard,0.2799008769578679,10,0.014662862998023688,Model06
5,3,0.1,rsq,standard,0.6672473782242503,10,0.02552241091353813,Model06
7,3,0.1,mae,standard,0.18751119085065718,10,0.009400008369894144,Model07
7,3,0.1,rmse,standard,0.275892016753272,10,0.01706336311900955,Model07
7,3,0.1,rsq,standard,0.6757851705515554,10,0.03071666719315044,Model07
10,3,0.1,mae,standard,0.186332656143166,10,0.006959591834558811,Model08
10,3,0.1,rmse,standard,0.27312836317849687,10,0.01427229368427778,Model08
10,3,0.1,rsq,standard,0.6830192941120253,10,0.024486318187602146,Model08
3,5,0.1,mae,standard,0.18653855853720902,10,0.009432956893512796,Model09
3,5,0.1,rmse,standard,0.27605744705125246,10,0.014565016200479675,Model09
3,5,0.1,rsq,standard,0.6841550336591418,10,0.02872324676372422,Model09
5,5,0.1,mae,standard,0.1777526806652971,10,0.006153752821347982,Model10
5,5,0.1,rmse,standard,0.2642391684097614,10,0.01018597768053528,Model10
5,5,0.1,rsq,standard,0.7085436552293479,10,0.02121598891550011,Model10
7,5,0.1,mae,standard,0.17196057737923748,10,0.006491217873590952,Model11
7,5,0.1,rmse,standard,0.2563980215875831,10,0.01210103057207912,Model11
7,5,0.1,rsq,standard,0.7251229689062535,10,0.021225599857413242,Model11
10,5,0.1,mae,standard,0.17612144225486615,10,0.007273361333923504,Model12
10,5,0.1,rmse,standard,0.2638193948546471,10,0.012334801143569555,Model12
10,5,0.1,rsq,standard,0.7059537747081358,10,0.02293752219100628,Model12
3,7,0.1,mae,standard,0.18236110026732472,10,0.008801207585013425,Model13
3,7,0.1,rmse,standard,0.2739149315687464,10,0.013261983959696041,Model13
3,7,0.1,rsq,standard,0.7016253210679841,10,0.022951953494302086,Model13
5,7,0.1,mae,standard,0.16871033354788262,10,0.0074101538344553035,Model14
5,7,0.1,rmse,standard,0.2553650440202163,10,0.012245135573699665,Model14
5,7,0.1,rsq,standard,0.7314021941274105,10,0.021989431454523974,Model14
7,7,0.1,mae,standard,0.1610262163015821,10,0.007544382448127731,Model15
7,7,0.1,rmse,standard,0.24326868145105635,10,0.013748606924077967,Model15
7,7,0.1,rsq,standard,0.7609787118823963,10,0.02302747558439533,Model15
10,7,0.1,mae,standard,0.17859437572873527,10,0.007574026035665786,Model16
10,7,0.1,rmse,standard,0.27240920238482713,10,0.012415392279001859,Model16
10,7,0.1,rsq,standard,0.6866350818868585,10,0.027363010772005654,Model16
3,1,0.01,mae,standard,0.3024282303317322,10,0.012503281084811054,Model17
3,1,0.01,rmse,standard,0.39666242643921634,10,0.014768764060245571,Model17
3,1,0.01,rsq,standard,0.35812759913113573,10,0.024164081372908746,Model17
5,1,0.01,mae,standard,0.30234806153940436,10,0.011878515884731468,Model18
5,1,0.01,rmse,standard,0.3950600317927654,10,0.014348165355937132,Model18
5,1,0.01,rsq,standard,0.36140121254409796,10,0.02152483497543656,Model18
7,1,0.01,mae,standard,0.30195134925008443,10,0.01179880050119481,Model19
7,1,0.01,rmse,standard,0.3945644728936528,10,0.014449806395669642,Model19
