ticker,year,quarter,avg_price,sd_price,avg_pct_change,sd_pct_change,avg_range,avg_vol,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio,yearly_amount_per_share,num_per_year,three_year_dividend,pays_dividend,dividend_yield
BTI,2006,2006.4,27.81507942857143,0.6329301151680968,0.003996462266097388,0.008429139475413846,0.3295239682539682,218577.77777777778,13.17,2.71,0,8.38,1.66,1.7399999999999998,2,0,1,0.06255599609083573
BTI,2007,2007.1,30.38819680327869,0.8908418692207916,7.14583118654945e-5,0.00794466632714521,0.4105736721311474,304134.4262295082,14.23,3,0,9.57,0,2.3200000000000003,2,4.83,1,0.07634543158380781
BTI,2007,2007.2,32.36769842857143,1.0579387813445977,0.0031568618196835246,0.006425214755965105,0.3639680634920633,247682.53968253967,15.07,3.2,0,9.29,1.64,2.3200000000000003,2,0,1,0.07167639692144756
BTI,2007,2007.3,33.49246014285714,1.0204885265512005,0.0014971198587360767,0.008444360286949094,0.47563492063492085,233428.57142857142,14.62,3.2,0,11.05,0,2.3200000000000003,2,5.37,1,0.0692693218146527
BTI,2007,2007.4,37.529374875,1.5326671161895973,0.0016164733630208994,0.009412085453523325,0.5296876249999999,296931.25,15.59,3.29,0,9.89,1.72,2.3200000000000003,2,0,1,0.06181824258270436
BTI,2008,2008.1,37.09729495081967,1.4315008650326113,8.760650296239563e-4,0.010982115907853135,0.67352455737705,374350.81967213115,12.25,1.77,0,9.78,0,2.76,2,5.67,1,0.07439895560199106
BTI,2008,2008.2,37.718906296875,1.5637702189532519,0.0020494586016355106,0.010218866314570547,0.5608589531250008,245731.25,9.24,1.43,0,6.85,2.25,2.76,2,0,1,0.07317285337694601
BTI,2008,2008.3,34.49835934375,1.619269697763026,-5.661761753441073e-5,0.017793532609338993,0.7602341718749996,398431.25,7.19,1.16,0,8.1,0,2.76,2,6.4399999999999995,1,0.08000380460121861
BTI,2008,2008.4,26.740859453125,2.25664583621183,0.003955048824360614,0.03216792811529048,1.3777344843750001,637725,7.65,1.2,0,0,2.97,2.76,2,0,1,0.10321283819759426
BTI,2009,2009.2,25.688016063492064,1.8284836328700635,0.0032408189952816534,0.012925629006097717,0.5388889206349203,370212.6984126984,12.25,2.76,0,0,2.55,2.65,2,0,1,0.1031609445217606
BTI,2009,2009.4,31.984453078125,0.6653565173476979,3.5800171184035374e-5,0.005795679115894906,0.39335968749999994,310509.375,28.8,6.31,0,0,2.36,2.65,2,0,1,0.08285275329007905
BTI,2010,2010.2,31.84722215873016,1.8467559696831175,-2.816582220232897e-4,0.010008793952500967,0.5549205714285711,455492.0634920635,0,0,0,0,2.07,3.2300000000000004,2,0,1,0.10142171847520375
BTI,2010,2010.4,38.19570309375,0.72990110128364,-2.3349419280031111e-4,0.005606291113055701,0.4086718124999992,324118.75,0,0,0,0,1.92,3.2300000000000004,2,0,1,0.08456448601226374
BTI,2011,2011.2,43.456507809523806,1.1958199158456206,0.0014106330687200736,0.005641899322900495,0.46698422222222247,452311.1111111111,0,0,0,0,2.08,3.86,2,0,1,0.0888244406779979
BTI,2011,2011.4,45.75047634920635,1.3361146094532432,9.963290532511372e-4,0.009008042444196541,0.6910316190476191,693003.1746031746,0,0,0,0,2.2,3.86,2,0,1,0.08437070623127972
BTI,2012,2012.2,49.76198434920635,1.5728912463105822,0.0014909766572779445,0.006966185058066234,0.5797617301587303,492555.55555555556,0,0,0,0,2.58,4.1,2,0,1,0.0823922127226301
BTI,2012,2012.4,51.38185485483871,1.060284618608713,-0.0015032372129589865,0.005330165161662887,0.481290451612904,343093.5483870968,0,0,0,0,2.51,4.1,2,0,1,0.07979470596347879
BTI,2013,2013.2,55.05046859375,1.6081544962352177,2.6901861009166457e-4,0.0067689626455625755,0.5635937968749997,357609.375,0,0,0,0,2.84,4.18,2,0,1,0.07593032551360633
BTI,2013,2013.4,53.217421875,1.3940154355086019,8.755621384379732e-5,0.006086618647220052,0.4873438750000004,539256.25,0,0,0,0,2.88,4.18,2,0,1,0.07854570651352133
BTI,2014,2014.2,58.56626992063492,1.548196743666137,0.0014514317133706978,0.004833221944923166,0.47746014285714306,458320.6349206349,0,0,0,0,3.47,4.859999999999999,2,0,1,0.08298291843728386
BTI,2014,2014.4,56.197031078125,1.7182764143835543,9.362330487434657e-4,0.007363885718079716,0.6190620312500005,481284.375,0,0,0,0,3.5,4.859999999999999,2,0,1,0.08648143695071074
BTI,2015,2015.2,55.12349192063492,1.3444465925224176,1.7277948735311137e-4,0.006446166750164036,0.5658729206349211,481066.6666666667,0,0,0,0,3.59,4.65,2,0,1,0.0843560492628973
BTI,2015,2015.4,57.337656234375,1.4851801311994162,1.850817324045497e-4,0.007429673965796278,0.6162504218750006,530315.625,0,0,0,0,5.26,4.65,2,0,1,0.08109853637882461
