ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
BAC,2020.4,15,2.73,0.98,6.94,NA
BAC,2020.3,11.85,2.16,0.77,5.48,9.19
BAC,2020.2,11.32,2.01,0.76,3.13,9.32
BAC,2020.1,8.53,1.74,0.68,2.91,8.89
BAC,2019.4,12.52,2.88,1.14,5.24,8.19
BAC,2019.3,10.46,2.4,0.96,0,8.04
BAC,2019.2,9.97,2.44,0.96,19.19,7.83
BAC,2019.1,9.82,2.4,0.95,17.04,7.9
BAC,2018.4,8.99,2.2,0.86,6.08,7.87
BAC,2018.3,13.22,2.77,1.05,6.08,7.92
BAC,2018.2,13.76,2.74,1.01,5.9,7.67
BAC,2018.1,15.99,2.97,1.08,4.72,7.75
BAC,2017.4,17.8,3,1.06,30.15,7.54
BAC,2017.3,13.48,2.6,0.91,33.05,7.38
BAC,2017.2,13.38,2.52,0.82,0,7.32
BAC,2017.1,13.78,2.52,0.81,0,7.38
BAC,2016.4,14.74,2.4,0.77,13.01,7.22
BAC,2016.3,11.39,1.71,0.54,4.9,7.13
BAC,2016.2,9.93,1.46,0.46,2.34,7.19
BAC,2016.1,9.39,1.47,0.48,3.53,7.32
BAC,2015.4,11.14,1.83,0.62,6.04,7.37
BAC,2015.3,10.51,1.65,0.57,6.68,7.41
BAC,2015.2,15.98,1.76,0.64,65.68,7.54
BAC,2015.1,19.75,1.59,0.58,17.18,7.57
BAC,2014.4,42.16,1.77,0.69,5.51,7.64
BAC,2014.3,36.25,1.69,0.67,3.9,7.9
BAC,2014.2,21.72,1.54,0.61,3.27,8.14
BAC,2014.1,20.13,1.71,0.69,1.96,8.27
BAC,2013.4,13.71,1.55,0.63,1.71,8.04
BAC,2013.3,16.35,1.39,0.56,2.66,8.16
BAC,2013.2,20.76,1.27,0.53,2.43,8.19
BAC,2013.1,25.73,1.2,0.49,4.62,8.17
BAC,2012.4,41.17,1.13,0.47,0,8.33
BAC,2012.3,21.14,0.79,0.35,2.34,8.08
BAC,2012.2,7.62,0.66,0.33,5.79,8.16
BAC,2012.1,0,0.8,0.39,1.76,8.38
BAC,2011.4,0,0.44,0.22,0.8,8.25
BAC,2011.3,0,0.48,0.24,1.24,8.64
BAC,2011.2,0,0.86,0.44,1.02,9.18
BAC,2011.1,0,0.91,0.51,1.99,8.85
BAC,2010.4,0,0.87,0.52,1.41,8.92
BAC,2010.3,0,0.79,0.5,0.88,9.15
