mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,1.4110000000000582,50,3,1,4,1e-4,0.632,4,0.8,0.34944094638700307,0.45660945372799366,0.25101412307429694,0.11953146700941167
2,2.3179999999993015,100,3,1,4,1e-4,0.632,4,0.8,0.35988516968027673,0.4575277326397835,0.25182405228751653,0.1212441180979547
3,1.27900000000227,50,7,1,4,1e-4,0.632,4,0.8,0.5505052339363937,0.6225798659472894,0.21265739977697973,0.08625531818052623
4,2.2550000000046566,100,7,1,4,1e-4,0.632,4,0.8,0.5514659680092464,0.6068474126766736,0.21579647574778912,0.09176216956047387
5,1.2300000000032014,50,10,1,4,1e-4,0.632,4,0.8,0.6105604053068694,0.6753648571684159,0.19392989644686678,0.07568822530030965
6,3.2710000000006403,100,10,1,4,1e-4,0.632,4,0.8,0.6220237769621071,0.6568755006950768,0.19776910178424173,0.08075826145541151
7,2.4470000000001164,50,15,1,4,1e-4,0.632,4,0.8,0.6468164736050659,0.7147049903718796,0.17298365345670055,0.06570182521414278
8,3.2710000000006403,100,15,1,4,1e-4,0.632,4,0.8,0.659259352409281,0.6952677850242028,0.1777333280568679,0.07102925120041742
9,2.243000000002212,50,20,1,4,1e-4,0.632,4,0.8,0.6502142969909293,0.721201775586263,0.16884645377320853,0.06439251389071762
10,4.2850000000034925,100,20,1,4,1e-4,0.632,4,0.8,0.6622558537289032,0.7001307809405322,0.17405488778797804,0.06990232879632419
11,1.2550000000046566,50,3,1,7,1e-4,0.632,4,0.8,0.3772929429151747,0.45314609594439925,0.2537837698567741,0.12276757579854079
12,2.2490000000034343,100,3,1,7,1e-4,0.632,4,0.8,0.3867982460551066,0.44444740737104405,0.255161316875965,0.1250886452454914
13,1.238999999994121,50,7,1,7,1e-4,0.632,4,0.8,0.5563752505743249,0.6053517229467921,0.21244102975301463,0.09328441898497683
14,2.264000000002852,100,7,1,7,1e-4,0.632,4,0.8,0.5704145743966902,0.6032071002316783,0.21327501082629194,0.09375736663721304
15,1.2630000000062864,50,10,1,7,1e-4,0.632,4,0.8,0.6080343671168523,0.6495728907543528,0.19639660116129612,0.08371995288365658
16,3.2779999999984284,100,10,1,7,1e-4,0.632,4,0.8,0.6237264021481745,0.6497360858313852,0.19623991084508083,0.08369020839257547
17,2.239000000001397,50,15,1,7,1e-4,0.632,4,0.8,0.6357768439648419,0.6855744264516972,0.17726587927548867,0.07446887530217079
18,3.275999999998021,100,15,1,7,1e-4,0.632,4,0.8,0.65354269230087,0.6819940244942262,0.17860850405652853,0.07542037051863983
19,2.2700000000040745,50,20,1,7,1e-4,0.632,4,0.8,0.6381201626294337,0.6886772867652973,0.17376097942707766,0.07386350357376517
20,4.279999999998836,100,20,1,7,1e-4,0.632,4,0.8,0.656700919429684,0.6861504366558332,0.174689250036783,0.07442410297211477
21,1.2269999999989523,50,3,1,4,0.001,0.632,4,0.8,0.34944094638700307,0.45660945372799366,0.25101412307429694,0.11953146700941167
22,2.2439999999987776,100,3,1,4,0.001,0.632,4,0.8,0.35988516968027673,0.4575277326397835,0.25182405228751653,0.1212441180979547
23,1.271999999997206,50,7,1,4,0.001,0.632,4,0.8,0.5505052339363937,0.6225798659472894,0.21265739977697973,0.08625531818052623
24,2.2549999999973807,100,7,1,4,0.001,0.632,4,0.8,0.5514659680092464,0.6068474126766736,0.21579647574778912,0.09176216956047387
25,1.2660000000032596,50,10,1,4,0.001,0.632,4,0.8,0.6105604580622375,0.6753648522695413,0.1939299221849923,0.07568822640866425
26,3.260999999998603,100,10,1,4,0.001,0.632,4,0.8,0.6222703657636514,0.6565873683602499,0.19776124777219894,0.08085730854600201
27,1.636000000005879,50,15,1,4,0.001,0.632,4,0.8,0.6467366249891898,0.712947457622633,0.17370308012652183,0.06599716537723478
28,3.2710000000006403,100,15,1,4,0.001,0.632,4,0.8,0.6587564304409764,0.694370577028192,0.17835069196482026,0.07132295928765622
29,2.2449999999953434,50,20,1,4,0.001,0.632,4,0.8,0.6491904848533647,0.7193205787746934,0.16947992052174962,0.06473284346222838
30,4.27100000000064,100,20,1,4,0.001,0.632,4,0.8,0.6608927594588303,0.6989182662707376,0.17470016699876195,0.0703133076270396
31,1.2779999999984284,50,3,1,7,0.001,0.632,4,0.8,0.3772929429151747,0.45314609594439925,0.2537837698567741,0.12276757579854079
32,2.25,100,3,1,7,0.001,0.632,4,0.8,0.3867982460551066,0.44444740737104405,0.255161316875965,0.1250886452454914
33,1.2330000000001746,50,7,1,7,0.001,0.632,4,0.8,0.5563752505743249,0.6053517229467921,0.21244102975301463,0.09328441898497683
34,2.2520000000004075,100,7,1,7,0.001,0.632,4,0.8,0.5704145743966902,0.6032071002316783,0.21327501082629194,0.09375736663721304
35,1.2509999999965657,50,10,1,7,0.001,0.632,4,0.8,0.6080343671168523,0.649577047053183,0.19639590342896485,0.08371948136580742
36,4.278999999994994,100,10,1,7,0.001,0.632,4,0.8,0.6237264021481745,0.6497380800073946,0.1962395684132796,0.08368998854350893
37,2.2399999999979627,50,15,1,7,0.001,0.632,4,0.8,0.6368517174123005,0.686376674795607,0.17722170946548577,0.07436004291325504
38,4.258999999998196,100,15,1,7,0.001,0.632,4,0.8,0.6540096911232804,0.682444457673032,0.17857770092686504,0.07535779040066881
39,2.263999999995576,50,20,1,7,0.001,0.632,4,0.8,0.6390621615650235,0.6894302661681022,0.17368692163484686,0.07375497067039614
40,4.307999999997264,100,20,1,7,0.001,0.632,4,0.8,0.6571392419172846,0.6865846651325879,0.1746390062038936,0.07436139168955744
41,1.25,50,3,1,4,1e-4,0.632,20,0.8,0.3539536223170472,0.4544196227151308,0.2507327377151459,0.12013649486773648
42,2.2549999999973807,100,3,1,4,1e-4,0.632,20,0.8,0.3639080478154637,0.4549658601659635,0.2517859364321146,0.12180943314704724
43,1.2700000000040745,50,7,1,4,1e-4,0.632,20,0.8,0.5507525020611106,0.6181545171012348,0.21108424244993007,0.08725007446647613
44,2.282999999995809,100,7,1,4,1e-4,0.632,20,0.8,0.5536742952402903,0.6070012597027059,0.2141706159929137,0.09196204155980292
45,2.2590000000054715,50,10,1,4,1e-4,0.632,20,0.8,0.6189518112829355,0.6811007540867249,0.191198206873937,0.07232584650417788
46,3.2949999999982538,100,10,1,4,1e-4,0.632,20,0.8,0.6263847633735948,0.6628125056344374,0.1948803989057803,0.07901832370048699
47,2.269000000000233,50,15,1,4,1e-4,0.632,20,0.8,0.6414306892474129,0.7034756755262574,0.17630034917431134,0.06678721109570142
48,3.272000000004482,100,15,1,4,1e-4,0.632,20,0.8,0.652264700068169,0.69320517661727,0.17869064251280906,0.07143496062908054
49,2.260999999998603,50,20,1,4,1e-4,0.632,20,0.8,0.6426715864140853,0.7067545515779691,0.17340623804543057,0.06575320530540252
50,4.267999999996391,100,20,1,4,1e-4,0.632,20,0.8,0.6537408568046206,0.6965157332363001,0.17582317351754492,0.07044035729941797
51,1.242999999994936,50,3,1,7,1e-4,0.632,20,0.8,0.38512442924856016,0.4504800348189836,0.25351570735163104,0.12331727386702065
52,2.2770000000018626,100,3,1,7,1e-4,0.632,20,0.8,0.39113673261325155,0.44288998393066514,0.2548106583642747,0.12516761999697018
53,1.2730000000010477,50,7,1,7,1e-4,0.632,20,0.8,0.5553141207681476,0.6107256741356484,0.21191213957444188,0.09185214453689525
