mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
13,6.4979999999995925,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5296995158015506,0.4250927858346297,0.2721053469457039,0.12213570797217349
14,16.404999999998836,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6610389672580745,0.5268086572924766,0.24807146904476954,0.10502046562419781
15,9.440999999998894,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6143961259404227,0.4729807578761931,0.2591918779352017,0.11196083843225724
16,25.681000000004133,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7535809837227024,0.5813586634120137,0.23072588235032498,0.09298862494654754
17,1.2860000000000582,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.016388180936438235,0.015708026936801067,0.34914123674077197,0.19022858931950853
18,4.32499999999709,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.023833622088039963,0.022864534822297222,0.3476743710099856,0.18899704224130737
19,2.3179999999993015,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04108707348108631,0.04013552231413231,0.3461048899337539,0.18642151851143052
20,7.447999999996682,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06032637408389874,0.05932212215039312,0.34308388980366494,0.18341734119635317
21,5.381000000001222,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.07814824880732585,0.06339762607866284,0.34181872824254383,0.18197346308475915
22,13.483000000000175,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.11418882591385726,0.0921514923433816,0.33672236819943613,0.17701942560385023
23,8.403999999994994,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09332966937908649,0.07146496545986603,0.3398742076849665,0.18014924592590525
24,25.652000000001863,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1364721873766851,0.10488704355117873,0.33381575908290884,0.17427828380299132
25,1.3019999999960419,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11136234781922694,0.12370451236777402,0.3318101871792136,0.17514963954803445
26,1.272000000004482,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11136315946427777,0.12370528075764031,0.33181010841975267,0.1751495641804734
27,2.2960000000020955,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.26227868651310415,0.24159610542567078,0.311309927435841,0.1553008572127641
28,2.309000000001106,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2622804171471923,0.24159764447661203,0.31130968300101264,0.15530062876724093
29,4.341000000000349,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.47045693775943975,0.37570039200478145,0.28273324064840044,0.13164876558975036
30,5.362999999997555,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.4704599684410694,0.375702621548582,0.28273274704978724,0.1316484011810304
31,8.389999999999418,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5516221737625809,0.42859257925416727,0.2696874260696607,0.12034699504876488
32,9.415999999997439,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5516256611181876,0.4285950701966251,0.2696868056398846,0.12034653065208661
33,1.282999999995809,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.027322198730331704,0.02903697341687872,0.34717551317922213,0.18826394139317132
34,1.2730000000010477,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.027322198730331704,0.02903697341687872,0.34717551317922213,0.18826394139317132
35,2.2989999999990687,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06841972091324311,0.06891521508228493,0.34217452816700855,0.18215527647760965
36,2.3170000000027358,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.06841972091324311,0.06891521508228493,0.34217452816700855,0.18215527647760965
37,4.324000000000524,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12750934408850934,0.10496702841120276,0.3348882259257703,0.17513389742336666
38,4.352000000006228,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12750934408850934,0.10496702841120276,0.3348882259257703,0.17513389742336666
39,7.434999999997672,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1519041162801803,0.11857684786595979,0.332147092440972,0.1723229842447475
40,8.440000000002328,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.1519041162801803,0.11857684786595979,0.332147092440972,0.1723229842447475
41,1.4069999999992433,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0028665936808798254,0.002802488427716132,0.35187899656503685,0.19252387808984675
42,2.4500000000043656,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0028665936808798254,0.002802488427716132,0.35187899656503685,0.19252387808984675
43,1.2870000000039,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007272871079635368,0.007199213591321585,0.3513347750975233,0.19182621483420328
44,1.3070000000006985,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.007272871079635368,0.007199213591321585,0.3513347750975233,0.19182621483420328
45,3.3060000000041327,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013709733064470764,0.011018326780716126,0.3506295661341617,0.1910730313967481
46,3.302000000003318,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013709733064470764,0.011018326780716126,0.3506295661341617,0.1910730313967481
47,6.368000000002212,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016461531678213404,0.012374317839500937,0.35032618218253314,0.19078483269619148
48,6.439999999995052,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.016461531678213404,0.012374317839500937,0.35032618218253314,0.19078483269619148
49,1.3220000000001164,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05205663407089678,0.06552472733721382,0.34384368006436195,0.18438895110851558
50,1.2929999999978463,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05205663407089678,0.06552472733721382,0.34384368006436195,0.18438895110851558
51,1.2890000000043074,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11903826877521217,0.12000256856939495,0.3336585587030387,0.17486022808161641
52,1.2810000000026776,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.11903826877521217,0.12000256856939495,0.3336585587030387,0.17486022808161641
53,1.3029999999998836,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20537350154806866,0.15809440309391376,0.3255097220679029,0.1678851710697812
54,1.3139999999984866,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20537350154806866,0.15809440309391376,0.3255097220679029,0.1678851710697812
55,2.3099999999976717,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2541087640731433,0.20738237822887884,0.3187424113967526,0.15899293253034183
56,2.2969999999986612,300,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.2541087640731433,0.20738237822887884,0.3187424113967526,0.15899293253034183
57,1.2749999999941792,100,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.011006527296143376,0.013420890822912535,0.3506294043491497,0.1911301066552033
58,1.298000000002503,300,1,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.011006527296143376,0.013420890822912535,0.3506294043491497,0.1911301066552033
59,1.309000000001106,100,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.026219754588790778,0.029008624976042396,0.34814743814849725,0.18850815968144113
60,1.2860000000000582,300,3,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.026219754588790778,0.029008624976042396,0.34814743814849725,0.18850815968144113
61,1.3000000000029104,100,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04602663126735418,0.038358269172863224,0.3466960831027235,0.18693115991366677
62,1.2730000000010477,300,7,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.04602663126735418,0.038358269172863224,0.3466960831027235,0.18693115991366677
63,2.305000000000291,100,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05639919535078497,0.043299925753001234,0.345295773747883,0.18546547838826863
64,2.3180000000065775,300,10,1,gaussian,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.05639919535078497,0.043299925753001234,0.345295773747883,0.18546547838826863
65,1.3369999999995343,100,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001113984121505207,0.0013826331180509799,0.3522502684769208,0.1928105364803013
66,1.3240000000005239,300,1,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.001113984121505207,0.0013826331180509799,0.3522502684769208,0.1928105364803013
67,1.3150000000023283,100,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002675019884537555,0.003040894734082089,0.35199218332541576,0.19252943035454678
68,1.2750000000014552,300,3,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.002675019884537555,0.003040894734082089,0.35199218332541576,0.19252943035454678
69,1.3009999999994761,100,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.00470780393230541,0.003978005327535561,0.35184796364113785,0.19236743175049936
70,1.3229999999966822,300,7,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.00470780393230541,0.003978005327535561,0.35184796364113785,0.19236743175049936
71,1.293999999994412,100,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005794337726648169,0.004731118792113409,0.351694940722052,0.1921985537929537
72,1.3349999999991269,300,10,1,gaussian,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.005794337726648169,0.004731118792113409,0.351694940722052,0.1921985537929537
