mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,7.170000000000016,191,586,44,174,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6589364370934339,0.8294682185467169,0.259378624822913,0.6590909090909091,0.8218390804597702,0.48333333333333334,0.7889908256880734,0.4061277681892409,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
2,6.449999999999989,191,586,44,174,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6877395641900761,0.843869782095038,0.252782659304203,0.75,0.7931034482758621,0.4782608695652174,0.7844036697247706,0.39878900255033367,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
3,4.019999999999982,191,586,44,174,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.908115282518013,0.9540576412590065,0.24656682470173,0.8863636363636364,0.8563218390804598,0.609375,0.8623853211009175,0.42986299294419317,0.25,0.9827586206896551,0.7857142857142857,0.8348623853211009
4,6.599999999999966,191,586,44,174,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9292669408710363,0.9646334704355182,0.269628468483428,0.8409090909090909,0.9022988505747126,0.6851851851851852,0.8899082568807339,0.41563821383439203,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
5,3.9499999999999886,191,586,44,174,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9624923426971208,0.9812461713485604,0.259668346016898,0.9090909090909091,0.9022988505747126,0.7017543859649122,0.9036697247706422,0.44794274026322556,0.3409090909090909,0.9827586206896551,0.8333333333333334,0.8532110091743119
6,6.829999999999984,191,586,44,174,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.976182141711152,0.988091070855576,0.247004458239635,0.8863636363636364,0.9022988505747126,0.6964285714285714,0.8990825688073395,0.3782034687971545,0.45454545454545453,0.9827586206896551,0.8695652173913043,0.8761467889908257
7,4.180000000000007,191,586,44,174,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9927627548787961,0.996381377439398,0.257737100494356,0.8636363636363636,0.9080459770114943,0.7037037037037037,0.8990825688073395,0.39729769545110305,0.4772727272727273,0.9827586206896551,0.875,0.8807339449541285
8,7.409999999999968,191,586,44,174,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9967824742568769,0.9983912371284385,0.232829774975559,0.9090909090909091,0.9137931034482759,0.7272727272727273,0.9128440366972477,0.40783991770323874,0.38636363636363635,0.9827586206896551,0.85,0.8623853211009175
9,3.920000000000016,191,586,44,174,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9979843061754323,0.9989921530877162,0.194926251410327,0.8863636363636364,0.8908045977011494,0.6724137931034483,0.8899082568807339,0.3926368900165962,0.4090909090909091,0.9827586206896551,0.8571428571428571,0.8669724770642202
10,6.8700000000000045,191,586,44,174,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9994107523117763,0.9997053761558882,0.226397409694923,0.8409090909090909,0.9195402298850575,0.7254901960784313,0.9036697247706422,0.4136975959495826,0.3409090909090909,0.9827586206896551,0.8333333333333334,0.8532110091743119
11,3.4399999999999977,191,586,44,174,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6480761938099822,0.8240380969049911,0.24119903037766,0.7727272727272727,0.7298850574712644,0.41975308641975306,0.7385321100917431,0.43553497938797114,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
12,5.360000000000014,191,586,44,174,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6761588051690439,0.838079402584522,0.240844643071645,0.7727272727272727,0.735632183908046,0.425,0.7431192660550459,0.4187071337229122,0.1590909090909091,0.9827586206896551,0.7,0.8165137614678899
13,3.769999999999982,191,586,44,174,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9359499431171787,0.9679749715585894,0.264121558769176,0.7727272727272727,0.8850574712643678,0.6296296296296297,0.8623853211009175,0.5158403241479173,0.20454545454545456,0.9827586206896551,0.75,0.8256880733944955
14,5.960000000000036,191,586,44,174,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.951153700300458,0.975576850150229,0.316663799839591,0.7045454545454546,0.9310344827586207,0.7209302325581395,0.8853211009174312,0.5121696692233816,0.22727272727272727,0.9827586206896551,0.7692307692307693,0.8302752293577982
15,3.840000000000032,191,586,44,174,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9813920247367345,0.9906960123683672,0.24095851233938,0.8636363636363636,0.896551724137931,0.6785714285714286,0.8899082568807339,0.5508246091533288,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
16,6.1200000000000045,191,586,44,174,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9864881421195413,0.9932440710597706,0.239905529369022,0.8863636363636364,0.896551724137931,0.6842105263157895,0.8944954128440367,0.5398743545447623,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
17,3.829999999999984,191,586,44,174,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.998547300253785,0.9992736501268925,0.235812691420705,0.8636363636363636,0.9137931034482759,0.71698113207547165,0.9036697247706422,0.547431757357781,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
18,7.28000000000003,191,586,44,174,100,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9989527726729093,0.9994763863364546,0.203642035291388,0.8863636363636364,0.8908045977011494,0.6724137931034483,0.8899082568807339,0.49446742500348756,0.36363636363636365,0.9827586206896551,0.8421052631578947,0.8577981651376146
19,3.8899999999999864,191,586,44,174,50,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9990169481637059,0.999508474081853,0.195877077220775,0.9090909090909091,0.8793103448275862,0.6557377049180327,0.8853211009174312,0.5365168539325844,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
20,6.239999999999952,191,586,44,174,100,20,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9993640792275604,0.9996820396137802,0.201555477923926,0.9090909090909091,0.8908045977011494,0.6779661016949152,0.8944954128440367,0.4659928301135232,0.36363636363636365,0.9827586206896551,0.8421052631578947,0.8577981651376146
21,3.4700000000000273,191,586,44,174,50,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.6589364370934339,0.8294682185467169,0.259378624822913,0.6590909090909091,0.8218390804597702,0.48333333333333334,0.7889908256880734,0.4061277681892409,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
22,4.649999999999977,191,586,44,174,100,3,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.6877395641900761,0.843869782095038,0.252782659304203,0.75,0.7931034482758621,0.4782608695652174,0.7844036697247706,0.39878900255033367,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
23,3.6000000000000227,191,586,44,174,50,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.908115282518013,0.9540576412590065,0.24656682470173,0.8863636363636364,0.8563218390804598,0.609375,0.8623853211009175,0.42986299294419317,0.25,0.9827586206896551,0.7857142857142857,0.8348623853211009
24,5.779999999999973,191,586,44,174,100,7,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9292669408710363,0.9646334704355182,0.269628468483428,0.8409090909090909,0.9022988505747126,0.6851851851851852,0.8899082568807339,0.41563821383439203,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
25,3.7000000000000455,191,586,44,174,50,10,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9624923426971208,0.9812461713485604,0.259668346016898,0.9090909090909091,0.9022988505747126,0.7017543859649122,0.9036697247706422,0.44794274026322556,0.3409090909090909,0.9827586206896551,0.8333333333333334,0.8532110091743119
26,6.519999999999982,191,586,44,174,100,10,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.976182141711152,0.988091070855576,0.247004458239635,0.8863636363636364,0.9022988505747126,0.6964285714285714,0.8990825688073395,0.3782034687971545,0.45454545454545453,0.9827586206896551,0.8695652173913043,0.8761467889908257
27,3.7999999999999545,191,586,44,174,50,15,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9927627548787961,0.996381377439398,0.257737100494356,0.8636363636363636,0.9080459770114943,0.7037037037037037,0.8990825688073395,0.39729769545110305,0.4772727272727273,0.9827586206896551,0.875,0.8807339449541285
28,6.180000000000007,191,586,44,174,100,15,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9967824742568769,0.9983912371284385,0.232829774975559,0.9090909090909091,0.9137931034482759,0.7272727272727273,0.9128440366972477,0.40783991770323874,0.38636363636363635,0.9827586206896551,0.85,0.8623853211009175
29,3.759999999999991,191,586,44,174,50,20,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9979843061754323,0.9989921530877162,0.194926251410327,0.8863636363636364,0.8908045977011494,0.6724137931034483,0.8899082568807339,0.3926368900165962,0.4090909090909091,0.9827586206896551,0.8571428571428571,0.8669724770642202
30,5.970000000000027,191,586,44,174,100,20,1,4,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9994107523117763,0.9997053761558882,0.226397409694923,0.8409090909090909,0.9195402298850575,0.7254901960784313,0.9036697247706422,0.4136975959495826,0.3409090909090909,0.9827586206896551,0.8333333333333334,0.8532110091743119
31,3.499999999999943,191,586,44,174,50,3,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.6480761938099822,0.8240380969049911,0.24119903037766,0.7727272727272727,0.7298850574712644,0.41975308641975306,0.7385321100917431,0.43553497938797114,0.13636363636363635,0.9827586206896551,0.6666666666666666,0.8119266055045872
32,5.32000000000005,191,586,44,174,100,3,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.6761588051690439,0.838079402584522,0.240844643071645,0.7727272727272727,0.735632183908046,0.425,0.7431192660550459,0.4187071337229122,0.1590909090909091,0.9827586206896551,0.7,0.8165137614678899
33,3.769999999999982,191,586,44,174,50,7,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9359499431171787,0.9679749715585894,0.264121558769176,0.7727272727272727,0.8850574712643678,0.6296296296296297,0.8623853211009175,0.5158403241479173,0.20454545454545456,0.9827586206896551,0.75,0.8256880733944955
34,5.7999999999999545,191,586,44,174,100,7,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.951153700300458,0.975576850150229,0.316663799839591,0.7045454545454546,0.9310344827586207,0.7209302325581395,0.8853211009174312,0.5121696692233816,0.22727272727272727,0.9827586206896551,0.7692307692307693,0.8302752293577982
35,3.5799999999999272,191,586,44,174,50,10,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9813920247367345,0.9906960123683672,0.24095851233938,0.8636363636363636,0.896551724137931,0.6785714285714286,0.8899082568807339,0.5508246091533288,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
36,6.100000000000023,191,586,44,174,100,10,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.9864881421195413,0.9932440710597706,0.239905529369022,0.8863636363636364,0.896551724137931,0.6842105263157895,0.8944954128440367,0.5398743545447623,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
37,3.8799999999999955,191,586,44,174,50,15,1,7,0.001,0.632,4,TRUE,16,TRUE,0.8,0.998547300253785,0.9992736501268925,0.235812691420705,0.8636363636363636,0.9137931034482759,0.71698113207547165,0.9036697247706422,0.547431757357781,0.2727272727272727,0.9827586206896551,0.8,0.8394495412844036
