mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
1,4.090000000000032,50,3,1,4,1e-4,0.632,4,0.8,0.22427549948722625,0.22329991647069947,0.2880998864186094,0.13766852466823487
2,3.2999999999999545,100,3,1,4,1e-4,0.632,4,0.8,0.23104377834502776,0.2086041813043792,0.29090616699969907,0.1401944037132069
3,3.1499999999999773,50,7,1,4,1e-4,0.632,4,0.8,0.415977781625398,0.44860390455920196,0.24545556660960052,0.10032980456010501
4,3.4500000000000455,100,7,1,4,1e-4,0.632,4,0.8,0.423952999869484,0.43575359908636324,0.2470461653780452,0.1025028706874334
5,3.2799999999999727,50,10,1,4,1e-4,0.632,4,0.8,0.4998032896406879,0.5334519187466531,0.22297758026250197,0.08418297288413337
6,3.4599999999999227,100,10,1,4,1e-4,0.632,4,0.8,0.5031677672028099,0.5255416717958717,0.22246131682846562,0.0857314584550008
7,3.439999999999941,50,15,1,4,1e-4,0.632,4,0.8,0.5502455636300947,0.5737442939667353,0.20391828283438054,0.07640064178804447
8,5.090000000000032,100,15,1,4,1e-4,0.632,4,0.8,0.5611556672443008,0.57023633073334,0.20328151833297017,0.07743922289910195
9,3.3600000000000136,50,20,1,4,1e-4,0.632,4,0.8,0.5605520733356499,0.5792496740512034,0.20105064568556744,0.07530699631226412
10,4.769999999999982,100,20,1,4,1e-4,0.632,4,0.8,0.5723928996653189,0.5755459189474846,0.2003430052671558,0.07638897375034336
11,3.0799999999999272,50,3,1,7,1e-4,0.632,4,0.8,0.2817722375467513,0.2582405306298482,0.28173713079436286,0.13335747188776861
12,3.9600000000000364,100,3,1,7,1e-4,0.632,4,0.8,0.27621015869175725,0.2508076396170855,0.28340663994790155,0.134317478766872
13,3.230000000000018,50,7,1,7,1e-4,0.632,4,0.8,0.4755617255441761,0.46226729545680634,0.24109079580906667,0.09577370147647413
14,3.5499999999999545,100,7,1,7,1e-4,0.632,4,0.8,0.47194987548770373,0.4731178320702575,0.24031516416982032,0.09483303329141972
15,3.5799999999999272,50,10,1,7,1e-4,0.632,4,0.8,0.5419206839453252,0.5316777487124248,0.21818175685700264,0.0820272166581757
16,3.659999999999968,100,10,1,7,1e-4,0.632,4,0.8,0.5409821648125335,0.5470771874845242,0.2167263685243255,0.08004168768349382
17,3.349999999999909,50,15,1,7,1e-4,0.632,4,0.8,0.5819366396901631,0.566481187557983,0.20238009378199456,0.07538807511309838
18,5.210000000000036,100,15,1,7,1e-4,0.632,4,0.8,0.5909976784311793,0.5814465708127168,0.1996653726319215,0.07336058012614227
19,3.4500000000000455,50,20,1,7,1e-4,0.632,4,0.8,0.5907871191116374,0.5724183058105238,0.19702100681367604,0.07432913644588686
20,5.360000000000014,100,20,1,7,1e-4,0.632,4,0.8,0.6013658615718398,0.5893779941991841,0.19451958856042617,0.07187293112870514
21,1.8099999999999454,50,3,1,4,0.001,0.632,4,0.8,0.22427549948722625,0.22329991647069947,0.2880998864186094,0.13766852466823487
22,3.2799999999999727,100,3,1,4,0.001,0.632,4,0.8,0.23104377834502776,0.2086041813043792,0.29090616699969907,0.1401944037132069
23,3.1399999999999864,50,7,1,4,0.001,0.632,4,0.8,0.415977781625398,0.44860390455920196,0.24545556660960052,0.10032980456010501
24,3.4600000000000364,100,7,1,4,0.001,0.632,4,0.8,0.423952999869484,0.43575359908636324,0.2470461653780452,0.1025028706874334
25,3.0499999999999545,50,10,1,4,0.001,0.632,4,0.8,0.49980349182811123,0.5334529528309705,0.22297709969153312,0.08418270866040836
26,3.6299999999999955,100,10,1,4,0.001,0.632,4,0.8,0.5030851755376705,0.5251370469621466,0.22249285753271072,0.08578321763760982
27,3.3099999999999454,50,15,1,4,0.001,0.632,4,0.8,0.550091638871109,0.5754787316507324,0.20354880546019233,0.07634668398773305
28,5.090000000000032,100,15,1,4,0.001,0.632,4,0.8,0.5619857389806142,0.5707232335195714,0.20294736019661225,0.07742157374556405
29,3.3899999999999864,50,20,1,4,0.001,0.632,4,0.8,0.5599979875120777,0.5811325002979166,0.2002647507327345,0.07527688650326647
30,5.230000000000018,100,20,1,4,0.001,0.632,4,0.8,0.572990764394985,0.5765060910696571,0.19963478279829586,0.07626491163906607
31,3.0299999999999727,50,3,1,7,0.001,0.632,4,0.8,0.2817722375467513,0.2582405306298482,0.28173713079436286,0.13335747188776861
32,3.3700000000000045,100,3,1,7,0.001,0.632,4,0.8,0.27621015869175725,0.2508076396170855,0.28340663994790155,0.134317478766872
33,3.2199999999999136,50,7,1,7,0.001,0.632,4,0.8,0.4755617255441761,0.46226729545680634,0.24109079580906667,0.09577370147647413
34,3.6000000000000227,100,7,1,7,0.001,0.632,4,0.8,0.47194987548770373,0.4731178320702575,0.24031516416982032,0.09483303329141972
35,3.269999999999982,50,10,1,7,0.001,0.632,4,0.8,0.5419206839453252,0.5316777487124248,0.21818175685700264,0.0820272166581757
36,3.7099999999999227,100,10,1,7,0.001,0.632,4,0.8,0.5409823705837371,0.5470772486855908,0.21672626055591232,0.08004167677184748
37,3.409999999999968,50,15,1,7,0.001,0.632,4,0.8,0.5818638312192719,0.5665711488932563,0.20236580882853777,0.07536118596513289
38,4.670000000000073,100,15,1,7,0.001,0.632,4,0.8,0.5910286118956549,0.5820115193318356,0.19948923300202567,0.07324907908466828
39,3.4500000000000455,50,20,1,7,0.001,0.632,4,0.8,0.5907519241861163,0.5724203650806674,0.1970674124410721,0.0743529030855838
40,5.400000000000091,100,20,1,7,0.001,0.632,4,0.8,0.601551807735524,0.5900008848771019,0.19443151035428657,0.07177408724545285
41,1.8099999999999454,50,3,1,4,1e-4,0.632,20,0.8,0.22450742313465255,0.22375591043245158,0.2880334122581279,0.13758741868110544
42,3.240000000000009,100,3,1,4,1e-4,0.632,20,0.8,0.23117331437063326,0.2090763873358571,0.29076274834275995,0.14014199447213008
43,3.150000000000091,50,7,1,4,1e-4,0.632,20,0.8,0.41346534261121237,0.4510355260396509,0.2440637983988711,0.09918794807951205
44,3.4099999999998545,100,7,1,4,1e-4,0.632,20,0.8,0.4258452533612219,0.4399090577440403,0.24596507356539257,0.10140279873906881
45,3.290000000000191,50,10,1,4,1e-4,0.632,20,0.8,0.49806002799232274,0.5294693722865509,0.2206030164733574,0.08443946022189508
46,3.5699999999999363,100,10,1,4,1e-4,0.632,20,0.8,0.5100920246787057,0.5257772659032991,0.2213349574290863,0.08485304681324793
47,3.339999999999918,50,15,1,4,1e-4,0.632,20,0.8,0.550915697460814,0.5707831351366185,0.20414447077793407,0.0767286071146501
48,5.149999999999864,100,15,1,4,1e-4,0.632,20,0.8,0.566568720552471,0.5714275665841665,0.20229048499170119,0.07613259458030185
49,3.4200000000000728,50,20,1,4,1e-4,0.632,20,0.8,0.5591592836575916,0.5761416357671441,0.19973113827674205,0.07522047769966803
50,4.690000000000055,100,20,1,4,1e-4,0.632,20,0.8,0.5736465870439865,0.5766813461661702,0.19823355786870123,0.07471523235597254
51,1.8099999999999454,50,3,1,7,1e-4,0.632,20,0.8,0.2819529955063712,0.2581551121216248,0.28184040697027013,0.13346718875550972
52,3.3099999999999454,100,3,1,7,1e-4,0.632,20,0.8,0.2769139096054676,0.25140061025580585,0.283399748227454,0.13432221628935068
53,3.2000000000000455,50,7,1,7,1e-4,0.632,20,0.8,0.474499333426712,0.46152748997394766,0.23992912107718142,0.09575128963649088
54,3.490000000000009,100,7,1,7,1e-4,0.632,20,0.8,0.47142424747287337,0.47480301079021947,0.23935909623918394,0.09447616068490462
55,3.3299999999999272,50,10,1,7,1e-4,0.632,20,0.8,0.5542245983290988,0.5324143398229437,0.2158549416429514,0.08027541070461723
56,3.769999999999982,100,10,1,7,1e-4,0.632,20,0.8,0.5535598013288645,0.5466379449383885,0.2148870850661778,0.07938221757868372
57,3.400000000000091,50,15,1,7,1e-4,0.632,20,0.8,0.596155733106714,0.5698187091762508,0.20037385004455166,0.07334472638376867
58,5.279999999999973,100,15,1,7,1e-4,0.632,20,0.8,0.5994560316222514,0.5832313024258837,0.19758606921851446,0.07241314745171547
59,3.490000000000009,50,20,1,7,1e-4,0.632,20,0.8,0.6026357846710108,0.5765556769648537,0.1960706168630744,0.07185140606640736
60,5.509999999999991,100,20,1,7,1e-4,0.632,20,0.8,0.6064504251221411,0.5896283467142925,0.19378822852189428,0.07105789136151125
61,3.050000000000182,50,3,1,4,0.001,0.632,20,0.8,0.22450742313465255,0.22375591043245158,0.2880334122581279,0.13758741868110544
62,3.229999999999791,100,3,1,4,0.001,0.632,20,0.8,0.23117331437063326,0.2090763873358571,0.29076274834275995,0.14014199447213008
63,3.130000000000109,50,7,1,4,0.001,0.632,20,0.8,0.41346534261121237,0.4510355260396509,0.2440637983988711,0.09918794807951205
64,3.4500000000000455,100,7,1,4,0.001,0.632,20,0.8,0.4258452533612219,0.4399090577440403,0.24596507356539257,0.10140279873906881
65,3.1900000000000546,50,10,1,4,0.001,0.632,20,0.8,0.49806002799232274,0.5294693722865509,0.2206030164733574,0.08443946022189508
66,3.3899999999998727,100,10,1,4,0.001,0.632,20,0.8,0.5100920246787057,0.5257772659032991,0.2213349574290863,0.08485304681324793
67,3.310000000000173,50,15,1,4,0.001,0.632,20,0.8,0.5505106010966268,0.5705394291405623,0.2040145220688335,0.07675936358869241
68,5.129999999999882,100,15,1,4,0.001,0.632,20,0.8,0.5663565040097918,0.571270355799012,0.20223648866675029,0.07615560384575497
69,3.730000000000018,50,20,1,4,0.001,0.632,20,0.8,0.557971950157877,0.5769702684785196,0.19937171897521516,0.07506730168542071
70,5.349999999999909,100,20,1,4,0.001,0.632,20,0.8,0.5730511392470516,0.5770636521095198,0.19803506231975343,0.07464492570271328
71,3.0800000000001546,50,3,1,7,0.001,0.632,20,0.8,0.2819529955063712,0.2581551121216248,0.28184040697027013,0.13346718875550972
72,3.240000000000009,100,3,1,7,0.001,0.632,20,0.8,0.2769139096054676,0.25140061025580585,0.283399748227454,0.13432221628935068
73,3.339999999999918,50,7,1,7,0.001,0.632,20,0.8,0.474499333426712,0.46152748997394766,0.23992912107718142,0.09575128963649088
74,3.5,100,7,1,7,0.001,0.632,20,0.8,0.47142424747287337,0.47480301079021947,0.23935909623918394,0.09447616068490462
75,3.2200000000000273,50,10,1,7,0.001,0.632,20,0.8,0.5542245983290988,0.5324143398229437,0.2158549416429514,0.08027541070461723
76,3.730000000000018,100,10,1,7,0.001,0.632,20,0.8,0.5535598013288645,0.5466379449383885,0.2148870850661778,0.07938221757868372
77,3.3700000000001182,50,15,1,7,0.001,0.632,20,0.8,0.596155733106714,0.5698187091762508,0.20037385004455166,0.07334472638376867
78,5.269999999999982,100,15,1,7,0.001,0.632,20,0.8,0.5994560316222514,0.5832313024258837,0.19758606921851446,0.07241314745171547
