mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.1507229634938087,10,0.010451382697202853,Model01
3,1,rmse,standard,0.24719240625564323,10,0.02095880213039632,Model01
3,1,rsq,standard,0.702372785376035,10,0.032413718688084646,Model01
5,1,mae,standard,0.1450497462703961,10,0.010745380672476088,Model02
5,1,rmse,standard,0.24146138161641123,10,0.020630939818956865,Model02
5,1,rsq,standard,0.7121930831222125,10,0.02953196403298226,Model02
7,1,mae,standard,0.14316046275591104,10,0.010722863771479714,Model03
7,1,rmse,standard,0.23947754911902447,10,0.020684286705221256,Model03
7,1,rsq,standard,0.7115648229883937,10,0.03179511528601355,Model03
10,1,mae,standard,0.14565783751731073,10,0.009808162034236411,Model04
10,1,rmse,standard,0.24646822171055704,10,0.019894680256466565,Model04
10,1,rsq,standard,0.6875021535916113,10,0.03278339331742302,Model04
3,3,mae,standard,0.15101417664587932,10,0.011159140113733965,Model05
3,3,rmse,standard,0.24871226625818013,10,0.021329677704298753,Model05
3,3,rsq,standard,0.7029889486915363,10,0.028610812744383367,Model05
5,3,mae,standard,0.14651119225661643,10,0.009918982570076066,Model06
5,3,rmse,standard,0.2430377564390751,10,0.019898892810338124,Model06
5,3,rsq,standard,0.7043083879903287,10,0.030992849715221944,Model06
7,3,mae,standard,0.1451305120368612,10,0.010475439139950787,Model07
7,3,rmse,standard,0.24450183900904926,10,0.020369899649064403,Model07
7,3,rsq,standard,0.7012235764252308,10,0.029475640612344464,Model07
10,3,mae,standard,0.1462308444661487,10,0.010741840655729494,Model08
10,3,rmse,standard,0.24566038115014127,10,0.020758821694682447,Model08
10,3,rsq,standard,0.6890653263336534,10,0.03465452004593048,Model08
3,5,mae,standard,0.1547198720025588,10,0.011107068500793845,Model09
3,5,rmse,standard,0.2527742612462734,10,0.021040264187481412,Model09
3,5,rsq,standard,0.6897696433281756,10,0.030038917572181474,Model09
5,5,mae,standard,0.1482961903538444,10,0.010759518380481621,Model10
5,5,rmse,standard,0.2461805403624571,10,0.020538357102928652,Model10
5,5,rsq,standard,0.701417598532123,10,0.028256358406160788,Model10
7,5,mae,standard,0.14602752324355595,10,0.010708144407618983,Model11
7,5,rmse,standard,0.24503356367028503,10,0.02043262358181591,Model11
7,5,rsq,standard,0.6976798285221167,10,0.031019240166587313,Model11
10,5,mae,standard,0.14544164324780817,10,0.010093677323345724,Model12
10,5,rmse,standard,0.24565531018285838,10,0.019900615068622056,Model12
10,5,rsq,standard,0.6887780093342818,10,0.03212456349280225,Model12
3,7,mae,standard,0.15526282706446182,10,0.01119908506256967,Model13
3,7,rmse,standard,0.2549377321369743,10,0.021652861297118697,Model13
3,7,rsq,standard,0.681780537522396,10,0.032064148827198,Model13
5,7,mae,standard,0.15057031228456594,10,0.011347168884035183,Model14
5,7,rmse,standard,0.2496163701038461,10,0.021809122276636242,Model14
5,7,rsq,standard,0.6889644130395131,10,0.031593857535973054,Model14
7,7,mae,standard,0.14680841747424142,10,0.010496590835423066,Model15
7,7,rmse,standard,0.24759585207776963,10,0.020909861138133663,Model15
7,7,rsq,standard,0.6880170784056987,10,0.032213584452485344,Model15
10,7,mae,standard,0.14599171937480557,10,0.010799696732837233,Model16
10,7,rmse,standard,0.24578356205556892,10,0.020411708637140057,Model16
10,7,rsq,standard,0.6906051107522839,10,0.031820655465449516,Model16
