mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.36139284933117105,10,0.02382446338482179,Model01
3,1,rmse,standard,0.47623988010878615,10,0.02822912077779697,Model01
3,1,rsq,standard,0.6730942787054015,10,0.021963593538124077,Model01
5,1,mae,standard,0.3655991578509486,10,0.02202034880526459,Model02
5,1,rmse,standard,0.4852942822174409,10,0.026487669768096325,Model02
5,1,rsq,standard,0.6505497478463211,10,0.022979694131762245,Model02
7,1,mae,standard,0.3702472715101255,10,0.023091145401222157,Model03
7,1,rmse,standard,0.494943321997485,10,0.027062982481999044,Model03
7,1,rsq,standard,0.6310734676988335,10,0.026863617370099197,Model03
10,1,mae,standard,0.3777182375598148,10,0.022744306705830827,Model04
10,1,rmse,standard,0.5073127622372521,10,0.027353703356926867,Model04
10,1,rsq,standard,0.6106272810645131,10,0.027200011325213838,Model04
3,3,mae,standard,0.3596937370086391,10,0.024324722285333434,Model05
3,3,rmse,standard,0.47736547187917805,10,0.02966924981132499,Model05
3,3,rsq,standard,0.668728060642602,10,0.02489014849557366,Model05
5,3,mae,standard,0.3667265184117606,10,0.02278696838322188,Model06
5,3,rmse,standard,0.4896517625116138,10,0.02696324299226569,Model06
5,3,rsq,standard,0.6399051311404365,10,0.023470439522747223,Model06
7,3,mae,standard,0.376532704146029,10,0.023457561097283985,Model07
7,3,rmse,standard,0.5014979369365593,10,0.028238609345190145,Model07
7,3,rsq,standard,0.6195701870772168,10,0.027666781625374105,Model07
10,3,mae,standard,0.37800105395627265,10,0.023004718123155042,Model08
10,3,rmse,standard,0.5065710621950593,10,0.02816149844743554,Model08
10,3,rsq,standard,0.609464388008628,10,0.028939066671563037,Model08
3,5,mae,standard,0.36867348669158573,10,0.025123249688620078,Model09
3,5,rmse,standard,0.4852497104949099,10,0.02931825156382057,Model09
3,5,rsq,standard,0.6568568306179441,10,0.025988186160405713,Model09
5,5,mae,standard,0.3710843274335428,10,0.022584066754691663,Model10
5,5,rmse,standard,0.49338681274568696,10,0.026826266444169897,Model10
5,5,rsq,standard,0.6348281927422049,10,0.025408790148053813,Model10
7,5,mae,standard,0.3750955432666262,10,0.024657041341873062,Model11
7,5,rmse,standard,0.4997759753625668,10,0.027073540122838954,Model11
7,5,rsq,standard,0.6230038470989204,10,0.028195288397886327,Model11
10,5,mae,standard,0.3799496478612154,10,0.02451015559718679,Model12
10,5,rmse,standard,0.5103211750282723,10,0.02944892045762048,Model12
10,5,rsq,standard,0.6057254802256874,10,0.03089771767966397,Model12
3,7,mae,standard,0.37572290761738225,10,0.024792219770642096,Model13
3,7,rmse,standard,0.4917042286679275,10,0.02888392258546706,Model13
3,7,rsq,standard,0.6487241199148976,10,0.02513712787249048,Model13
5,7,mae,standard,0.37339458816579274,10,0.022524160176604826,Model14
5,7,rmse,standard,0.496761723703786,10,0.026333215449818866,Model14
5,7,rsq,standard,0.6315278490659533,10,0.023763117066231212,Model14
7,7,mae,standard,0.37959087558386995,10,0.02303406600294116,Model15
7,7,rmse,standard,0.5055725467477425,10,0.02777914538093278,Model15
7,7,rsq,standard,0.6153798733017231,10,0.025657906735881607,Model15
10,7,mae,standard,0.3802781824965285,10,0.023778316156697604,Model16
10,7,rmse,standard,0.5099626481526593,10,0.027778698854858976,Model16
10,7,rsq,standard,0.60480498363225,10,0.02701991527954123,Model16
