mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.2820638133368606,10,0.009936422775192367,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.3783374990950547,10,0.017831848157040902,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.6443828785647097,10,0.03902684252975669,Preprocessor1_Model01
5,1,0.1,mae,standard,0.28045616103427196,10,0.00883813984133196,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.3788976509333242,10,0.017943440664293802,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.6441448451534715,10,0.03988620837539914,Preprocessor1_Model02
7,1,0.1,mae,standard,0.2807259636112409,10,0.00886606794764492,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.378760316748668,10,0.017963054420460357,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.6439931874594792,10,0.040137467616462336,Preprocessor1_Model03
10,1,0.1,mae,standard,0.28111544283056433,10,0.00885821863854374,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.37905712498801863,10,0.018038315405402218,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.6432130656175107,10,0.04096134035045327,Preprocessor1_Model04
3,3,0.1,mae,standard,0.2401306168796606,10,0.008889231473923427,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.33057339602657415,10,0.015343467964421908,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.7307845547080966,10,0.03337296348750588,Preprocessor1_Model05
5,3,0.1,mae,standard,0.2497542183406858,10,0.006606201336195559,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.34569959941312856,10,0.014299410610005487,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.7037639131247274,10,0.030738696914636418,Preprocessor1_Model06
7,3,0.1,mae,standard,0.2525515333578897,10,0.008303597881276522,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.3395819318972057,10,0.014728548817495558,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.7113236317266831,10,0.03233952407626062,Preprocessor1_Model07
10,3,0.1,mae,standard,0.24152119598517055,10,0.010451554871616827,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.3372706811404936,10,0.01778252087222192,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.7143042724931824,10,0.030958411647740224,Preprocessor1_Model08
3,5,0.1,mae,standard,0.2371896740131824,10,0.008986259351805161,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.31930369303822137,10,0.017442093050386437,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.7435678285184363,10,0.03150876367516557,Preprocessor1_Model09
5,5,0.1,mae,standard,0.23122391248826613,10,0.008093081745257188,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.32227692808858205,10,0.015488835924540985,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.7397278772028648,10,0.02470021593283712,Preprocessor1_Model10
7,5,0.1,mae,standard,0.237345690574573,10,0.007912066391463015,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.32978662697276456,10,0.01319589223094335,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.7291850227775085,10,0.025160093603129603,Preprocessor1_Model11
10,5,0.1,mae,standard,0.24266015145784062,10,0.008996838289975207,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.3337628025672832,10,0.015658921558104798,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.7224076958139575,10,0.02822142997351844,Preprocessor1_Model12
3,7,0.1,mae,standard,0.2375965928990506,10,0.011117140655994203,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.31911699419740797,10,0.017700039568853135,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.7450468338460312,10,0.03508805101952915,Preprocessor1_Model13
5,7,0.1,mae,standard,0.23497763945610964,10,0.010396232235490905,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.3190628400995975,10,0.01827423141078961,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.7483521157703483,10,0.028334614624242187,Preprocessor1_Model14
7,7,0.1,mae,standard,0.24289216347020323,10,0.011279790941070164,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.33064905040909837,10,0.017512243590203286,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.7271231747598561,10,0.02983551213188268,Preprocessor1_Model15
10,7,0.1,mae,standard,0.24501578628981974,10,0.014170986204983386,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.3381006629428597,10,0.01906502067799351,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.7078665876554396,10,0.032024557120792156,Preprocessor1_Model16
3,1,0.01,mae,standard,0.3772304829795653,10,0.012588416150542124,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.4712742299908643,10,0.01421500819091359,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.4897919398818335,10,0.0613640381355101,Preprocessor1_Model17
5,1,0.01,mae,standard,0.37969676240265204,10,0.01241455936973444,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.4741048965221796,10,0.014432211841515875,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.4826507040064451,10,0.061513692008364595,Preprocessor1_Model18
7,1,0.01,mae,standard,0.3799823596636735,10,0.012332244226344024,Preprocessor1_Model19
7,1,0.01,rmse,standard,0.4742553111264727,10,0.014355404899189204,Preprocessor1_Model19
7,1,0.01,rsq,standard,0.4815947142708867,10,0.061417204186919684,Preprocessor1_Model19
10,1,0.01,mae,standard,0.37997340941752644,10,0.012327136868400033,Preprocessor1_Model20
10,1,0.01,rmse,standard,0.47423338099952816,10,0.014373691494314616,Preprocessor1_Model20
10,1,0.01,rsq,standard,0.4819341112858149,10,0.06133316045743909,Preprocessor1_Model20
3,3,0.01,mae,standard,0.2536359966714987,10,0.012085401751757126,Preprocessor1_Model21
3,3,0.01,rmse,standard,0.34022360100493154,10,0.017241288218446452,Preprocessor1_Model21
3,3,0.01,rsq,standard,0.731328365814669,10,0.035586871729468915,Preprocessor1_Model21
5,3,0.01,mae,standard,0.25360400299033653,10,0.01214284358629435,Preprocessor1_Model22
5,3,0.01,rmse,standard,0.3397997612298944,10,0.01742178964231477,Preprocessor1_Model22
5,3,0.01,rsq,standard,0.7270349315094149,10,0.03535591859607671,Preprocessor1_Model22
7,3,0.01,mae,standard,0.25670847530515767,10,0.011681044240323794,Preprocessor1_Model23
7,3,0.01,rmse,standard,0.34087769760476166,10,0.01619394806481611,Preprocessor1_Model23
7,3,0.01,rsq,standard,0.7194333381512432,10,0.035891207950068504,Preprocessor1_Model23
10,3,0.01,mae,standard,0.25703087248088313,10,0.011687307302510644,Preprocessor1_Model24
10,3,0.01,rmse,standard,0.34108749223676504,10,0.015353000028316077,Preprocessor1_Model24
10,3,0.01,rsq,standard,0.7145504783764214,10,0.036783335543129375,Preprocessor1_Model24
3,5,0.01,mae,standard,0.23333891190652076,10,0.00905793050744445,Preprocessor1_Model25
3,5,0.01,rmse,standard,0.31929028354869177,10,0.015371263970071476,Preprocessor1_Model25
3,5,0.01,rsq,standard,0.7556256013657853,10,0.03079483135457684,Preprocessor1_Model25
5,5,0.01,mae,standard,0.2346676783662643,10,0.009991852535796784,Preprocessor1_Model26
5,5,0.01,rmse,standard,0.31940050618386767,10,0.015930569197196105,Preprocessor1_Model26
5,5,0.01,rsq,standard,0.7517029984016264,10,0.028988534994859524,Preprocessor1_Model26
7,5,0.01,mae,standard,0.2397741255569687,10,0.010673464835385674,Preprocessor1_Model27
