mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4036227418333073,10,0.016043150751470628,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.5228816093993831,10,0.01985081277288819,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.6875797223384957,10,0.02062579890844678,Preprocessor1_Model01
5,1,0.1,mae,standard,0.40236791481277256,10,0.015948043801489453,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.5216673352074582,10,0.019249285227088214,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.6888617416582392,10,0.019701386769487007,Preprocessor1_Model02
7,1,0.1,mae,standard,0.4044392820517947,10,0.01606298955181248,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.5236836538053213,10,0.019532316609648735,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.6866369446785844,10,0.020151264421091476,Preprocessor1_Model03
10,1,0.1,mae,standard,0.4048268280833941,10,0.01596697403223099,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.5244069493832512,10,0.019435233726724208,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.685661646632464,10,0.020434069306984565,Preprocessor1_Model04
3,3,0.1,mae,standard,0.31329612183464095,10,0.012732318566011876,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.4185311260811918,10,0.01615889581184591,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.7982802198802347,10,0.016194040907269874,Preprocessor1_Model05
5,3,0.1,mae,standard,0.3060314241219057,10,0.015155214018649105,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.41725686150114255,10,0.017305695907192713,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.7987917305803431,10,0.017019591892373613,Preprocessor1_Model06
7,3,0.1,mae,standard,0.3115205404918394,10,0.01382485720047241,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.4207505641351088,10,0.017442846979244243,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.7950136608067422,10,0.01825925547042403,Preprocessor1_Model07
10,3,0.1,mae,standard,0.31138905007681283,10,0.012819075158927006,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.4261431734744256,10,0.01539737476031401,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.7904649056918894,10,0.014970904489026096,Preprocessor1_Model08
3,5,0.1,mae,standard,0.28966089502028225,10,0.011888245324218174,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.4010483491784792,10,0.01379321035678764,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.8151477380088928,10,0.01333816508362044,Preprocessor1_Model09
5,5,0.1,mae,standard,0.28096511271329605,10,0.013185051915285646,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.39153120901345506,10,0.018054625349040298,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.8223881684064757,10,0.016241749333115653,Preprocessor1_Model10
7,5,0.1,mae,standard,0.27989732081519686,10,0.013191666653855974,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.39641556464315486,10,0.016708018966105763,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.8178342710871418,10,0.016932987054814715,Preprocessor1_Model11
10,5,0.1,mae,standard,0.28895370922579555,10,0.011390818761388111,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.41047328630777014,10,0.014910025617845862,Preprocessor1_Model12
