mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.27838504655496465,10,0.01323703261289231,Model01
3,1,rmse,standard,0.37255820860533184,10,0.018030884115032526,Model01
3,1,rsq,standard,0.8370112018856068,10,0.017235635025704018,Model01
5,1,mae,standard,0.2661357252309806,10,0.012081629866436397,Model02
5,1,rmse,standard,0.36402127502052445,10,0.01776690588628022,Model02
5,1,rsq,standard,0.838654738678717,10,0.017687578340358917,Model02
7,1,mae,standard,0.260233068984118,10,0.012396454409088657,Model03
7,1,rmse,standard,0.358971607680925,10,0.01751175093224939,Model03
7,1,rsq,standard,0.8408762561447132,10,0.016265490293480296,Model03
10,1,mae,standard,0.2641976910627047,10,0.012905128589275927,Model04
10,1,rmse,standard,0.3660867111994712,10,0.019074986757475522,Model04
10,1,rsq,standard,0.8322309173905383,10,0.018536347726645527,Model04
3,3,mae,standard,0.28106892253515847,10,0.013023723721142908,Model05
3,3,rmse,standard,0.37642298042865463,10,0.018639153466267586,Model05
3,3,rsq,standard,0.8327653023804946,10,0.01769362053905021,Model05
5,3,mae,standard,0.2644542415384128,10,0.012071590944405072,Model06
5,3,rmse,standard,0.36322521649667183,10,0.01706623428403539,Model06
5,3,rsq,standard,0.8396182391663541,10,0.016665672926479212,Model06
7,3,mae,standard,0.2646901293348934,10,0.012633393055437394,Model07
7,3,rmse,standard,0.36419540509238,10,0.01800293586660067,Model07
7,3,rsq,standard,0.8356235691267052,10,0.017375131428211323,Model07
10,3,mae,standard,0.2651726330055567,10,0.01285811132831579,Model08
10,3,rmse,standard,0.36700382463880565,10,0.019107148032681584,Model08
10,3,rsq,standard,0.83200479223136,10,0.018271067531795283,Model08
3,5,mae,standard,0.28116185654774506,10,0.012769947817559496,Model09
3,5,rmse,standard,0.37470508225316806,10,0.018754968126802097,Model09
3,5,rsq,standard,0.8350658383684366,10,0.01778211614161156,Model09
5,5,mae,standard,0.2682643022497731,10,0.012106248440361922,Model10
5,5,rmse,standard,0.36503231404915054,10,0.017993221570508894,Model10
5,5,rsq,standard,0.8371897568427856,10,0.0174111669142178,Model10
7,5,mae,standard,0.2657446792654685,10,0.012689564200152404,Model11
7,5,rmse,standard,0.36667661761068565,10,0.017835461449135514,Model11
7,5,rsq,standard,0.8348139839869764,10,0.016991389140475908,Model11
10,5,mae,standard,0.2643889657367787,10,0.013504685558059192,Model12
10,5,rmse,standard,0.3646449632143149,10,0.018979061543595438,Model12
10,5,rsq,standard,0.8336800043331781,10,0.01856526520976276,Model12
3,7,mae,standard,0.2871521578296287,10,0.013419282015043861,Model13
3,7,rmse,standard,0.3834005257375948,10,0.018851868361723725,Model13
3,7,rsq,standard,0.8270123737190972,10,0.018310982777595373,Model13
5,7,mae,standard,0.27246592099028133,10,0.012657934845604164,Model14
5,7,rmse,standard,0.370516598583234,10,0.017824375782287318,Model14
5,7,rsq,standard,0.8324539391361607,10,0.017985645403800588,Model14
7,7,mae,standard,0.26805354331257175,10,0.011909096600059819,Model15
7,7,rmse,standard,0.3675169895836483,10,0.01687784864513884,Model15
7,7,rsq,standard,0.8337831676501323,10,0.017121362471911275,Model15
10,7,mae,standard,0.26840432537305925,10,0.0126585153977702,Model16
10,7,rmse,standard,0.36837937741134696,10,0.018728770324074114,Model16
10,7,rsq,standard,0.8307924042577962,10,0.01873979872779063,Model16
