ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
AGG,2021.3,Inf,Inf,Inf,Inf,NA
AGZ,2021.3,Inf,Inf,Inf,Inf,NA
AGZ,2012.4,NA,NA,0,NA,0
BBH,2021.3,Inf,Inf,Inf,Inf,NA
BWX,2021.3,Inf,Inf,Inf,Inf,NA
DBC,2021.3,0,3107.5,Inf,3.21,NA
DBC,2015.1,0,0,0,2.7,0.15
DBC,2014.4,0,0,0,5.85,0.23
DBC,2014.3,0,0,0,4.96,0.19
DBC,2014.2,18.18,2457.88,0,42.99,0.18
DBC,2014.1,0,2183.6,0,10.3,0.19
DBC,2013.4,0,1915.73,0,0,0.19
DBC,2013.3,0,1446.7,0,0,0.21
DBC,2013.2,0,1217.09,0,0,0
DBC,2013.1,0,1251.3,0,0,0
DBC,2012.4,30.32,1488.27,0,0,0
DBC,2012.3,14.59,2272.49,0,0,0
DBC,2012.2,0,0,0,0,0
DBC,2012.1,14.88,0,0,0,0
DBC,2011.4,0,0,0,0,0
DBC,2011.3,NA,NA,0,NA,0
DBC,2011.2,NA,NA,0,NA,0
DBC,2010.4,NA,NA,0,NA,0
DEM,2021.3,Inf,Inf,Inf,Inf,NA
DIA,2021.3,Inf,Inf,Inf,Inf,NA
EEM,2021.3,Inf,Inf,Inf,Inf,NA
EFA,2021.3,Inf,Inf,Inf,Inf,NA
EPP,2021.3,Inf,Inf,Inf,Inf,NA
EWA,2021.3,Inf,Inf,Inf,Inf,NA
EWD,2021.3,Inf,Inf,Inf,Inf,NA
EWH,2021.3,Inf,Inf,Inf,Inf,NA
EWM,2021.3,Inf,Inf,Inf,Inf,NA
FAS,2021.3,Inf,Inf,Inf,Inf,NA
FAZ,2021.3,Inf,Inf,Inf,Inf,NA
GLD,2021.3,Inf,Inf,Inf,Inf,NA
GLD,2021.2,0,0,0,0,0
GLD,2021.1,0,0,0,0,0
GLD,2020.4,0,0,0,0,0
GLD,2020.3,0,0,0,0,0
GLD,2020.2,0,0,0,0,0
GLD,2020.1,0,0,0,0,0
GLD,2019.4,0,0,0,0,0
GLD,2019.3,0,0,0,0,0
GLD,2019.2,0,0,0,0,0
GLD,2019.1,0,0,0,0,0
GLD,2018.4,0,0,0,0,0
GLD,2018.3,0,0,0,0,0
GLD,2017.4,0,0,0,0,0
GLD,2017.3,0,0,0,0,0
GLD,2017.2,NA,NA,0,NA,0
GLD,2017.1,NA,NA,0,NA,0
GLD,2016.4,NA,NA,0,NA,0
GSG,2021.3,30.43,628.51,Inf,Inf,NA
GSG,2020.2,19.2,396.69,0,0,0
GSG,2016.3,0,548.9,0,0,0
GSG,2016.2,0,820.62,0,7.07,0
GSG,2016.1,0,1246.02,0,0,0
GSG,2015.3,0,0,0,0,0
GSG,2015.2,0,0,0,0,0
GSG,2015.1,0,0,0,0,0.02
GSG,2014.4,0,1734.28,0,0,0.02
GSG,2014.3,0,1738.97,0,4.9,0.03
GSG,2014.2,13.62,2026.68,0,20.88,0.01
GSG,2014.1,0,1840.67,0,15.48,0
GSG,2013.4,0,1707.19,0,0,0.01
GSG,2013.3,0,1473.67,0,0,0
GSG,2013.2,123.2,1118.25,0,6.78,0
GSG,2013.1,0,1128.11,0,6.41,0
GSG,2012.4,0,1305.48,0,9.21,0
GSG,2012.3,9.42,1793.52,0,0,0
GSG,2012.2,0,1601.18,0,5.02,0
GSG,2012.1,0,1438.61,0,3.14,0
GSG,2011.4,0,928.92,0,2.95,0
GSG,2011.3,0,885.71,0,2.43,0
GSG,2011.2,NA,NA,0,NA,0
GSG,2011.1,NA,NA,0,NA,0
GSG,2010.4,NA,NA,0,NA,0
IAU,2021.3,Inf,Inf,0.99,Inf,NA
IAU,2021.2,0,0,1,0,0
IAU,2021.1,0,0,0.5,0,0
IAU,2020.4,0,0,0.5,0,0
IAU,2020.3,0,0,0.5,0,0
IAU,2020.2,0,0,0.5,0,0
IAU,2020.1,0,0,0.49,0,0
IAU,2019.4,0,0,0.5,0,0
IAU,2019.3,0,0,0.5,0,0
IAU,2019.2,0,0,0,0,0
IAU,2019.1,0,0,0.5,0,0
IAU,2018.4,0,0,0.5,0,0
IAU,2018.3,0,0,0.5,0,0
IAU,2018.2,0,0,0.5,0,0
IAU,2018.1,0,0,0.5,0,0
IAU,2017.4,7.63,0,0.5,0,0
IAU,2017.3,0,0,0.5,0,0
IAU,2017.2,0,0,0.5,0,0
IAU,2017.1,0,0,0.5,0,0
IAU,2016.4,7.19,0,0.5,0,0
IAU,2016.3,3.43,0,0.5,0,0
IAU,2016.2,5.02,0,0.5,0,0
IAU,2016.1,18,0,0.5,0,0
IAU,2015.4,0,0,0.5,0,0
IAU,2015.3,0,0,0.5,0,0
IAU,2015.2,0,0,0.5,0,0
IAU,2015.1,0,0,0.5,0,0
IAU,2014.4,0,0,0.49,0,0
IAU,2014.3,0,796.85,0.5,0,0
IAU,2014.2,5.7,414.15,0.51,0,0
IAU,2014.1,0,246.22,0.5,0,0
IAU,2013.4,0,165.51,0.5,0,0
IAU,2013.3,35.81,164.1,0.5,0,0
IAU,2013.2,0,147.64,0.52,0,0
IAU,2013.1,19.9,189.35,0.59,0,0
IAU,2012.4,37,198.91,0.63,0,0
IAU,2012.3,35.98,207.63,0.69,0,0
IAU,2012.2,19.45,187.58,0.64,0,0
IAU,2012.1,23.93,203.41,0.68,0,0
IAU,2011.4,13.6,200.03,0.65,0,0
IAU,2011.3,14.93,224.91,0.7,0,0
IAU,2011.2,23.61,213.77,0.7,0,0
IAU,2011.1,28.04,191.22,0.72,0,0
IAU,2010.4,0,175.48,0.75,0,0
IAU,2010.3,0,154.45,0.76,0,0
IAU,2010.2,0,144.51,0.77,0,0
IAU,2010.1,0,136.12,0.74,0,0
IAU,2009.4,0,143.27,0.73,0,0
IAU,2009.3,123.66,144.95,0.71,0,0
IAU,2009.2,33.8,134.76,0.66,0,0
IAU,2009.1,19.48,132.21,0.67,0,0
IAU,2008.4,11.52,127.88,0.65,0,0
IAU,2008.3,12.72,124.45,0,0,0
IAU,2008.2,19.33,142.84,0,0,0
IAU,2008.1,33.83,155.11,0,0,0
IAU,2007.4,0,150.81,0,0,0
IAU,2007.3,306.79,142.98,0,0,0
IAU,2007.2,268.38,126.89,0,0,0
IAU,2007.1,86.62,133.58,0,0,0
IAU,2006.4,175.69,145.25,0,0,0
IAU,2006.3,NA,NA,0,NA,0
IAU,2006.2,NA,NA,0,NA,0
IAU,2006.1,NA,NA,0,NA,0
IAU,2005.3,NA,NA,NA,NA,0
IAU,2005.2,NA,NA,NA,NA,0
IBB,2021.3,Inf,Inf,Inf,Inf,NA
IWM,2021.3,Inf,Inf,Inf,Inf,NA
JNK,2021.3,Inf,Inf,Inf,Inf,NA
LQD,2021.3,Inf,Inf,Inf,Inf,NA
QQQ,2021.3,Inf,Inf,Inf,Inf,NA
RDOG,2021.3,Inf,Inf,Inf,Inf,NA
SHM,2021.3,Inf,Inf,Inf,Inf,NA
SPY,2021.3,Inf,Inf,Inf,Inf,NA
TFI,2021.3,Inf,Inf,Inf,Inf,NA
XLY,2021.3,Inf,Inf,Inf,Inf,NA
