mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.388999999999214,65,530,24,168,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7090566037735848,0.8545283018867924,0.111646192932512,0.6666666666666666,0.7261904761904762,0.25806451612903225,0.71875,0.28672430041559116,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
2,9.520999999997002,65,530,24,168,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7280696661828736,0.8640348330914368,0.133687966697112,0.5833333333333334,0.8035714285714286,0.2978723404255319,0.7760416666666666,0.3544326680948957,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
3,4.406999999999243,65,530,24,168,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9392452830188678,0.9696226415094339,0.181198317358591,0.4583333333333333,0.8988095238095238,0.39285714285714285,0.84375,0.5520816867539612,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
4,10.461999999999534,65,530,24,168,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9535558780841802,0.9767779390420901,0.114953364684644,0.5833333333333334,0.8273809523809523,0.32558139534883723,0.796875,0.5626720359534432,0.08333333333333333,0.9821428571428571,0.4,0.8697916666666666
5,6.395000000000437,65,530,24,168,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.209049785102076,0.5,0.9285714285714286,0.5,0.875,0.48032105381543727,0.25,0.9821428571428571,0.6666666666666666,0.890625
6,14.504000000000815,65,530,24,168,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0726937523304706,0.625,0.875,0.4166666666666667,0.84375,0.4250674548128301,0.2916666666666667,0.9821428571428571,0.7,0.8958333333333334
7,8.406999999999243,65,530,24,168,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0445924326576388,0.5833333333333334,0.8630952380952381,0.3783783783783784,0.828125,0.3897438911853617,0.25,0.9821428571428571,0.6666666666666666,0.890625
8,20.58400000000256,65,530,24,168,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.0359643797401418,0.5833333333333334,0.8809523809523809,0.4117647058823529,0.84375,0.31903467595356555,0.2916666666666667,0.9821428571428571,0.7,0.8958333333333334
9,3.3189999999995052,65,530,24,168,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5867343976777939,0.793367198838897,0.115461392970161,0.625,0.7976190476190477,0.30612244897959184,0.7760416666666666,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
10,8.395000000000437,65,530,24,168,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6222060957910014,0.8111030478955007,0.113752342187215,0.625,0.7738095238095238,0.2830188679245283,0.7552083333333334,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
11,3.3369999999995343,65,530,24,168,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8638606676342524,0.9319303338171262,0.099040679315176,0.8333333333333334,0.7142857142857143,0.29411764705882354,0.7291666666666666,0.28406895137874233,0,0.9821428571428571,0,0.859375
12,10.43699999999808,65,530,24,168,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8815094339622642,0.9407547169811321,0.0954200158648019,0.8333333333333334,0.7202380952380952,0.29850746268656714,0.734375,0.32328228484024935,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
13,6.382999999997992,65,530,24,168,100,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9982583454281568,0.9991291727140784,0.122149861815575,0.625,0.8630952380952381,0.39473684210526316,0.8333333333333334,0.2831255027281653,0.08333333333333333,0.9821428571428571,0.4,0.8697916666666666
14,15.496000000002823,65,530,24,168,300,7,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9988388969521047,0.9994194484760524,0.175299062744,0.5,0.9166666666666666,0.46153846153846156,0.8645833333333334,0.3697148580596686,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
15,9.459999999999127,65,530,24,168,100,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.120024870214112,0.625,0.8690476190476191,0.40540540540540543,0.8385416666666666,0.2812637146075731,0.125,0.9821428571428571,0.5,0.875
16,21.657999999999447,65,530,24,168,300,10,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.11202336687626,0.625,0.8571428571428571,0.38461538461538464,0.828125,0.32596610879810517,0.16666666666666666,0.9821428571428571,0.5714285714285714,0.8802083333333334
17,3.3470000000015716,65,530,24,168,100,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.544121915820029,0.7720609579100145,0.110962836867037,0.5416666666666666,0.8571428571428571,0.35135135135135137,0.8177083333333334,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
18,8.422999999998865,65,530,24,168,300,1,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5490856313497823,0.7745428156748911,0.111827923004636,0.5416666666666666,0.8571428571428571,0.35135135135135137,0.8177083333333334,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
19,3.364000000001397,65,530,24,168,100,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8346008708272858,0.9173004354136429,0.108978714112541,0.75,0.7261904761904762,0.28125,0.7291666666666666,0.12740169851078575,0,0.9821428571428571,0,0.859375
20,10.434000000001106,65,530,24,168,300,3,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8356748911465892,0.9178374455732946,0.111891538791442,0.5416666666666666,0.8392857142857143,0.325,0.8020833333333334,0.13647885480820504,0,0.9821428571428571,0,0.859375
21,6.423999999999069,65,530,24,168,100,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9954716981132075,0.9977358490566037,0.115362399944621,0.5833333333333334,0.8988095238095238,0.45161290322580644,0.859375,0.13059573257265242,0.08333333333333333,0.9821428571428571,0.4,0.8697916666666666
22,15.521999999997206,65,530,24,168,300,7,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9955587808417996,0.9977793904208998,0.117584749895691,0.5833333333333334,0.8809523809523809,0.4117647058823529,0.84375,0.13974936348745978,0.125,0.9821428571428571,0.5,0.875
23,9.438999999998487,65,530,24,168,100,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9998838896952105,0.9999419448476052,0.11595574372451,0.5833333333333334,0.8928571428571429,0.4375,0.8541666666666666,0.13027585854680201,0.16666666666666666,0.9821428571428571,0.5714285714285714,0.8802083333333334
24,21.662000000000262,65,530,24,168,300,10,1,bernoulli,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9998838896952105,0.9999419448476052,0.118097009474136,0.5833333333333334,0.8988095238095238,0.45161290322580644,0.859375,0.14028201663477316,0.20833333333333334,0.9821428571428571,0.625,0.8854166666666666
25,3.3250000000007276,65,530,24,168,100,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5915529753265603,0.7957764876632801,0.119270189511781,0.5,0.8571428571428571,0.3333333333333333,0.8125,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
26,3.3330000000023574,65,530,24,168,300,1,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5915529753265603,0.7957764876632801,0.11927038110422,0.5,0.8571428571428571,0.3333333333333333,0.8125,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
27,3.3519999999989523,65,530,24,168,100,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.830624092888244,0.915312046444122,0.108789180420556,0.75,0.7619047619047619,0.3103448275862069,0.7604166666666666,0.29446004760794475,0,0.9821428571428571,0,0.859375
28,3.3659999999981665,65,530,24,168,300,3,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.8305950653120466,0.9152975326560233,0.108789195172585,0.75,0.7619047619047619,0.3103448275862069,0.7604166666666666,0.29446149046784903,0,0.9821428571428571,0,0.859375
29,5.381999999997788,65,530,24,168,100,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9956458635703918,0.9978229317851959,0.102870197283209,0.75,0.7738095238095238,0.32142857142857145,0.7708333333333334,0.23500990724641227,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
30,6.629000000000815,65,530,24,168,300,7,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9956458635703918,0.9978229317851959,0.102869865094341,0.75,0.7738095238095238,0.32142857142857145,0.7708333333333334,0.2350121450419169,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
31,9.588999999999942,65,530,24,168,100,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9994775036284469,0.9997387518142234,0.123882531334989,0.625,0.875,0.4166666666666667,0.84375,0.28183604041580873,0.08333333333333333,0.9821428571428571,0.4,0.8697916666666666
32,9.525999999998021,65,530,24,168,300,10,1,bernoulli,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9994775036284469,0.9997387518142234,0.123882090753503,0.625,0.875,0.4166666666666667,0.84375,0.28183755498300345,0.08333333333333333,0.9821428571428571,0.4,0.8697916666666666
33,2.3060000000004948,65,530,24,168,100,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5481277213352684,0.7740638606676342,0.110829719055517,0.5416666666666666,0.8511904761904762,0.34210526315789475,0.8125,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
34,2.3079999999972642,65,530,24,168,300,1,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5481277213352684,0.7740638606676342,0.110829719055517,0.5416666666666666,0.8511904761904762,0.34210526315789475,0.8125,Inf,0.08333333333333333,0.9702380952380952,0.2857142857142857,0.859375
35,3.4349999999976717,65,530,24,168,100,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.8090566037735849,0.9045283018867925,0.108418066562801,0.8333333333333334,0.7380952380952381,0.3125,0.75,0.1454936892657232,0,0.9821428571428571,0,0.859375
36,3.371999999999389,65,530,24,168,300,3,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.8090566037735849,0.9045283018867925,0.108418066562801,0.8333333333333334,0.7380952380952381,0.3125,0.75,0.1454936892657232,0,0.9821428571428571,0,0.859375
37,5.38300000000163,65,530,24,168,100,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9899274310595063,0.9949637155297532,0.116436904174961,0.625,0.8690476190476191,0.40540540540540543,0.8385416666666666,0.1503000601914749,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
38,5.429000000000087,65,530,24,168,300,7,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9899274310595063,0.9949637155297532,0.116436904174961,0.625,0.8690476190476191,0.40540540540540543,0.8385416666666666,0.1503000601914749,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
39,7.44800000000032,65,530,24,168,100,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.9977939042089985,0.9988969521044992,0.120990892224395,0.5416666666666666,0.8869047619047619,0.40625,0.84375,0.1481747634688287,0.041666666666666664,0.9821428571428571,0.25,0.8645833333333334
