mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
46,2.2549999999991996,100,10,1,4,1e-4,0.632,20,0.8,0.6169749500384529,0.6146253446991732,0.25587108044006746,0.13360458316478493
47,2.29700000000048,50,15,1,4,1e-4,0.632,20,0.8,0.6413613875938864,0.6473368770642316,0.24083339009030605,0.120979800332747
48,3.2919999999994616,100,15,1,4,1e-4,0.632,20,0.8,0.6517111636235593,0.6515977767812579,0.23960727514255528,0.12024877631192975
49,2.2479999999995925,50,20,1,4,1e-4,0.632,20,0.8,0.6485359338623187,0.6627423870582684,0.23212311486383555,0.11416888781390289
50,4.265000000001237,100,20,1,4,1e-4,0.632,20,0.8,0.6616730675277165,0.6647446577724803,0.2318685881378002,0.1139106216718226
51,1.2560000000012224,50,3,1,7,1e-4,0.632,20,0.8,0.42605552604255226,0.43294518592658493,0.3150947497943773,0.18902047154941073
52,2.257999999999811,100,3,1,7,1e-4,0.632,20,0.8,0.4340309992839716,0.4362209397500352,0.31164681746106054,0.1866823898193227
53,1.2739999999994325,50,7,1,7,1e-4,0.632,20,0.8,0.5734870190052002,0.5672576988604942,0.2748065950597455,0.1547754830464244
54,2.2590000000000146,100,7,1,7,1e-4,0.632,20,0.8,0.5885680790586596,0.574798489569601,0.2718244860344473,0.1511549162703284
55,1.2620000000006257,50,10,1,7,1e-4,0.632,20,0.8,0.6002710411825211,0.6008561661291294,0.26101939385909934,0.14215758439166393
56,3.2710000000006403,100,10,1,7,1e-4,0.632,20,0.8,0.6171371768951874,0.6082542331905572,0.26056565621633604,0.14232969953650335
57,2.2489999999997963,50,15,1,7,1e-4,0.632,20,0.8,0.6231268970438021,0.6301340958564123,0.24791340899982223,0.1316047281602974
58,4.287000000000262,100,15,1,7,1e-4,0.632,20,0.8,0.6448835496136868,0.6361027419749872,0.24818475941007842,0.13279012670050208
59,2.2840000000014697,50,20,1,7,1e-4,0.632,20,0.8,0.6325203731192365,0.6346245754816333,0.24528800123237363,0.12983541987121552
60,4.286000000000058,100,20,1,7,1e-4,0.632,20,0.8,0.6555132380022549,0.6425465211661829,0.24354528677769252,0.1295205631817057
61,1.2409999999999854,50,3,1,4,0.001,0.632,20,0.8,0.36577779599023696,0.4072494558842573,0.31633789450237076,0.19420896926940068
62,1.231999999999971,100,3,1,4,0.001,0.632,20,0.8,0.37019034058149936,0.4132115586644247,0.3138696941784274,0.19244341850900826
63,1.2579999999998108,50,7,1,4,0.001,0.632,20,0.8,0.5570052059959357,0.5576726705742788,0.27345102676127825,0.14998822918380308
64,2.261000000000422,100,7,1,4,0.001,0.632,20,0.8,0.5638246641833965,0.5627451577474004,0.27476827286659067,0.1510243815403336
65,1.2370000000009895,50,10,1,4,0.001,0.632,20,0.8,0.6018162845012072,0.6080886604966218,0.256193521542119,0.13598402473451357
66,2.2379999999993743,100,10,1,4,0.001,0.632,20,0.8,0.6153171452573585,0.6144567327944834,0.2562936089586108,0.13389109239587177
67,2.268000000000029,50,15,1,4,0.001,0.632,20,0.8,0.6388835038105742,0.6478712750760787,0.23993499948150018,0.12100229592868422
68,3.2770000000000437,100,15,1,4,0.001,0.632,20,0.8,0.6515314660854779,0.6515094918384474,0.2394115059737515,0.12039615304481441
69,2.2440000000005966,50,20,1,4,0.001,0.632,20,0.8,0.646195393869385,0.6622425843027449,0.2316327160197956,0.11428086115100503
70,5.2960000000002765,100,20,1,4,0.001,0.632,20,0.8,0.6604397229543038,0.663902224004348,0.2323396997336809,0.11433370999636909
71,1.2479999999995925,50,3,1,7,0.001,0.632,20,0.8,0.42605552604255226,0.43294518592658493,0.3150947497943773,0.18902047154941073
72,2.257999999997992,100,3,1,7,0.001,0.632,20,0.8,0.4340309992839716,0.4362209397500352,0.31164681746106054,0.1866823898193227
73,1.264999999999418,50,7,1,7,0.001,0.632,20,0.8,0.5734870190052002,0.5672576988604942,0.2748065950597455,0.1547754830464244
74,2.239000000001397,100,7,1,7,0.001,0.632,20,0.8,0.5885680790586596,0.574798489569601,0.2718244860344473,0.1511549162703284
75,1.2510000000002037,50,10,1,7,0.001,0.632,20,0.8,0.6002710411825211,0.6008561661291294,0.26101939385909934,0.14215758439166393
76,3.276000000001659,100,10,1,7,0.001,0.632,20,0.8,0.6171371768951874,0.6082542331905572,0.26056565621633604,0.14232969953650335
77,2.272000000000844,50,15,1,7,0.001,0.632,20,0.8,0.6231268970438021,0.6301340958564123,0.24791340899982223,0.1316047281602974
78,4.305000000000291,100,15,1,7,0.001,0.632,20,0.8,0.6448835496136868,0.6361027419749872,0.24818475941007842,0.13279012670050208
79,2.2549999999973807,50,20,1,7,0.001,0.632,20,0.8,0.6325203731192365,0.6346245754816333,0.24528800123237363,0.12983541987121552
80,4.29399999999805,100,20,1,7,0.001,0.632,20,0.8,0.6555132380022549,0.6425465211661829,0.24354528677769252,0.1295205631817057
