mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,1.5129999999990105,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.41594097029728583,0.3558840748703128,0.32165421483634954,0.1915611669837224
2,4.3400000000001455,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.46858844273171596,0.38799296217957124,0.3143103676322331,0.18266085266562002
3,2.2740000000012515,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6383030851035221,0.45800844656764594,0.29241358966933995,0.16516226446790438
4,5.349999999998545,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6906141496898414,0.47297582424337026,0.2866580193877013,0.1592854758424131
5,3.3480000000017753,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8557856422907518,0.5609650792267461,0.26174377528084525,0.1368267675321035
6,10.390999999999622,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.910159298668341,0.5866181383596332,0.24820802960794716,0.12895508092526214
7,5.318999999999505,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.924146745819811,0.5997577510803671,0.2495885686602972,0.12981826333585017
8,16.469999999997526,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9629382730671109,0.6144306589358328,0.2418857162180898,0.12550771083831821
9,1.2520000000004075,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.16739595481187053,0.1542453368041915,0.3693968331623694,0.23890438695406485
10,4.299999999999272,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.22207133110311017,0.20523590101138678,0.35809588544462373,0.22845103476439368
11,2.2819999999992433,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3187715952819993,0.2667409361728713,0.34343575852598957,0.21529342588686404
12,5.3179999999993015,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4096416538581116,0.33709294516812427,0.3262972231129509,0.19939945659318123
13,4.306000000000495,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.46725313512345856,0.35042082685700326,0.32461767955787024,0.19660711484723625
14,11.397000000000844,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5891529881964852,0.4324617424341368,0.3030487257310393,0.17661376504799353
15,6.333999999998923,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5134300693037477,0.37275489788790095,0.31929034363637926,0.19087050856251306
16,17.4900000000016,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6428808261985717,0.4575409394040203,0.29614972172956905,0.16981296063714177
17,1.260999999998603,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.02165970733021172,0.01936132126624246,0.3960768564707052,0.2640256934272457
18,4.308000000000902,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.03167325915099439,0.028825177623509668,0.3942584334639271,0.2622943561350226
19,2.274999999997817,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0447124720735278,0.038112287527853006,0.39235747267421345,0.2603733812431859
20,5.330999999998312,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0664398781087494,0.05749997680257479,0.38849330731196124,0.2567072631841743
21,4.305000000000291,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06821658494301086,0.05293172995313522,0.389670051222452,0.25744140998910364
22,11.418000000001484,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1009980673029901,0.07882465027921004,0.3845164296038437,0.2523935806180843
23,6.345000000001164,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0757486215035792,0.05698255949884612,0.38883770007175705,0.2565526327946234
24,18.541000000001077,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.11209919275990576,0.08498049581114131,0.3832414776597658,0.25105785807462566
25,1.2860000000000582,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15720810193096701,0.1448517513855926,0.37134011084097507,0.24022258191178014
26,1.2889999999970314,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.15720921810716193,0.14485277544552388,0.37133988611053753,0.24022236228947555
27,2.2739999999976135,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.28737873538696135,0.23673568241933662,0.3503056202486678,0.22054484425481022
28,2.2740000000012515,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.28738086405192553,0.2367375606840636,0.3503051620290496,0.22054444536305837
29,4.292000000001281,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.43101025767816525,0.3187702191874764,0.33269493218364715,0.20429933211428064
30,4.288000000000466,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.43101305524172884,0.3187724131839249,0.33269440424684643,0.20429887282131873
31,6.36699999999837,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.46437554089764854,0.3304759814180682,0.33024101835207514,0.2017324034311465
32,6.383999999998196,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.46437830011716597,0.3304780160554204,0.33024050938126,0.2017319523959679
33,1.3060000000004948,100,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.03672399900246792,0.03383919707714478,0.3932568060167712,0.26125973411668524
34,1.3129999999982829,300,1,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.03672399900246792,0.03383919707714478,0.3932568060167712,0.26125973411668524
35,2.3590000000003783,100,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07517150075778067,0.06323473025208592,0.38735137794395696,0.2554132784784627
36,2.3220000000001164,300,3,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.07517150075778067,0.06323473025208592,0.38735137794395696,0.2554132784784627
37,4.35399999999936,100,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11231146754861676,0.08617077557121489,0.3831732097423121,0.2509396669740784
38,3.3000000000029104,300,7,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.11231146754861676,0.08617077557121489,0.3831732097423121,0.2509396669740784
39,5.332000000002154,100,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12249843059814136,0.08909776183752782,0.38287207006350477,0.25035740675053475
40,5.32300000000032,300,10,1,gaussian,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,0.12249843059814136,0.08909776183752782,0.38287207006350477,0.25035740675053475
41,1.2739999999976135,100,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0043094550430546885,0.002901920131935909,0.39920060699348897,0.2670085300566699
42,1.260999999998603,300,1,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.0043094550430546885,0.002901920131935909,0.39920060699348897,0.2670085300566699
43,1.287000000000262,100,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.008186813704436635,0.005904646272791636,0.39860970002000395,0.2664153380609372
44,1.2779999999984284,300,3,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.008186813704436635,0.005904646272791636,0.39860970002000395,0.2664153380609372
45,2.2809999999990396,100,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.012109284417908484,0.008323716267369607,0.39818155787566495,0.2659371096128595
46,3.29399999999805,300,7,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.012109284417908484,0.008323716267369607,0.39818155787566495,0.2659371096128595
47,4.287000000000262,100,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013343613337495785,0.008933540849627941,0.39808987895053083,0.2658383874462916
48,4.2959999999984575,300,10,1,gaussian,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.013343613337495785,0.008933540849627941,0.39808987895053083,0.2658383874462916
49,1.264999999999418,100,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.07364205256032919,0.07095761680455281,0.3861591008225276,0.25415337292870116
50,1.2710000000006403,300,1,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.07364205256032919,0.07095761680455281,0.3861591008225276,0.25415337292870116
51,1.2799999999988358,100,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.13952191678830606,0.1181169357188413,0.3761300877142406,0.24456171591857653
52,1.2620000000024447,300,3,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.13952191678830606,0.1181169357188413,0.3761300877142406,0.24456171591857653
53,1.260999999998603,100,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20071180150561807,0.14574760520143315,0.37014148941011543,0.23811729843637916
54,1.2530000000006112,300,7,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.20071180150561807,0.14574760520143315,0.37014148941011543,0.23811729843637916
55,1.3100000000013097,100,10,1,gaussian,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.21098111070124703,0.14715591527518335,0.3702881005860101,0.23813709174452613
