ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ACM,2021.3,0,0.75,3.39,11.48,NA
ACM,2021.2,0,0.72,3.26,11.03,3.25
ACM,2021.1,0,0.75,3.21,13.61,3.1
ACM,2020.4,0,0.6,2.45,18.13,3.14
ACM,2020.3,0,0.51,1.92,30.84,2.81
ACM,2020.2,0,0.46,1.55,15.62,2.36
ACM,2020.1,0,0.36,1.29,16.68,2.58
ACM,2019.4,0,0.51,1.77,10.13,2.95
ACM,2019.3,0,0.44,1.52,8.64,2.73
ACM,2019.2,20.46,0.66,1.33,14.45,2.29
ACM,2019.1,17.45,0.44,1.06,11.57,2.35
ACM,2018.4,57.61,0.35,0.98,10.05,2.47
ACM,2018.3,39.35,0.38,1.2,7.71,2.43
ACM,2018.2,38.41,0.27,1.25,13.04,2.46
ACM,2018.1,31.53,0.3,1.34,7.52,2.43
ACM,2017.4,14.68,0.32,1.37,9.94,2.38
ACM,2017.3,17.2,0.32,1.38,9.48,2.42
ACM,2017.2,19.71,0.29,1.29,7.14,2.53
ACM,2017.1,24.89,0.32,1.48,10.9,2.66
ACM,2016.4,34.63,0.33,1.58,8.67,2.8
ACM,2016.3,47.95,0.27,1.29,6.85,2.85
ACM,2016.2,54.78,0.27,1.3,7.79,2.69
ACM,2016.1,769.75,0.26,1.28,7.97,2.82
ACM,2015.4,0,0.25,1.3,9.01,2.85
ACM,2015.3,0,0.23,1.15,5.92,2.86
ACM,2015.2,0,0.29,1.33,7.42,2.81
ACM,2015.1,50.52,0.29,1.24,7.53,2.77
ACM,2014.4,29.77,0.32,1.18,8.35,2.71
ACM,2014.3,14.48,0.4,1.44,11.18,1.7
ACM,2014.2,13.09,0.41,1.36,11.6,1.52
ACM,2014.1,13.08,0.4,1.41,10.85,1.58
ACM,2013.4,11.41,0.36,1.33,7.04,1.75
ACM,2013.3,13.25,0.39,1.45,8.94,1.73
ACM,2013.2,0,0.41,1.52,8,1.71
ACM,2013.1,0,0.43,1.56,6.8,1.72
ACM,2012.4,0,0.32,1.14,5.89,1.75
ACM,2012.3,0,0.29,1.02,6.39,1.55
ACM,2012.2,7.38,0.23,0.72,4.86,1.33
ACM,2012.1,10.08,0.32,1,12.97,1.42
ACM,2011.4,9.02,0.3,0.95,10.94,1.42
ACM,2011.3,7.55,0.26,0.84,38.71,1.42
ACM,2011.2,12.6,0.42,1.27,0,1.32
ACM,2011.1,13.14,0.44,1.34,104.6,1.33
ACM,2010.4,13.13,0.46,1.43,0,1.46
ACM,2010.3,11.83,0.43,1.31,31.07,1.45
ACM,2010.2,11.83,0.41,1.3,24.35,0.98
ACM,2010.1,15.34,0.51,1.64,41.4,1.02
ACM,2009.4,15.8,0.5,1.65,20.63,1.05
ACM,2009.3,15.78,0.48,1.72,17.97,1.16
ACM,2009.2,19.39,0.56,2.1,27.3,1.24
ACM,2009.1,16.72,0.47,1.82,26.3,1.29
ACM,2008.4,20.35,0.58,2.24,26.5,1.48
ACM,2008.3,17.21,0.49,1.77,25.5,1.53
ACM,2008.2,25.02,0.69,2.3,19.84,1.02
ACM,2008.1,21.86,0.56,1.9,29.53,0.95
ACM,2007.4,NA,NA,2.15,NA,0.91
ACM,2007.3,NA,NA,2.71,NA,0.95
ACM,2007.2,NA,NA,1.9,NA,0.9
ACM,2007.1,NA,NA,NA,NA,-7.96
ACM,2006.4,NA,NA,NA,NA,0
ACM,2006.2,NA,NA,NA,NA,0
ACM,2006.1,NA,NA,NA,NA,0
AENZ,2021.3,0,0.36,0.7,2.88,NA
AENZ,2021.2,0,0.36,NA,NA,3.08
AENZ,2021.1,0,0.3,0.96,3.98,2.94
AENZ,2020.1,19.24,0.12,0.51,1.29,2.62
AENZ,2019.1,12.07,0.24,0.68,3.56,1.9
AENZ,2018.1,6.76,0.19,0.49,7.09,2.34
AENZ,2017.2,6.27,0.19,0.44,0,1.83
AENZ,2017.1,6.02,0.2,0.42,0,1.99
AENZ,2016.1,6.47,0.23,0.56,0,1.81
AENZ,2015.1,12.08,0.4,0.93,0,1.61
AENZ,2014.4,15.55,0.65,0,0,1.43
AENZ,2014.3,14.86,0.77,0,0,1.19
AENZ,2014.2,18.22,0.92,0,0,1.12
AENZ,2014.1,NA,NA,0,NA,1.06
AENZ,2013.4,NA,NA,0,NA,0.98
AENZ,2013.3,NA,NA,0,NA,1.03
AENZ,2013.2,NA,NA,NA,NA,1.88
AGX,2021.3,23.31,1.38,2.02,5.91,NA
