mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.33189843632758026,10,0.03614760376067213,Preprocessor1_Model01
3,1,rmse,standard,0.4478187983100801,10,0.05532171036673085,Preprocessor1_Model01
3,1,rsq,standard,0.761036723438252,10,0.04489489841520827,Preprocessor1_Model01
5,1,mae,standard,0.32205318219678497,10,0.03863363460934539,Preprocessor1_Model02
5,1,rmse,standard,0.44314346112711384,10,0.056708380047789386,Preprocessor1_Model02
5,1,rsq,standard,0.7678973273541985,10,0.03843153235911631,Preprocessor1_Model02
7,1,mae,standard,0.3217174011205675,10,0.04120629076269736,Preprocessor1_Model03
7,1,rmse,standard,0.44925659794774336,10,0.06395678636660797,Preprocessor1_Model03
7,1,rsq,standard,0.7642050782646729,10,0.03945273718636198,Preprocessor1_Model03
10,1,mae,standard,0.31990565788255926,10,0.042053204157409034,Preprocessor1_Model04
10,1,rmse,standard,0.45496015583561245,10,0.06495603529276549,Preprocessor1_Model04
10,1,rsq,standard,0.7523528198522976,10,0.040630879230350934,Preprocessor1_Model04
3,3,mae,standard,0.33643134808794584,10,0.038935403436515324,Preprocessor1_Model05
3,3,rmse,standard,0.4521621822805586,10,0.05882065504970066,Preprocessor1_Model05
3,3,rsq,standard,0.7568942313923932,10,0.04428533563739901,Preprocessor1_Model05
5,3,mae,standard,0.32153762092767296,10,0.039389947591713104,Preprocessor1_Model06
5,3,rmse,standard,0.44246526088693167,10,0.06035482386837747,Preprocessor1_Model06
5,3,rsq,standard,0.7663545989289147,10,0.039122826698890285,Preprocessor1_Model06
7,3,mae,standard,0.3214342767088727,10,0.03936682463980328,Preprocessor1_Model07
7,3,rmse,standard,0.4435065836261862,10,0.06031737958754786,Preprocessor1_Model07
7,3,rsq,standard,0.7696180607680619,10,0.03755424935005266,Preprocessor1_Model07
10,3,mae,standard,0.3260661901527721,10,0.0414608130618879,Preprocessor1_Model08
10,3,rmse,standard,0.4588940853929183,10,0.06435250578228405,Preprocessor1_Model08
10,3,rsq,standard,0.7477655804258129,10,0.04196718302718153,Preprocessor1_Model08
3,5,mae,standard,0.3336947662793329,10,0.03780934870891971,Preprocessor1_Model09
3,5,rmse,standard,0.45289846967883296,10,0.05768258697509017,Preprocessor1_Model09
3,5,rsq,standard,0.7608955678521774,10,0.04345218378659508,Preprocessor1_Model09
5,5,mae,standard,0.32788796649923385,10,0.03956192417213234,Preprocessor1_Model10
5,5,rmse,standard,0.4511648000846188,10,0.06111259107859381,Preprocessor1_Model10
5,5,rsq,standard,0.7566347089255171,10,0.043993496609483734,Preprocessor1_Model10
7,5,mae,standard,0.3243314313070491,10,0.04170099066767783,Preprocessor1_Model11
7,5,rmse,standard,0.4516666311894004,10,0.06418429966230162,Preprocessor1_Model11
7,5,rsq,standard,0.7546711045640877,10,0.04262704568136689,Preprocessor1_Model11
10,5,mae,standard,0.3270784616824004,10,0.04472198683900678,Preprocessor1_Model12
10,5,rmse,standard,0.4613504710917521,10,0.06680692495608015,Preprocessor1_Model12
10,5,rsq,standard,0.748362995801572,10,0.04317539362218863,Preprocessor1_Model12
3,7,mae,standard,0.3422078134381763,10,0.03843487129196905,Preprocessor1_Model13
3,7,rmse,standard,0.45751874844707996,10,0.05795755690137669,Preprocessor1_Model13
3,7,rsq,standard,0.7511398146428007,10,0.04794250316356937,Preprocessor1_Model13
5,7,mae,standard,0.3316055370893252,10,0.04098866127565702,Preprocessor1_Model14
5,7,rmse,standard,0.4522236991651864,10,0.06115899365438323,Preprocessor1_Model14
5,7,rsq,standard,0.7612389847348799,10,0.04217913861114989,Preprocessor1_Model14
7,7,mae,standard,0.33420008212787156,10,0.04077426114602222,Preprocessor1_Model15
7,7,rmse,standard,0.46697661014550645,10,0.06405975702134195,Preprocessor1_Model15
7,7,rsq,standard,0.7409428488046027,10,0.04346735568574211,Preprocessor1_Model15
10,7,mae,standard,0.33705946591441877,10,0.04399568995090078,Preprocessor1_Model16
10,7,rmse,standard,0.47165814475093953,10,0.06774814977022156,Preprocessor1_Model16
10,7,rsq,standard,0.7385216015894699,10,0.04457016528089241,Preprocessor1_Model16
