mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.3552057092278922,10,0.023552639975590414,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.4610085769858514,10,0.03167834416542746,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.7061988765360593,10,0.061104825407002336,Preprocessor1_Model01
5,1,0.1,mae,standard,0.3510866882917506,10,0.02257233748220372,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.45739322273229954,10,0.03168986075645757,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.7132029858419016,10,0.058489817453165394,Preprocessor1_Model02
7,1,0.1,mae,standard,0.35124565857181356,10,0.022415708780657052,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.4560172881176193,10,0.03133040062494856,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.7162871327918197,10,0.05785445744333673,Preprocessor1_Model03
10,1,0.1,mae,standard,0.35143938778712364,10,0.022420689674718143,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.4564424236467806,10,0.03173456487082019,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.7147842383848881,10,0.05853796677096786,Preprocessor1_Model04
3,3,0.1,mae,standard,0.28262533628542785,10,0.015759936714461402,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.39269236168214805,10,0.027996799814979614,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.7939456483756183,10,0.039389274573275485,Preprocessor1_Model05
5,3,0.1,mae,standard,0.28506717129136905,10,0.018378682500443583,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.3997629270240408,10,0.03125215231459261,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.7849037261070765,10,0.04233538881273734,Preprocessor1_Model06
7,3,0.1,mae,standard,0.29079960536769206,10,0.019444417939476977,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.3992271035586399,10,0.03272895014642878,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.779739743192986,10,0.04710323496383831,Preprocessor1_Model07
10,3,0.1,mae,standard,0.29675418875952886,10,0.019648321099675334,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.4135948826768814,10,0.0359520221650897,Preprocessor1_Model08
