mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.032081975975402494,10,0.005134645628997153,Model01
3,1,rmse,standard,0.10101293079397486,10,0.0154458374755742,Model01
3,1,rsq,standard,0.9305743395545384,10,0.019437110611530844,Model01
5,1,mae,standard,0.030014070040399365,10,0.005248302892928906,Model02
5,1,rmse,standard,0.09508618455020097,10,0.015919267836155104,Model02
5,1,rsq,standard,0.937019269058825,10,0.01822294369382059,Model02
7,1,mae,standard,0.029258479274237286,10,0.005249755565184067,Model03
7,1,rmse,standard,0.09127344572243112,10,0.015780925830659022,Model03
7,1,rsq,standard,0.9410501136691545,10,0.016919243357274263,Model03
10,1,mae,standard,0.02922788031495083,10,0.005505566112685583,Model04
10,1,rmse,standard,0.08835929447362126,10,0.01616185029447326,Model04
10,1,rsq,standard,0.9444495711784221,10,0.015429867275262306,Model04
3,3,mae,standard,0.03179234033233303,10,0.005367574232303927,Model05
3,3,rmse,standard,0.1005993373931511,10,0.01656596273787801,Model05
3,3,rsq,standard,0.9298827482611209,10,0.020703556388639358,Model05
5,3,mae,standard,0.02947083267437913,10,0.005451209102027485,Model06
5,3,rmse,standard,0.09261477690254824,10,0.016095384917685716,Model06
5,3,rsq,standard,0.9401400725637079,10,0.018414282542498904,Model06
7,3,mae,standard,0.029635368633349157,10,0.00499904656304995,Model07
7,3,rmse,standard,0.09269925186391484,10,0.014341253621970876,Model07
7,3,rsq,standard,0.9419520948570741,10,0.015053456183714651,Model07
10,3,mae,standard,0.028812219544060515,10,0.005664558963345371,Model08
10,3,rmse,standard,0.0865462729198782,10,0.016784530603949153,Model08
10,3,rsq,standard,0.9445301011189766,10,0.01616844947262263,Model08
3,5,mae,standard,0.0334324327585615,10,0.0055302722260720735,Model09
3,5,rmse,standard,0.10371796489334437,10,0.01702107039983675,Model09
3,5,rsq,standard,0.925904427391607,10,0.021641172505514037,Model09
5,5,mae,standard,0.029625073938889055,10,0.0053060705497484815,Model10
5,5,rmse,standard,0.09136123706952973,10,0.016132934432417135,Model10
5,5,rsq,standard,0.9417543894696931,10,0.017525561573521496,Model10
7,5,mae,standard,0.03105916043782493,10,0.005458041442847045,Model11
7,5,rmse,standard,0.09294194271058001,10,0.01605761123038089,Model11
7,5,rsq,standard,0.9400596292345476,10,0.016950926761262922,Model11
10,5,mae,standard,0.029715344482858876,10,0.005520558315829415,Model12
10,5,rmse,standard,0.0880690968409841,10,0.016747840326779808,Model12
10,5,rsq,standard,0.9430187914404465,10,0.01634403160014889,Model12
3,7,mae,standard,0.033459582767475314,10,0.005357385850163837,Model13
3,7,rmse,standard,0.1015905476656333,10,0.015565961221226823,Model13
3,7,rsq,standard,0.9306905593531158,10,0.01893646928611434,Model13
5,7,mae,standard,0.03223924528958149,10,0.005322142046750344,Model14
5,7,rmse,standard,0.0959268193208782,10,0.01579228583088491,Model14
5,7,rsq,standard,0.9365156338822885,10,0.018827607649261165,Model14
7,7,mae,standard,0.032226206932339706,10,0.005419374691635142,Model15
7,7,rmse,standard,0.09367499897011662,10,0.015147356194108574,Model15
7,7,rsq,standard,0.9404597610481107,10,0.015625470092315873,Model15
10,7,mae,standard,0.030366670671928227,10,0.005574287750283871,Model16
10,7,rmse,standard,0.08716874210465074,10,0.015743240852916215,Model16
10,7,rsq,standard,0.9466617357282598,10,0.014168776841793755,Model16
