ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ACN,2021.3,38.28,4.61,10.92,24.18,NA
ACN,2021.2,31.47,3.79,8.98,19.88,1.12
ACN,2021.1,29.55,3.53,8.42,16.97,1.12
ACN,2020.4,30.39,3.57,8.49,18.95,1.08
ACN,2020.3,30.01,3.46,8.59,20.14,1.12
ACN,2020.2,25.95,2.89,7.66,19.68,1.13
ACN,2020.1,23.04,2.57,7.08,19.43,1.1
ACN,2019.4,26.19,2.9,7.99,22.09,1.13
ACN,2019.3,26.14,2.89,8.26,20.75,1.01
ACN,2019.2,24.01,2.64,7.8,18.52,0.99
ACN,2019.1,22.62,2.4,7.23,17.15,1
ACN,2018.4,24.33,2.49,7.74,18.91,1.05
ACN,2018.3,25.44,2.58,9.62,19.55,1.28
ACN,2018.2,23.81,2.47,9.39,18.72,1.29
ACN,2018.1,26.76,2.62,9.3,19.81,1.22
ACN,2017.4,24.77,2.49,8.99,21.29,1.32
ACN,2017.3,22.51,2.24,8.02,18.15,1.34
ACN,2017.2,20.67,2.14,8.39,16.72,1.38
ACN,2017.1,18.92,2.11,8.45,16.94,1.33
ACN,2016.4,16.4,2.09,8.85,15.95,1.55
ACN,2016.3,16.36,2.03,8.28,16.87,1.52
ACN,2016.2,18.44,2.14,9.13,19.75,1.49
ACN,2016.1,15.84,1.83,7.99,17.55,1.46
ACN,2015.4,20.51,2,9.87,18.76,1.81
ACN,2015.3,17.81,1.75,8.29,15.19,1.74
ACN,2015.2,18.41,1.8,8.69,15.17,1.68
ACN,2015.1,17,1.68,7.99,14.24,1.59
ACN,2014.4,16.48,1.63,8.35,13.7,1.93
ACN,2014.3,15.74,1.55,7.43,15.54,1.85
ACN,2014.2,16.07,1.6,7.68,17.85,1.77
ACN,2014.1,16.43,1.67,8.28,17.48,1.83
ACN,2013.4,13.39,1.56,8.23,14.66,2.05
ACN,2013.3,12.55,1.46,7.59,14.95,2.11
ACN,2013.2,14.64,1.68,8.19,15.02,1.84
ACN,2013.1,13.64,1.51,7.23,14.86,1.75
ACN,2012.4,14.6,1.4,7.85,12.68,2.29
ACN,2012.3,13.43,1.26,7.55,9.64,2.6
ACN,2012.2,12.36,1.18,7.13,9.89,2.39
ACN,2012.1,13.09,1.24,6.83,9.96,2.17
ACN,2011.4,13.52,1.25,7.88,10.45,2.62
ACN,2011.3,12.91,1.19,6.97,10.71,2.62
ACN,2011.2,14.92,1.35,7.85,12.02,2.57
ACN,2011.1,14.18,1.27,7.26,12.2,2.43
ACN,2010.4,12.57,1.12,7.4,9.98,2.89
ACN,2010.3,11.07,0.98,6.2,7.9,2.92
ACN,2010.2,12.63,1.03,6.15,8.75,2.44
ACN,2010.1,13.62,1.11,6.57,9.07,2.46
ACN,2009.4,13.81,1.14,7.05,9.48,2.68
ACN,2009.3,10.59,0.88,5.44,6.96,2.62
ACN,2009.2,8.61,0.77,5.66,6.48,3.01
ACN,2009.1,8.22,0.73,7.4,6.3,3.43
ACN,2008.4,8.69,0.77,9.1,6.61,4.28
ACN,2008.3,12.03,1.04,9.17,10.53,3.88
ACN,2008.2,12.68,1.08,10.03,11.96,3.84
ACN,2008.1,11.91,0.99,9.65,11.18,4.22
ACN,2007.4,12.62,1.02,10.23,11.17,4.47
ACN,2007.3,15.96,1.27,11.56,11.9,4.21
ACN,2007.2,15.39,1.35,12.68,11.6,4.35
ACN,2007.1,13.32,1.23,11.04,10.97,3.97
ACN,2006.4,15.21,1.21,12.15,9.27,4.35
ACN,2006.3,NA,NA,9.76,NA,4.01
ACN,2006.2,NA,NA,12.01,NA,5.08
ACN,2006.1,NA,NA,17.9,NA,6
ACN,2005.4,NA,NA,NA,NA,5.97
ACN,2005.3,NA,NA,NA,NA,4.28
ACN,2005.2,NA,NA,NA,NA,4.13
ACN,2005.1,NA,NA,NA,NA,3.95
AFRM,2021.3,Inf,Inf,12.94,Inf,NA
AFRM,2021.1,NA,NA,7.79,NA,0.98
AFRM,2020.4,NA,NA,NA,NA,1.77
AFRM,2020.3,NA,NA,NA,NA,1.3
AFRM,2020.2,NA,NA,NA,NA,2.21
AFRM,2020.1,NA,NA,NA,NA,0
AFRM,2019.4,NA,NA,NA,NA,0
AFRM,2019.3,NA,NA,NA,NA,0
AFRM,2019.2,NA,NA,NA,NA,1.15
AI,2021.3,Inf,Inf,Inf,Inf,NA
AI,2021.2,NA,NA,0,NA,0
AI,2021.1,NA,NA,0,NA,0
ALYA,2021.3,0,0.72,1.54,0,NA
ALYA,2021.2,0,0.73,1.55,0,0.96
ALYA,2021.1,0,0.65,1.74,0,1.25
ALYA,2020.4,0,0.57,1.44,0,1.19
ALYA,2020.3,0,0.62,1.47,56.89,1.09
ALYA,2020.2,0,0.45,1.09,15.94,1.06
ALYA,2020.1,0,0.46,1.06,31.07,1.02
ALYA,2019.4,0,0.61,1.4,0,0.77
ALYA,2019.3,0,0.64,1.48,26.01,0.63
ALYA,2019.2,0,0.48,1.31,26.07,0.61
ALYA,2019.1,0,0.53,1.54,0,0.56
ALYA,2018.4,0,0.41,1.11,0,0.53
ALYA,2018.3,0,0.85,1.19,0,0.48
ALYA,2018.2,0,0.87,1.5,0,0.47
ALYA,2018.1,0,0.83,1.53,0,0.44
ALYA,2017.4,0,0.87,0,0,0
ALYA,2017.3,0,0.91,1.11,0,0.27
ALYA,2017.2,0,0.97,1.16,0,0.29
ALYA,2017.1,0,1.04,1.24,0,0.39
ALYA,2016.4,238.94,0.98,0,0,0
ALYA,2016.3,270.8,1.11,1.29,0,0.36
ALYA,2016.2,74.96,1.1,1.27,0,0.39
ALYA,2016.1,123.84,1.01,1.21,0,0.42
ALYA,2015.4,191.01,1.09,0,0,0
ALYA,2015.3,174.79,1,1.06,0,0.33
ALYA,2015.2,174.08,1.01,1.08,0,0.29
ALYA,2015.1,49.99,0.96,1.01,0,0.29
ALYA,2014.4,26.52,1.08,0,0,0
ALYA,2014.3,24.28,0.99,1.01,382.64,0.27
ALYA,2014.2,21.51,1.09,1.11,43.89,0.24
ALYA,2014.1,21.31,1.02,1.09,0,0.24
ALYA,2013.4,37.04,1,0,0,0
ALYA,2013.3,27.93,0.75,1.55,0,0.49
ALYA,2013.2,36.96,0.61,1.33,0,0.58
ALYA,2013.1,0,0.58,1.3,0,0.54
ALYA,2012.4,36.29,0.55,0,0,0
