mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.29176074196430374,10,0.006655877333510943,Preprocessor1_Model01
3,1,rmse,standard,0.41572132893722974,10,0.014787685369231977,Preprocessor1_Model01
3,1,rsq,standard,0.5982946571787574,10,0.018489106799665353,Preprocessor1_Model01
5,1,mae,standard,0.28597104471756485,10,0.006933460844384208,Preprocessor1_Model02
5,1,rmse,standard,0.41040500075831793,10,0.01499793539990605,Preprocessor1_Model02
5,1,rsq,standard,0.5994181206177844,10,0.017970499734517108,Preprocessor1_Model02
7,1,mae,standard,0.2838715729121609,10,0.006454203215842312,Preprocessor1_Model03
7,1,rmse,standard,0.41097742042434887,10,0.01465629946650235,Preprocessor1_Model03
7,1,rsq,standard,0.5910653862875745,10,0.019946674713979918,Preprocessor1_Model03
10,1,mae,standard,0.2841140362704955,10,0.005934779798840638,Preprocessor1_Model04
10,1,rmse,standard,0.4110232858323405,10,0.015047688109453568,Preprocessor1_Model04
10,1,rsq,standard,0.5866375211005906,10,0.022180680160643222,Preprocessor1_Model04
3,3,mae,standard,0.2912547044132816,10,0.006977462871095326,Preprocessor1_Model05
3,3,rmse,standard,0.4148919085827068,10,0.01468742507518239,Preprocessor1_Model05
3,3,rsq,standard,0.5992631171465919,10,0.017206085168989683,Preprocessor1_Model05
5,3,mae,standard,0.2855810082138866,10,0.005646272582384037,Preprocessor1_Model06
5,3,rmse,standard,0.4099259276728973,10,0.014295875463941047,Preprocessor1_Model06
5,3,rsq,standard,0.6003268605244066,10,0.01939897803358018,Preprocessor1_Model06
7,3,mae,standard,0.2842871437996705,10,0.005969890015775882,Preprocessor1_Model07
7,3,rmse,standard,0.4119072906602269,10,0.014602030198737181,Preprocessor1_Model07
7,3,rsq,standard,0.5888705971356675,10,0.019354531415616136,Preprocessor1_Model07
10,3,mae,standard,0.2850262343061339,10,0.006178727704489648,Preprocessor1_Model08
10,3,rmse,standard,0.41418342291287197,10,0.015169133518955229,Preprocessor1_Model08
10,3,rsq,standard,0.5787049722100546,10,0.021212769908868456,Preprocessor1_Model08
3,5,mae,standard,0.29511321846348276,10,0.006896798703441479,Preprocessor1_Model09
3,5,rmse,standard,0.41937941609922197,10,0.013927561866532894,Preprocessor1_Model09
3,5,rsq,standard,0.5917363920603832,10,0.01569580760009389,Preprocessor1_Model09
5,5,mae,standard,0.28824634897180995,10,0.006526753872965389,Preprocessor1_Model10
5,5,rmse,standard,0.4141217533585079,10,0.014137543909373931,Preprocessor1_Model10
5,5,rsq,standard,0.591377107175447,10,0.017121679313448504,Preprocessor1_Model10
7,5,mae,standard,0.2850241094904762,10,0.007076615744354267,Preprocessor1_Model11
7,5,rmse,standard,0.4115642455867528,10,0.015409351611088848,Preprocessor1_Model11
7,5,rsq,standard,0.5913099790399127,10,0.0199783438554399,Preprocessor1_Model11
10,5,mae,standard,0.2878501099007309,10,0.006560308933552553,Preprocessor1_Model12
10,5,rmse,standard,0.41722916115694997,10,0.015575789215130515,Preprocessor1_Model12
10,5,rsq,standard,0.5725879853521403,10,0.02301973620081953,Preprocessor1_Model12
3,7,mae,standard,0.29837964715620696,10,0.0070425835153574675,Preprocessor1_Model13
3,7,rmse,standard,0.42059473041950357,10,0.01386702434271383,Preprocessor1_Model13
3,7,rsq,standard,0.5894400291931607,10,0.016913582090151626,Preprocessor1_Model13
5,7,mae,standard,0.28936823680452745,10,0.007073628478159919,Preprocessor1_Model14
5,7,rmse,standard,0.4131448497302626,10,0.014398221062106035,Preprocessor1_Model14
5,7,rsq,standard,0.5958573392218428,10,0.018565600000822923,Preprocessor1_Model14
7,7,mae,standard,0.28708767432535365,10,0.005980880939502199,Preprocessor1_Model15
7,7,rmse,standard,0.41388643673092845,10,0.01527387657274432,Preprocessor1_Model15
7,7,rsq,standard,0.5856599589787055,10,0.021214471303807214,Preprocessor1_Model15
10,7,mae,standard,0.2872304263850687,10,0.006710102687858199,Preprocessor1_Model16
10,7,rmse,standard,0.41664809495578375,10,0.01586353677566042,Preprocessor1_Model16
10,7,rsq,standard,0.5744022852360776,10,0.02247682398008867,Preprocessor1_Model16
