mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.35906688670193726,10,0.010182256647853175,Model01
3,1,rmse,standard,0.4726271569902119,10,0.013163008791923222,Model01
3,1,rsq,standard,0.7931691431019773,10,0.01729661857520505,Model01
5,1,mae,standard,0.3434423654959586,10,0.009083549180626118,Model02
5,1,rmse,standard,0.451576583328088,10,0.011783977633768608,Model02
5,1,rsq,standard,0.8082884196885317,10,0.015524852229335905,Model02
7,1,mae,standard,0.341564414315885,10,0.008721947708225642,Model03
7,1,rmse,standard,0.4488544896628402,10,0.011323508445117998,Model03
7,1,rsq,standard,0.8063616971926474,10,0.014265428869867756,Model03
10,1,mae,standard,0.3464600547684818,10,0.007904756440048392,Model04
10,1,rmse,standard,0.4550956367317909,10,0.010028143676994205,Model04
10,1,rsq,standard,0.7994696304836367,10,0.015092275502429987,Model04
3,3,mae,standard,0.3617049217656708,10,0.010219134942835158,Model05
3,3,rmse,standard,0.4750907195988713,10,0.01364941213629097,Model05
3,3,rsq,standard,0.7934934389780988,10,0.015667709612627066,Model05
5,3,mae,standard,0.3460664922769171,10,0.010215290860396914,Model06
5,3,rmse,standard,0.4537971456596924,10,0.012776830378273226,Model06
5,3,rsq,standard,0.8076998294595407,10,0.01466583704970969,Model06
7,3,mae,standard,0.3435162333963483,10,0.009320160941129228,Model07
7,3,rmse,standard,0.450764592511751,10,0.011202775259697859,Model07
7,3,rsq,standard,0.8064770830283423,10,0.013667976679423644,Model07
10,3,mae,standard,0.3461584646828778,10,0.008466263778376181,Model08
10,3,rmse,standard,0.45405959441159494,10,0.01021547465409679,Model08
10,3,rsq,standard,0.7996972826488845,10,0.01545853475223731,Model08
3,5,mae,standard,0.36231786187404225,10,0.010908964973399406,Model09
3,5,rmse,standard,0.4759909603853172,10,0.015165030012362846,Model09
3,5,rsq,standard,0.7961007834304993,10,0.014855629232254574,Model09
5,5,mae,standard,0.35012582305467066,10,0.009253296081699607,Model10
5,5,rmse,standard,0.46102729092117334,10,0.011409267504701328,Model10
5,5,rsq,standard,0.7998820882414202,10,0.015160497183399237,Model10
7,5,mae,standard,0.34690440898692404,10,0.008476889716885476,Model11
7,5,rmse,standard,0.4545906400463265,10,0.010366540226695331,Model11
7,5,rsq,standard,0.8029940270243117,10,0.01461725202219528,Model11
10,5,mae,standard,0.34736664450852656,10,0.008157066321293656,Model12
10,5,rmse,standard,0.45454929279261813,10,0.009934782301917026,Model12
10,5,rsq,standard,0.7999941193803743,10,0.01524187880961383,Model12
3,7,mae,standard,0.3680234676340814,10,0.011294919764216631,Model13
3,7,rmse,standard,0.4816666691380125,10,0.015443478888591284,Model13
3,7,rsq,standard,0.7882707276891836,10,0.01798551625002781,Model13
5,7,mae,standard,0.35586792065133865,10,0.009905328018907786,Model14
5,7,rmse,standard,0.4656145428612274,10,0.012730494855015626,Model14
5,7,rsq,standard,0.7968455656129346,10,0.015938114150717126,Model14
7,7,mae,standard,0.35004538567473226,10,0.008963990617141784,Model15
7,7,rmse,standard,0.457965014361182,10,0.011071505168617086,Model15
7,7,rsq,standard,0.7994226509476365,10,0.014104783526298532,Model15
10,7,mae,standard,0.3501593075792544,10,0.00790642499973077,Model16
10,7,rmse,standard,0.45921523246843,10,0.009522774327055235,Model16
10,7,rsq,standard,0.7948282575912511,10,0.015860409678697975,Model16
