ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
BBU,2021.3,12.5,0.08,0.3,1.85,NA
BBU,2021.2,13.66,0.09,0.32,2.02,3.78
BBU,2021.1,12.21,0.09,0,1.3,3.27
BBU,2020.4,0,0.08,0.26,1.06,3.83
BBU,2020.3,0,0.06,0.23,1.32,4.13
BBU,2020.2,0,0.06,0.25,1.76,4.15
BBU,2020.1,0,0.04,0.22,1.46,4.46
BBU,2019.4,53.64,0.07,0.3,2.77,3.68
BBU,2019.3,15.5,0.06,0.33,1.34,4.08
BBU,2019.2,16.11,0.06,0.32,1.46,4.2
BBU,2019.1,18.34,0.07,0.4,2.72,3.34
BBU,2018.4,13.49,0.05,0.3,2.19,3.21
BBU,2018.3,0,0.08,0,0,3.27
BBU,2018.2,0,0.07,0,9.12,2.44
BBU,2018.1,0,0.07,0,0,2.2
BBU,2017.4,0,0.08,0.37,0,1.61
BBU,2017.3,72.22,0.09,0,0,0
BBU,2017.2,34.16,0.11,0,0,1.71
BBU,2017.1,29.88,0.12,0,8.91,1.02
BBU,2016.4,NA,NA,0.3,NA,1.03
BBU,2016.3,NA,NA,0,NA,1.2
BBU,2016.2,NA,NA,0,NA,1.31
BBU,2016.1,NA,NA,NA,NA,1.49
BBU,2015.4,NA,NA,NA,NA,1.48
BBU,2015.3,NA,NA,NA,NA,0
BBU,2015.2,NA,NA,NA,NA,0
BBU,2015.1,NA,NA,NA,NA,0
BBU,2014.4,NA,NA,NA,NA,1.43
CETX,2021.3,29.25,0.44,0.71,0,NA
CETX,2021.2,37.75,0.57,0.92,0,0.89
CETX,2021.1,0,0.65,1.2,15.56,1.03
CETX,2020.4,0,0.31,0.83,0,0.98
CETX,2020.3,0,0.16,0.64,0,1.01
CETX,2020.2,0,0.16,0.8,75.93,0.88
CETX,2020.1,0,0.04,0.23,0,1.09
CETX,2019.4,0,0.06,0.25,0,1.12
CETX,2019.3,0,0.06,0.24,0.78,1.02
CETX,2019.2,0,0,0.27,0,1.37
CETX,2019.1,0,0,0.24,0,1.45
CETX,2018.4,0,0,0.24,0,0.99
CETX,2018.3,0,0.65,0.53,0,0.85
CETX,2018.2,0,0.21,0.61,0,0.71
CETX,2018.1,13,0.26,0.77,0,0.67
CETX,2017.4,11.58,0.21,0.66,0,0.8
CETX,2017.3,10.31,0.25,0.8,0,0.8
CETX,2017.2,6.92,0.28,1,15.37,0.77
CETX,2017.1,6.19,0.27,1.02,5.16,0.87
CETX,2016.4,11.65,0.59,3.98,10.29,1.82
CETX,2016.3,6.79,0.35,2.37,4.64,2.57
CETX,2016.2,8.73,0.41,2.6,6.82,3
CETX,2016.1,5.23,0.25,1.64,3.67,2.63
CETX,2015.4,NA,NA,1.97,NA,2.85
CETX,2015.3,NA,NA,3.43,NA,2.16
CETX,2015.2,NA,NA,3.63,NA,3.11
CETX,2015.1,NA,NA,NA,NA,3.14
CETX,2014.4,NA,NA,NA,NA,4.05
CETX,2014.3,NA,NA,NA,NA,4.45
CETX,2014.2,NA,NA,NA,NA,6.33
CETX,2014.1,NA,NA,NA,NA,7.81
CETX,2013.4,NA,NA,NA,NA,0
CETX,2013.3,NA,NA,NA,NA,0
CETX,2013.2,NA,NA,NA,NA,0
CETX,2013.1,NA,NA,NA,NA,0
CETX,2012.3,NA,NA,NA,NA,0.99
CETX,2011.3,NA,NA,NA,NA,24.71
CETX,2010.3,NA,NA,NA,NA,-2.35
CETX,2009.3,NA,NA,NA,NA,20.63
CETX,2008.3,NA,NA,NA,NA,-2.64
CODI,2021.3,0,1.05,1.67,14.59,NA
CODI,2021.2,0,0.85,1.35,11.81,1.27
CODI,2021.1,0,0.83,1.17,11.79,1.72
CODI,2020.4,0,0.73,0.96,9.66,1.13
CODI,2020.3,0,0.73,0.94,8.26,0.84
CODI,2020.2,0,0.64,0.83,7.19,0.79
CODI,2020.1,7.34,0.48,0.62,7.64,0.8
CODI,2019.4,5.98,0.88,1.1,25.73,0.62
CODI,2019.3,4.68,0.72,0.92,16.87,0.98
CODI,2019.2,3.31,0.7,0.8,16.44,1.03
CODI,2019.1,9.77,0.56,0.76,11.78,1.37
CODI,2018.4,0,0.43,0.64,8.02,1.58
CODI,2018.3,51.98,0.75,0.88,21.48,1.56
CODI,2018.2,29.79,0.72,0.81,21.12,1.34
CODI,2018.1,0,0.69,0.73,15.18,1.27
CODI,2017.4,0,0.73,0.8,17,0.97
CODI,2017.3,0,0.59,0.84,10.15,1.03
CODI,2017.2,0,0.59,0.8,9.9,0.99
CODI,2017.1,33.3,0.59,0.79,8.09,0.97
CODI,2016.4,18.99,0.67,0.73,7.47,0.99
CODI,2016.3,29.96,0.75,0.74,7.84,1.21
CODI,2016.2,4.03,0.76,0.72,7.34,0.8
CODI,2016.1,3.62,0.72,0.63,7.5,0.65
CODI,2015.4,3.81,0.73,0.6,7.67,0.63
CODI,2015.3,3.15,0.62,0.58,9.51,0.63
CODI,2015.2,1.85,0.64,0.67,6.14,0.98
CODI,2015.1,2,0.58,0.7,7.15,0.97
CODI,2014.4,1.67,0.49,0.61,7.74,0.91
CODI,2014.3,1.98,0.52,0.65,8.34,0.87
CODI,2014.2,7.91,0.47,0.85,10.21,1.02
CODI,2014.1,8.95,0.49,0.86,16.36,0.95
CODI,2013.4,9.55,0.5,0.87,8.8,0.84
CODI,2013.3,6.5,0.45,0.73,7.12,0.83
CODI,2013.2,0,0.45,1,7.14,1.3
CODI,2013.1,0,0.4,0.85,6.36,1.2
CODI,2012.4,0,0.38,0.75,10,1.09
CODI,2012.3,5.57,0.38,0.68,8.87,1.01
CODI,2012.2,4.75,0.38,0.61,15.99,1
CODI,2012.1,4.45,0.44,0.59,12.76,1
CODI,2011.4,3.98,0.37,0.44,3.74,0.73
CODI,2011.3,39.6,0.36,0.41,4.5,1.05
CODI,2011.2,0,0.31,0.58,4.6,0.78
CODI,2011.1,0,0.21,0.53,5.29,0.8
CODI,2010.4,0,0.2,0.57,8.54,0.71
CODI,2010.3,0,0.16,0.51,12.31,0.98
CODI,2010.2,0,0.13,0.38,39.96,0.72
CODI,2010.1,0,0.15,0.42,62.04,0.88
CODI,2009.4,0,0.13,0.33,10.13,0.64
CODI,2009.3,0,0.1,0.26,4.11,0.64
CODI,2009.2,0,0.06,0.19,3.37,0.61
CODI,2009.1,1.76,0.06,0.18,3.22,0.63
CODI,2008.4,1.42,0.07,0.2,3.84,0.81
CODI,2008.3,1.83,0.09,0.28,3.5,1.05
CODI,2008.2,1.48,0.09,0.22,2,1.09
