mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2514565982373454,10,0.013532490201626564,Model01
3,1,rmse,standard,0.35728057692715387,10,0.018723627325257477,Model01
3,1,rsq,standard,0.6940216292492352,10,0.018463246049111058,Model01
5,1,mae,standard,0.2516232380453616,10,0.014691726197076491,Model02
5,1,rmse,standard,0.35684421924705617,10,0.019200488465266057,Model02
5,1,rsq,standard,0.6885171813637438,10,0.019203595268236825,Model02
7,1,mae,standard,0.25544917012886487,10,0.014233999227655085,Model03
7,1,rmse,standard,0.3613810078307171,10,0.018615085473344718,Model03
7,1,rsq,standard,0.6736121508485797,10,0.017430651223783764,Model03
10,1,mae,standard,0.25518636792820243,10,0.014931081918247819,Model04
10,1,rmse,standard,0.3618511693996759,10,0.018737106502560028,Model04
10,1,rsq,standard,0.6731797801606146,10,0.019701544490860156,Model04
3,3,mae,standard,0.25567366291660343,10,0.013380348354242889,Model05
3,3,rmse,standard,0.3617036198436455,10,0.019591288665215218,Model05
3,3,rsq,standard,0.6881826701787919,10,0.017604059258687833,Model05
5,3,mae,standard,0.25258172907519827,10,0.013961236435553795,Model06
5,3,rmse,standard,0.3587227970312574,10,0.019270117703560682,Model06
5,3,rsq,standard,0.6873196406365392,10,0.01996243725227303,Model06
7,3,mae,standard,0.25670098236088557,10,0.015239815678821846,Model07
7,3,rmse,standard,0.3632489012986742,10,0.01958382745963384,Model07
7,3,rsq,standard,0.6739650650984776,10,0.020019126393262508,Model07
10,3,mae,standard,0.25742738002498533,10,0.015555734726918881,Model08
10,3,rmse,standard,0.36341149986198606,10,0.02025815639922555,Model08
10,3,rsq,standard,0.6723424935297289,10,0.0204831058322078,Model08
3,5,mae,standard,0.25763230905399404,10,0.013739472262240706,Model09
3,5,rmse,standard,0.3620868930938981,10,0.019261526449174504,Model09
3,5,rsq,standard,0.6906340540795731,10,0.015526403448160178,Model09
5,5,mae,standard,0.25871024497207473,10,0.014031341861900058,Model10
5,5,rmse,standard,0.36214406984927894,10,0.018692425202800754,Model10
5,5,rsq,standard,0.67974828227349815,10,0.020785982406911454,Model10
7,5,mae,standard,0.2584400040635085,10,0.015175386455562316,Model11
7,5,rmse,standard,0.3649523914238447,10,0.019193264036496533,Model11
7,5,rsq,standard,0.6695020462600256,10,0.0176807781560475,Model11
10,5,mae,standard,0.26158445118762536,10,0.016222353288460934,Model12
10,5,rmse,standard,0.37113691653465586,10,0.021433795691732566,Model12
10,5,rsq,standard,0.6554308932179465,10,0.023552930350610974,Model12
3,7,mae,standard,0.2626320402910925,10,0.01473663824196308,Model13
3,7,rmse,standard,0.3659433169300531,10,0.019505080813920477,Model13
3,7,rsq,standard,0.6818221156059305,10,0.020284433541191804,Model13
5,7,mae,standard,0.2614668647765387,10,0.014215373883245862,Model14
5,7,rmse,standard,0.36439932807721037,10,0.018829371137130006,Model14
5,7,rsq,standard,0.6757026606732729,10,0.017916993579779203,Model14
7,7,mae,standard,0.2610588752869188,10,0.015510439956678031,Model15
7,7,rmse,standard,0.3644176227347333,10,0.019826721377807107,Model15
7,7,rsq,standard,0.6736572520252503,10,0.01906378218103475,Model15
10,7,mae,standard,0.26099595466127773,10,0.015173136934371001,Model16
10,7,rmse,standard,0.3681625959466722,10,0.019952344142070377,Model16
10,7,rsq,standard,0.663414518711976,10,0.021417238589152,Model16
