mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.32713261614318895,10,0.01364020936076743,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.44272960937844674,10,0.017899454781318075,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.49700848435998163,10,0.045408763625507886,Preprocessor1_Model01
5,1,0.1,mae,standard,0.325744604701429,10,0.014002642532646874,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.4415659849492222,10,0.01833055795990035,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.5007344626409739,10,0.04479470605572625,Preprocessor1_Model02
7,1,0.1,mae,standard,0.3243601917150829,10,0.01453958430024364,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.4404601231525055,10,0.018972072927996436,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.5034806506958305,10,0.04406268238225505,Preprocessor1_Model03
10,1,0.1,mae,standard,0.32422230399366453,10,0.014125063405608661,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.44046286927471645,10,0.018427797185466416,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.5034370304926354,10,0.04468749312156742,Preprocessor1_Model04
3,3,0.1,mae,standard,0.23641125689767936,10,0.010831922912364947,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.34948607565985257,10,0.017725867000566442,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.6934066909362425,10,0.023085096857913184,Preprocessor1_Model05
5,3,0.1,mae,standard,0.2421547205506103,10,0.014141238085933396,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.3526538577535258,10,0.021597753330353592,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.6842914323773853,10,0.02873072978314164,Preprocessor1_Model06
7,3,0.1,mae,standard,0.2424070530763959,10,0.01080565492639858,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.35506877101702183,10,0.018630517442031376,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.6787916331694223,10,0.025940453790760366,Preprocessor1_Model07
10,3,0.1,mae,standard,0.23844270781002289,10,0.012154792140223017,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.3514171791212726,10,0.01895345354515817,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.6877357052210227,10,0.022724917317383332,Preprocessor1_Model08
3,5,0.1,mae,standard,0.2319911351318334,10,0.01158363022303695,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.34730399197988054,10,0.02141844761855237,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.6911527688174375,10,0.03438314569682347,Preprocessor1_Model09
5,5,0.1,mae,standard,0.243561636635767,10,0.010522352936428106,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.36821646043559403,10,0.018138655875857435,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.6596287362433009,10,0.033371853091115324,Preprocessor1_Model10
7,5,0.1,mae,standard,0.2468379236231934,10,0.009967868457592994,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.37360877413658045,10,0.021371336202185596,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.6444047512533285,10,0.03635417961928543,Preprocessor1_Model11
10,5,0.1,mae,standard,0.2496623824165704,10,0.012439102181523953,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.37597753683684604,10,0.021589184721651125,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.6401194992568265,10,0.03592801339294298,Preprocessor1_Model12
3,7,0.1,mae,standard,0.23655283865571666,10,0.011871787209033497,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.35769704117352824,10,0.02073861845412767,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.6669819234095266,10,0.038232940376045806,Preprocessor1_Model13
5,7,0.1,mae,standard,0.24041419200602385,10,0.013250648470520038,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.36481801054626656,10,0.021347689308959833,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.6529876924956775,10,0.03985287195110902,Preprocessor1_Model14
7,7,0.1,mae,standard,0.24434019424100978,10,0.013484737194289654,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.37616785388331686,10,0.022964396007079734,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.6379135124846226,10,0.043663359275287576,Preprocessor1_Model15
10,7,0.1,mae,standard,0.27463039404691053,10,0.01604438322681612,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.417660399619925,10,0.02791658169041619,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.562512153710042,10,0.04726109218513082,Preprocessor1_Model16
3,1,0.01,mae,standard,0.3846203736690644,10,0.013452027706647761,Preprocessor1_Model17
3,1,0.01,rmse,standard,0.5131105522406881,10,0.02199804097479475,Preprocessor1_Model17
3,1,0.01,rsq,standard,0.3769097755468513,10,0.05833369679903296,Preprocessor1_Model17
5,1,0.01,mae,standard,0.38505688291840034,10,0.01343461636963143,Preprocessor1_Model18
5,1,0.01,rmse,standard,0.5138478259799197,10,0.022203773698324006,Preprocessor1_Model18
5,1,0.01,rsq,standard,0.37574939750876213,10,0.05849503187669086,Preprocessor1_Model18
7,1,0.01,mae,standard,0.3854301072421879,10,0.013494670564617891,Preprocessor1_Model19
