mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
18,5.287000000000262,100,15,1,7,1e-4,0.632,4,0.8,0.43282221122337605,0.5078035348632921,0.4784792635983541,0.7697336327236705
19,3.2929999999996653,50,20,1,7,1e-4,0.632,4,0.8,0.4256350568352445,0.5191363956802815,0.4674208535822065,0.7435692757315207
20,6.313000000000102,100,20,1,7,1e-4,0.632,4,0.8,0.44901030296888433,0.5260963197288311,0.4654336763473633,0.7542538135692545
21,1.2440000000005966,50,3,1,4,0.001,0.632,4,0.8,0.14569494219028922,0.20939502069419724,0.5999418521396455,1.0264858828188659
22,2.242000000000189,100,3,1,4,0.001,0.632,4,0.8,0.15242543742632475,0.2129903092912916,0.5983480794188336,1.005177046107912
23,1.2420000000001892,50,7,1,4,0.001,0.632,4,0.8,0.2623541765193952,0.33772881617078143,0.5630016056902254,0.9146433410845831
24,2.256999999999607,100,7,1,4,0.001,0.632,4,0.8,0.2735030003957246,0.34442704840485483,0.5541102579693146,0.8809857967107676
25,1.2489999999997963,50,10,1,4,0.001,0.632,4,0.8,0.32335693326632076,0.4017343884850467,0.5303747995783112,0.8613721561787054
26,3.2700000000004366,100,10,1,4,0.001,0.632,4,0.8,0.3381433776967866,0.41233002206368885,0.5215256869973608,0.8380121016141562
27,2.245999999999185,50,15,1,4,0.001,0.632,4,0.8,0.37856187422988574,0.4720513792472353,0.4930647895555252,0.813518925143605
28,4.27100000000064,100,15,1,4,0.001,0.632,4,0.8,0.4013352792445205,0.482827438585291,0.4832275271502389,0.786180522076081
29,2.2770000000000437,50,20,1,4,0.001,0.632,4,0.8,0.3972874761145416,0.4903636730741173,0.47991507610020706,0.792946681853397
30,5.277999999998428,100,20,1,4,0.001,0.632,4,0.8,0.4243033714135289,0.5084788650115348,0.46908444112772085,0.767360714560225
31,1.2360000000007858,50,3,1,7,0.001,0.632,4,0.8,0.16586112260365593,0.2348818442466638,0.5968426879146419,0.8734052614453767
32,2.264000000001033,100,3,1,7,0.001,0.632,4,0.8,0.1671851440653549,0.23218620677812185,0.596313759075995,0.8990899915792135
33,1.2700000000004366,50,7,1,7,0.001,0.632,4,0.8,0.2730910636876269,0.35920523143672045,0.5577042729548366,0.8557837936431374
34,3.2590000000000146,100,7,1,7,0.001,0.632,4,0.8,0.28895239225358005,0.36301036009514376,0.5560783732490985,0.8713383349118871
35,2.247000000001208,50,10,1,7,0.001,0.632,4,0.8,0.33953030930443717,0.4264479954673903,0.5235767780886338,0.8109191884948018
36,3.2819999999992433,100,10,1,7,0.001,0.632,4,0.8,0.36184301821385856,0.4348507891441997,0.5210549864798583,0.8210536614767222
37,2.2590000000000146,50,15,1,7,0.001,0.632,4,0.8,0.4156894486958337,0.5006723974138831,0.4800082628309788,0.7568687643733096
38,5.331999999998516,100,15,1,7,0.001,0.632,4,0.8,0.43318621428039517,0.5084737668767685,0.47815272844633216,0.7690328550555456
39,3.291000000001077,50,20,1,7,0.001,0.632,4,0.8,0.42676671827413315,0.5210011421049818,0.4665224615286886,0.7430360597599773
40,6.32799999999952,100,20,1,7,0.001,0.632,4,0.8,0.44971503137030167,0.5271359040521558,0.4649702768975659,0.7539716999585545
41,1.25,50,3,1,4,1e-4,0.632,20,0.8,0.14521112590334528,0.21094708667488404,0.5999227658736696,1.0264893766988783
42,2.257999999999811,100,3,1,4,1e-4,0.632,20,0.8,0.15217719330473345,0.21376523502606948,0.5981159084177934,1.0054186330407047
43,1.238999999999578,50,7,1,4,1e-4,0.632,20,0.8,0.2660552105311601,0.342254977903263,0.5621110735434929,0.9172304018217847
44,3.2659999999996217,100,7,1,4,1e-4,0.632,20,0.8,0.27624199433801055,0.3475223199511184,0.553945159595804,0.8856414235140038
45,2.3289999999997235,50,10,1,4,1e-4,0.632,20,0.8,0.3413818579395784,0.4253955836661998,0.5235079422390166,0.8606853081512957
46,5.417999999999665,100,10,1,4,1e-4,0.632,20,0.8,0.35553100032177554,0.4287534433965726,0.5178149519093918,0.8349608696911502
47,3.388999999999214,50,15,1,4,1e-4,0.632,20,0.8,0.40397161835600437,0.48445596659595014,0.48865839088629276,0.8211901801215459
48,7.852999999999156,100,15,1,4,1e-4,0.632,20,0.8,0.43142748862452995,0.5010998880235462,0.4771641534178223,0.7842405262630169
49,4.521999999999025,50,20,1,4,1e-4,0.632,20,0.8,0.4170410338035371,0.5072506235842951,0.4734913802024315,0.8006897899830101
50,8.425000000001091,100,20,1,4,1e-4,0.632,20,0.8,0.4487634407111929,0.5200571110251513,0.46425216805926217,0.7686512456582628
51,1.2749999999996362,50,3,1,7,1e-4,0.632,20,0.8,0.16586112260365593,0.2348818442466638,0.5968426879146419,0.8734052614453767
52,3.3540000000011787,100,3,1,7,1e-4,0.632,20,0.8,0.16718774250418855,0.2321911242650332,0.5963133904923162,0.8990894005477446
53,2.319999999999709,50,7,1,7,1e-4,0.632,20,0.8,0.27696328034141193,0.35952626250039443,0.5571168267604275,0.8629758796270537
54,3.3359999999993306,100,7,1,7,1e-4,0.632,20,0.8,0.2907414937996067,0.3664094388806123,0.5551019740914984,0.875438837025174
55,2.2949999999982538,50,10,1,7,1e-4,0.632,20,0.8,0.35829755878910174,0.44198030523997756,0.5198580666795383,0.8102694576456324
56,4.288000000000466,100,10,1,7,1e-4,0.632,20,0.8,0.38137139980473655,0.4507753260312525,0.5158833208408837,0.8225266287108888
57,3.3150000000005093,50,15,1,7,1e-4,0.632,20,0.8,0.4238713614144016,0.5160981650985774,0.4759665556394,0.7565858038620153
58,5.331000000000131,100,15,1,7,1e-4,0.632,20,0.8,0.4468808335052623,0.5205729913228252,0.4734577808524949,0.7713555746554719
59,3.2989999999990687,50,20,1,7,1e-4,0.632,20,0.8,0.433064201557401,0.5314710180863242,0.4660856432000975,0.7445751899845583
60,7.347999999999956,100,20,1,7,1e-4,0.632,20,0.8,0.4573841045557693,0.5371139193933531,0.46282686929103134,0.759913338231136
61,1.2620000000006257,50,3,1,4,0.001,0.632,20,0.8,0.14521112590334528,0.21094708667488404,0.5999227658736696,1.0264893766988783
62,2.2880000000004657,100,3,1,4,0.001,0.632,20,0.8,0.15217719330473345,0.21376523502606948,0.5981159084177934,1.0054186330407047
63,1.2789999999986321,50,7,1,4,0.001,0.632,20,0.8,0.26477554477302756,0.3420267756558464,0.5619080756050777,0.9168717362560137
64,3.326999999999316,100,7,1,4,0.001,0.632,20,0.8,0.2756853917386285,0.3474117865701365,0.5538575527285029,0.8855064685103018
65,2.2849999999998545,50,10,1,4,0.001,0.632,20,0.8,0.34195527642316315,0.4263229132050028,0.5229868013437409,0.8574967221336748
66,3.2929999999996653,100,10,1,4,0.001,0.632,20,0.8,0.3557750023357731,0.42920840519559744,0.5175970965711899,0.8333664234267165
67,2.30199999999968,50,15,1,4,0.001,0.632,20,0.8,0.40278553840154196,0.4838159402448128,0.4882460870127272,0.8185645844841299
68,5.334000000000742,100,15,1,4,0.001,0.632,20,0.8,0.4306565511524829,0.5008971547127871,0.47676689610919964,0.7828714442413718
69,3.286000000000058,50,20,1,4,0.001,0.632,20,0.8,0.4154939386602545,0.5066501429338977,0.4733027474771237,0.7984047384499143
70,6.326000000000931,100,20,1,4,0.001,0.632,20,0.8,0.4479486236401937,0.5199589670949438,0.4638048182792669,0.7673726892081085
71,1.27599999999984,50,3,1,7,0.001,0.632,20,0.8,0.16586112260365593,0.2348818442466638,0.5968426879146419,0.8734052614453767
72,2.289999999999054,100,3,1,7,0.001,0.632,20,0.8,0.16718774250418855,0.2321911242650332,0.5963133904923162,0.8990894005477446
73,2.287000000000262,50,7,1,7,0.001,0.632,20,0.8,0.27696328034141193,0.35952626250039443,0.5571168267604275,0.8629758796270537
74,3.286000000000058,100,7,1,7,0.001,0.632,20,0.8,0.2907414937996067,0.3664094388806123,0.5551019740914984,0.875438837025174
75,2.2929999999996653,50,10,1,7,0.001,0.632,20,0.8,0.35829755878910174,0.44198030523997756,0.5198580666795383,0.8102694576456324
76,4.328000000001339,100,10,1,7,0.001,0.632,20,0.8,0.38137139980473655,0.4507753260312525,0.5158833208408837,0.8225266287108888
77,3.3319999999985157,50,15,1,7,0.001,0.632,20,0.8,0.4238713614144016,0.5160981650985774,0.4759665556394,0.7565858038620153
78,5.32799999999952,100,15,1,7,0.001,0.632,20,0.8,0.4468808335052623,0.5205729913228252,0.4734577808524949,0.7713555746554719
79,3.2839999999996508,50,20,1,7,0.001,0.632,20,0.8,0.433064201557401,0.5314710180863242,0.4660856432000975,0.7445751899845583
80,6.344999999999345,100,20,1,7,0.001,0.632,20,0.8,0.4573841045557693,0.5371139193933531,0.46282686929103134,0.759913338231136
