mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,4.4760000000005675,434,667,143,216,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.40691458781887246,0.7034572939094362,0.370075687172274,0.8111888111888111,0.4583333333333333,0.4978540772532189,0.5988857938718662,0.4617700357461221,0.16783216783216784,0.9814814814814815,0.8571428571428571,0.6573816155988857
2,7.487999999999374,434,667,143,216,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.39996843683421446,0.6999842184171072,0.373650473029817,0.7622377622377622,0.5694444444444444,0.5396039603960396,0.6462395543175488,0.49235657058281285,0.11888111888111888,0.9814814814814815,0.8095238095238095,0.637883008356546
3,3.381999999999607,434,667,143,216,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6847493546459855,0.8423746773229928,0.382366241532081,0.7692307692307693,0.7546296296296297,0.6748466257668712,0.7604456824512534,0.5165362692764315,0.23076923076923078,0.9814814814814815,0.8918918918918919,0.6824512534818942
4,7.4320000000006985,434,667,143,216,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7107416216703677,0.8553708108351838,0.37621652354060803,0.8181818181818182,0.7175925925925926,0.6573033707865169,0.7576601671309192,0.5192571374484398,0.2097902097902098,0.9814814814814815,0.8823529411764706,0.6740947075208914
5,3.348999999998341,434,667,143,216,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.79103606091691,0.895518030458455,0.357322114409259,0.8321678321678322,0.7361111111111112,0.6761363636363636,0.7743732590529248,0.5765596471771294,0.2097902097902098,0.9814814814814815,0.8823529411764706,0.6740947075208914
6,7.417000000001281,434,667,143,216,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8169381474676194,0.9084690737338097,0.368362063914037,0.8251748251748252,0.75,0.686046511627907,0.7799442896935933,0.5696672375265402,0.23776223776223776,0.9814814814814815,0.8947368421052632,0.6852367688022284
7,3.324000000000524,434,667,143,216,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8845554666275885,0.9422777333137943,0.337426708005823,0.8111888111888111,0.7870370370370371,0.7160493827160493,0.7966573816155988,0.563777506556829,0.35664335664335667,0.9814814814814815,0.9272727272727272,0.7325905292479109
8,8.377999999998792,434,667,143,216,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8991985210402318,0.9495992605201159,0.336448339750834,0.8181818181818182,0.7777777777777778,0.7090909090909091,0.7938718662952646,0.6134946263460527,0.2937062937062937,0.9814814814814815,0.9130434782608695,0.7075208913649025
9,4.333999999998923,434,667,143,216,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9091228821679387,0.9545614410839693,0.346703519925627,0.7762237762237763,0.8148148148148148,0.7350993377483444,0.7994428969359332,0.6148737810775246,0.2937062937062937,0.9814814814814815,0.9130434782608695,0.7075208913649025
10,8.40599999999904,434,667,143,216,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9222463955991929,0.9611231977995964,0.311391941230141,0.8391608391608392,0.7685185185185185,0.7058823529411765,0.7966573816155988,0.6330028372579664,0.27972027972027974,0.9814814814814815,0.9090909090909091,0.7019498607242339
11,2.3070000000006985,434,667,143,216,50,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3350317322541738,0.6675158661270869,0.366144743453497,0.7972027972027972,0.49537037037037035,0.5112107623318386,0.6155988857938719,0.49096686617876817,0.13286713286713286,0.9814814814814815,0.8260869565217391,0.6434540389972145
12,5.332000000000335,434,667,143,216,100,3,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3641780613452672,0.6820890306726336,0.369789383407287,0.8321678321678322,0.44907407407407407,0.5,0.6016713091922006,0.49970025992402595,0.11888111888111888,0.9814814814814815,0.8095238095238095,0.637883008356546
13,3.3689999999987776,434,667,143,216,50,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.6655972765496951,0.8327986382748476,0.380613537759297,0.7762237762237763,0.7129629629629629,0.6416184971098265,0.7381615598885793,0.528668439277774,0.20279720279720279,0.9814814814814815,0.8787878787878788,0.6713091922005571
14,6.367000000000189,434,667,143,216,100,7,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7044402610724712,0.8522201305362356,0.393009595052591,0.7272727272727273,0.8101851851851852,0.7172413793103448,0.7771587743732591,0.5404456489305193,0.20279720279720279,0.9814814814814815,0.8787878787878788,0.6713091922005571
15,3.3209999999999127,434,667,143,216,50,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7778652027369775,0.8889326013684887,0.369495029768126,0.7902097902097902,0.75,0.6766467065868264,0.766016713091922,0.5430369579506262,0.3006993006993007,0.9814814814814815,0.9148936170212766,0.7103064066852368
16,7.3880000000008295,434,667,143,216,100,10,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8125170497458039,0.9062585248729019,0.33786091313822,0.8881118881118881,0.6388888888888888,0.6195121951219512,0.7381615598885793,0.566414926025289,0.25874125874125875,0.9814814814814815,0.9024390243902439,0.6935933147632312
17,4.333000000000538,434,667,143,216,50,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8798435368781776,0.9399217684390888,0.329699506939706,0.8461538461538461,0.7453703703703703,0.6875,0.7855153203342619,0.6238117789612165,0.2867132867132867,0.9814814814814815,0.9111111111111111,0.7047353760445683
18,8.386999999998807,434,667,143,216,100,15,1,7,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.8956905006143543,0.9478452503071771,0.3795682306727,0.7482517482517482,0.875,0.7985074626865671,0.8245125348189415,0.5952814320651147,0.34965034965034963,0.9814814814814815,0.9259259259259259,0.7298050139275766
