mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,r_2,mse,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_max_accuracy,sensitivity_max_accuracy,specificity_max_accuracy,precision_max_accuracy,accuracy_max_accuracy,threshold_95_specificity,sensitivity_95_specificity,specificity_95_specificity,precision_95_specificity,accuracy_95_specificity,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
11,1.282999999999447,436,635,161,180,100,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.16532605723632698,0.20866207586487542,0.5932443954059883,0.7966221977029941,0.321111661764466,0.9503105590062112,0.37222222222222223,0.575187969924812,0.6451612903225806,0.415397973447558,0.577639751552795,0.8333333333333334,0.7560975609756098,0.7126099706744868,0.5110466278832076,0.18633540372670807,0.9555555555555556,0.7894736842105263,0.592375366568915,0.5607580249514215,0.13043478260869565,0.9833333333333333,0.875,0.5806451612903226
12,2.3099999999994907,436,635,161,180,150,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1707412382890291,0.20730832218724218,0.6238627814835249,0.8119313907417625,0.32461321876157,0.9565217391304348,0.38333333333333336,0.5811320754716981,0.6539589442815249,0.420992783024417,0.5652173913043478,0.85,0.7711864406779662,0.7155425219941349,0.5063892732215226,0.2360248447204969,0.9555555555555556,0.8260869565217391,0.6158357771260997,0.5729751939760812,0.11801242236024845,0.9833333333333333,0.8636363636363636,0.5747800586510264
13,2.298000000000684,436,635,161,180,200,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.16993610711615603,0.20750959879750625,0.6301645017302773,0.8150822508651386,0.315772590050885,0.968944099378882,0.35555555555555557,0.5735294117647058,0.6451612903225806,0.417454148446322,0.5590062111801242,0.8444444444444444,0.7627118644067796,0.7096774193548387,0.5005881784279065,0.2422360248447205,0.9555555555555556,0.8297872340425532,0.6187683284457478,0.5527785827267625,0.11801242236024845,0.9833333333333333,0.8636363636363636,0.5747800586510264
14,3.3139999999984866,436,635,161,180,300,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.17223849073915154,0.20693402057276758,0.6433221325041376,0.8216610662520688,0.335857958400175,0.937888198757764,0.4111111111111111,0.5875486381322957,0.6598240469208211,0.416176608497023,0.577639751552795,0.85,0.775,0.7214076246334311,0.49115415645021815,0.3105590062111801,0.9555555555555556,0.8620689655172413,0.6510263929618768,0.5517724478966683,0.12422360248447205,0.9833333333333333,0.8695652173913043,0.5777126099706745
15,5.3549999999995634,436,635,161,180,500,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.17589285836753654,0.20602045672915767,0.6553763980139424,0.8276881990069712,0.336801836048758,0.9316770186335404,0.4222222222222222,0.5905511811023622,0.6627565982404692,0.415346830938403,0.5900621118012422,0.8333333333333334,0.76,0.718475073313783,0.4885611921355744,0.3105590062111801,0.9555555555555556,0.8620689655172413,0.6510263929618768,0.5592295980228066,0.12422360248447205,0.9833333333333333,0.8695652173913043,0.5777126099706745
16,6.405000000000655,436,635,161,180,1000,7,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.1744744385286241,0.20637505079621984,0.6500150458899645,0.8250075229449823,0.338708099196969,0.9254658385093167,0.4111111111111111,0.5843137254901961,0.6539589442815249,0.408089408340677,0.6086956521739131,0.8055555555555556,0.7368421052631579,0.7126099706744868,0.48502345882184583,0.3105590062111801,0.9555555555555556,0.8620689655172413,0.6510263929618768,0.5499318512022806,0.13664596273291926,0.9833333333333333,0.88,0.5835777126099707
17,1.3179999999993015,436,635,161,180,25,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2227849577591553,0.19429779198618077,0.6163799588745673,0.8081899794372837,0.355432455240892,0.8509316770186336,0.5444444444444444,0.6255707762557078,0.6891495601173021,0.379160959376177,0.7577639751552795,0.6555555555555556,0.6630434782608695,0.7038123167155426,0.5481915467849743,0.22981366459627328,0.9555555555555556,0.8222222222222222,0.6129032258064516,0.6089292733181421,0.11801242236024845,0.9833333333333333,0.8636363636363636,0.5747800586510264
18,1.305000000000291,436,635,161,180,50,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.23818913595087188,0.19044686573366912,0.6653016700937859,0.832650835046893,0.372548923608508,0.8136645962732919,0.6333333333333333,0.6649746192893401,0.718475073313783,0.405030469851521,0.6645962732919255,0.7833333333333333,0.7328767123287672,0.7272727272727273,0.5435684180550693,0.2546583850931677,0.9555555555555556,0.8367346938775511,0.624633431085044,0.5908063877671351,0.15527950310559005,0.9833333333333333,0.8928571428571429,0.592375366568915
19,1.279000000000451,436,635,161,180,100,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.25061067069081944,0.18734157743907695,0.7032248357490345,0.8516124178745172,0.362149809395749,0.8509316770186336,0.5888888888888889,0.6492890995260664,0.7126099706744868,0.408219275626761,0.6583850931677019,0.8222222222222222,0.7681159420289855,0.7448680351906158,0.5291286487899441,0.2670807453416149,0.9555555555555556,0.8431372549019608,0.6304985337243402,0.5535509711673964,0.2111801242236025,0.9833333333333333,0.918918918918919,0.6187683284457478
20,2.2999999999992724,436,635,161,180,150,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.257225359042517,0.18568795614823572,0.730079241687146,0.865039620843573,0.355148197428317,0.8633540372670807,0.5611111111111111,0.6376146788990825,0.7038123167155426,0.388867024087214,0.7453416149068323,0.7333333333333333,0.7142857142857143,0.7390029325513197,0.513465649972748,0.2981366459627329,0.9555555555555556,0.8571428571428571,0.6451612903225806,0.5530277604494941,0.2236024844720497,0.9833333333333333,0.9230769230769231,0.624633431085044
21,2.3069999999988795,436,635,161,180,200,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.25631628134006657,0.1859152185926433,0.7341240784392395,0.8670620392196198,0.365572710393881,0.8198757763975155,0.6166666666666667,0.6567164179104478,0.7126099706744868,0.394089487501695,0.7080745341614907,0.7555555555555555,0.7215189873417721,0.7331378299120235,0.501480110065114,0.33540372670807456,0.9555555555555556,0.8709677419354839,0.6627565982404692,0.5682880924932547,0.16149068322981366,0.9833333333333333,0.896551724137931,0.5953079178885631
22,4.3769999999985885,436,635,161,180,300,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.25709451902407576,0.18572066514806831,0.7385902001103366,0.8692951000551683,0.378826986601974,0.782608695652174,0.6777777777777778,0.6847826086956522,0.7272727272727273,0.418611676940888,0.6086956521739131,0.85,0.784,0.7360703812316716,0.49240921664439385,0.34782608695652173,0.9555555555555556,0.875,0.6686217008797654,0.5645298465904426,0.18012422360248448,0.9833333333333333,0.90625,0.60410557184750735
23,5.430999999998676,436,635,161,180,500,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.25773469894328593,0.1855606250844872,0.7442900847585134,0.8721450423792567,0.388585373428809,0.7515527950310559,0.7333333333333333,0.7159763313609467,0.7419354838709677,0.403615303813916,0.7080745341614907,0.7833333333333333,0.7450980392156863,0.7478005865102639,0.48986154922355235,0.36645962732919257,0.9555555555555556,0.8805970149253731,0.6774193548387096,0.5718136453985815,0.18012422360248448,0.9833333333333333,0.90625,0.60410557184750735
24,9.266999999999825,436,635,161,180,1000,10,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.2563890827466405,0.18589701880007362,0.7399819449320428,0.8699909724660214,0.37426483068732,0.8012422360248447,0.65,0.671875,0.7214076246334311,0.40847234557487,0.6521739130434783,0.8277777777777777,0.7720588235294118,0.7448680351906158,0.4985138534448418,0.35403726708074534,0.9555555555555556,0.8769230769230769,0.6715542521994134,0.5739329750812147,0.17391304347826086,0.9833333333333333,0.9032258064516129,0.6011730205278593
25,1.3540000000011787,436,635,161,180,25,15,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3204424621955754,0.16988416583173846,0.69318170419780345,0.8465908520989017,0.312627459360741,0.8633540372670807,0.5111111111111111,0.6123348017621145,0.6774193548387096,0.389091454892271,0.7142857142857143,0.7333333333333333,0.7055214723926381,0.7243401759530792,0.5685123207910454,0.30434782608695654,0.9555555555555556,0.8596491228070176,0.6480938416422287,0.6324847340893848,0.18012422360248448,0.9833333333333333,0.90625,0.60410557184750735
26,1.3249999999989086,436,635,161,180,50,15,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.34931244242059245,0.16266689248068142,0.7480691107879032,0.8740345553939516,0.39159494727447,0.7515527950310559,0.7388888888888889,0.7202380952380952,0.7448680351906158,0.397765439195218,0.7267080745341615,0.7611111111111111,0.73125,0.7448680351906158,0.5377648544920245,0.3416149068322981,0.9555555555555556,0.873015873015873,0.6656891495601173,0.624048884168156,0.18633540372670807,0.9833333333333333,0.9090909090909091,0.6070381231671554
27,1.3280000000013388,436,635,161,180,100,15,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.3705114106581605,0.15736731321743258,0.789417724058378,0.894708862029189,0.380050464248476,0.7888198757763976,0.7555555555555555,0.7426900584795322,0.7712609970674487,0.388346588526405,0.7701863354037267,0.7777777777777778,0.7560975609756098,0.7741935483870968,0.5410885603993771,0.3416149068322981,0.9555555555555556,0.873015873015873,0.6656891495601173,0.5947830973806832,0.2360248447204969,0.9833333333333333,0.926829268292683,0.6304985337243402
28,2.293999999999869,436,635,161,180,150,15,1,-1,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.38296693436243545,0.15425352794277467,0.8124003209789858,0.9062001604894929,0.359524879147422,0.8074534161490683,0.7111111111111111,0.7142857142857143,0.7565982404692082,0.380769210604653,0.7639751552795031,0.7555555555555555,0.7365269461077845,0.7595307917888563,0.5116161681279183,0.37888198757763975,0.9555555555555556,0.8840579710144928,0.6832844574780058,0.5786632566728844,0.2795031055900621,0.9833333333333333,0.9375,0.6510263929618768
