mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,2.583999999998923,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1936305720419278,0.15315105936677553,0.6300645855538172,1.9796678969773627
2,4.375,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.22675753790866382,0.171721212791222,0.6211639286237,1.896329171325346
3,2.337999999999738,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.39341597873688205,0.29336494092615306,0.5673984067063376,1.6216067213446117
4,6.371999999999389,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.45575635855455143,0.32364571076828363,0.558024893563459,1.5768242254195188
5,5.375,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7883876486939296,0.4666169767788162,0.5024312265069545,1.3934191051363278
6,13.46600000000035,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8767896892610706,0.5078782764394907,0.4866433927968765,1.353657151427773
7,9.436999999999898,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9353926334505002,0.5332780394527312,0.4727821547988736,1.2248941214546287
8,25.653999999998632,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.97666556374709,0.5535979942318827,0.4632007959572135,1.183853778660236
9,2.305000000000291,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.07769527993547642,0.07911538101428495,0.6620937704041701,2.3775826128263864
10,5.345999999999549,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.10431356432884453,0.10036443802195172,0.6559164410170714,2.2985275363903046
