mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.4539999999997235,428,670,149,213,100,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.45430325010461714,0.7271516250523086,0.352294407579229,0.8187919463087249,0.3474178403755869,0.4674329501915709,0.5414364640883977,0.5482427545314734,0.12751677852348994,0.9812206572769953,0.8260869565217391,0.6298342541436464
2,9.498000000001412,428,670,149,213,300,1,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.49366020365462404,0.746830101827312,0.35676274004591,0.738255033557047,0.5211267605633803,0.5188679245283019,0.6104972375690608,0.5710110886214662,0.1342281879194631,0.9812206572769953,0.8333333333333334,0.6325966850828729
3,4.378999999998996,428,670,149,213,100,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7769912121634817,0.8884956060817408,0.355552385874526,0.8053691275167785,0.6619718309859155,0.625,0.7209944751381215,0.681882539193956,0.1342281879194631,0.9812206572769953,0.8333333333333334,0.6325966850828729
4,11.477999999999156,428,670,149,213,300,3,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8250418468405636,0.9125209234202818,0.374550582514297,0.7718120805369127,0.704225352112676,0.6460674157303371,0.7320441988950276,0.7171365653725652,0.1476510067114094,0.9812206572769953,0.8461538461538461,0.638121546961326
5,7.427999999999884,428,670,149,213,100,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9989712651694798,0.9994856325847399,0.280113796159047,0.9194630872483222,0.6901408450704225,0.6748768472906403,0.7845303867403315,0.7029247966691465,0.28859060402684567,0.9812206572769953,0.9148936170212766,0.6961325966850829
6,17.599999999998545,428,670,149,213,300,7,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9999442042125819,0.999972102106291,0.253084369645709,0.912751677852349,0.6948356807511737,0.6766169154228856,0.7845303867403315,0.7353275527737315,0.3691275167785235,0.9812206572769953,0.9322033898305084,0.7292817679558011
7,12.479999999999563,428,670,149,213,100,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.25459407290026,0.9060402684563759,0.7183098591549296,0.6923076923076923,0.7955801104972375,0.7693559056696105,0.348993288590604,0.9812206572769953,0.9285714285714286,0.7209944751381215
8,30.7450000000008,428,670,149,213,300,10,1,bernoulli,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,1,1,0.352234277311874,0.8389261744966443,0.8075117370892019,0.7530120481927711,0.8204419889502762,0.8061188478129877,0.3691275167785235,0.9812206572769953,0.9322033898305084,0.7292817679558011
9,3.3359999999993306,428,670,149,213,100,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.34810294322778623,0.6740514716138931,0.371874858412316,1,0,0.4116022099447514,0.4116022099447514,0.45744457303420366,0.10738255033557047,0.9812206572769953,0.8,0.6215469613259669
10,9.433999999999287,428,670,149,213,300,1,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.35763007392941826,0.6788150369647091,0.364108019219557,0.9731543624161074,0.09389671361502347,0.4289940828402367,0.4558011049723757,0.46576683985580053,0.12080536912751678,0.9812206572769953,0.8181818181818182,0.6270718232044199
11,4.379000000000815,428,670,149,213,100,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6438694378574417,0.8219347189287208,0.36821336696731,0.8389261744966443,0.5633802816901409,0.573394495412844,0.6767955801104972,0.4806782976330782,0.12751677852348994,0.9812206572769953,0.8260869565217391,0.6298342541436464
12,11.463999999999942,428,670,149,213,300,3,1,bernoulli,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.659070302692147,0.8295351513460735,0.359466031408373,0.8322147651006712,0.5633802816901409,0.5714285714285714,0.6740331491712708,0.5106069170084944,0.1476510067114094,0.9812206572769953,0.8461538461538461,0.638121546961326
