mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.41527795049958155,10,0.01679953419111849,Model01
3,1,0.1,rmse,standard,0.5353698770239069,10,0.020014223817609523,Model01
3,1,0.1,rsq,standard,0.46157677795043095,10,0.02125651540532042,Model01
5,1,0.1,mae,standard,0.41448254079782954,10,0.017041583259183216,Model02
5,1,0.1,rmse,standard,0.5343713087749498,10,0.020556144524046284,Model02
5,1,0.1,rsq,standard,0.463296905624857,10,0.02079811183025724,Model02
7,1,0.1,mae,standard,0.41460402884462916,10,0.016879989272902875,Model03
7,1,0.1,rmse,standard,0.5347166022862351,10,0.020313472736473753,Model03
7,1,0.1,rsq,standard,0.4625301755196919,10,0.02091593493366615,Model03
10,1,0.1,mae,standard,0.4142242576702736,10,0.01705218434696899,Model04
10,1,0.1,rmse,standard,0.5342352234124047,10,0.020439423149918857,Model04
10,1,0.1,rsq,standard,0.4638375548358628,10,0.020907138948465187,Model04
3,3,0.1,mae,standard,0.350942260743373,10,0.012577364515847936,Model05
3,3,0.1,rmse,standard,0.4634445969458972,10,0.016975383330954868,Model05
3,3,0.1,rsq,standard,0.5921241022419411,10,0.018261765937404507,Model05
5,3,0.1,mae,standard,0.34173026523107186,10,0.0107206630624392,Model06
5,3,0.1,rmse,standard,0.45307790701829603,10,0.013210295064796778,Model06
5,3,0.1,rsq,standard,0.6093524925406684,10,0.01858474758733102,Model06
7,3,0.1,mae,standard,0.34022451797469183,10,0.013547476520354996,Model07
7,3,0.1,rmse,standard,0.44883476483907336,10,0.01711965857303509,Model07
7,3,0.1,rsq,standard,0.6161600903884112,10,0.02106750647530742,Model07
10,3,0.1,mae,standard,0.3360264752905148,10,0.011304575556114634,Model08
10,3,0.1,rmse,standard,0.4442449934386645,10,0.014841553113159768,Model08
10,3,0.1,rsq,standard,0.6225404874385813,10,0.018020579635980326,Model08
3,5,0.1,mae,standard,0.3229199082088577,10,0.012626263663565241,Model09
3,5,0.1,rmse,standard,0.43858407354281975,10,0.01800420560567494,Model09
3,5,0.1,rsq,standard,0.6362556272619437,10,0.02249803131297489,Model09
5,5,0.1,mae,standard,0.3123162933964527,10,0.01237917076096213,Model10
5,5,0.1,rmse,standard,0.4299172717255051,10,0.017977792507608593,Model10
5,5,0.1,rsq,standard,0.6478869799838399,10,0.02317359719835094,Model10
7,5,0.1,mae,standard,0.31466116581024584,10,0.012428689811687146,Model11
7,5,0.1,rmse,standard,0.4329910839187596,10,0.01831019530361311,Model11
