mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.322481885764206,10,0.009934942596757469,Preprocessor1_Model01
3,1,rmse,standard,0.4489409039675628,10,0.0161264335749112,Preprocessor1_Model01
3,1,rsq,standard,0.6600544462790316,10,0.01942766439430273,Preprocessor1_Model01
5,1,mae,standard,0.3142682891231405,10,0.00978262361837657,Preprocessor1_Model02
5,1,rmse,standard,0.4390803341822825,10,0.015575623070281461,Preprocessor1_Model02
5,1,rsq,standard,0.6706901286833035,10,0.017307425024551522,Preprocessor1_Model02
7,1,mae,standard,0.31171586635925785,10,0.009404109402020229,Preprocessor1_Model03
7,1,rmse,standard,0.43938628365534194,10,0.014480857688333024,Preprocessor1_Model03
7,1,rsq,standard,0.6660612786544456,10,0.01620647181980858,Preprocessor1_Model03
10,1,mae,standard,0.31144222746852385,10,0.009053240776770133,Preprocessor1_Model04
10,1,rmse,standard,0.43898842126385385,10,0.014165882097863385,Preprocessor1_Model04
10,1,rsq,standard,0.6626777867582625,10,0.018604120822231944,Preprocessor1_Model04
3,3,mae,standard,0.3224344059751509,10,0.010267254168471704,Preprocessor1_Model05
3,3,rmse,standard,0.4471932097300131,10,0.01629496491547226,Preprocessor1_Model05
3,3,rsq,standard,0.6637387743576586,10,0.019178975156989988,Preprocessor1_Model05
5,3,mae,standard,0.31490610583665485,10,0.008974231924243464,Preprocessor1_Model06
5,3,rmse,standard,0.44027401293659524,10,0.014374441345730357,Preprocessor1_Model06
5,3,rsq,standard,0.668112377037223,10,0.016162413416985277,Preprocessor1_Model06
7,3,mae,standard,0.312264892247285,10,0.009594281243681944,Preprocessor1_Model07
7,3,rmse,standard,0.4384837365556238,10,0.015062832836994281,Preprocessor1_Model07
7,3,rsq,standard,0.667102326383246,10,0.01795758363839637,Preprocessor1_Model07
10,3,mae,standard,0.3109157464652512,10,0.008920730514209356,Preprocessor1_Model08
10,3,rmse,standard,0.43786496224803373,10,0.013411792850114597,Preprocessor1_Model08
10,3,rsq,standard,0.6629712794971248,10,0.018294926821108684,Preprocessor1_Model08
3,5,mae,standard,0.326883349829848,10,0.010635258136383687,Preprocessor1_Model09
3,5,rmse,standard,0.4512386897321883,10,0.016966390019530757,Preprocessor1_Model09
3,5,rsq,standard,0.6592854686925573,10,0.020168585147356945,Preprocessor1_Model09
5,5,mae,standard,0.31635948806135894,10,0.009456770202969401,Preprocessor1_Model10
5,5,rmse,standard,0.4417438248485598,10,0.014819720166850467,Preprocessor1_Model10
5,5,rsq,standard,0.667121542967922,10,0.01679089828393948,Preprocessor1_Model10
7,5,mae,standard,0.3159834468223932,10,0.008228145952627157,Preprocessor1_Model11
7,5,rmse,standard,0.4428164345408925,10,0.012713871685595983,Preprocessor1_Model11
7,5,rsq,standard,0.6599648766432413,10,0.017775848799404755,Preprocessor1_Model11
10,5,mae,standard,0.3155256847327394,10,0.008092502830949377,Preprocessor1_Model12
10,5,rmse,standard,0.4440578837679789,10,0.01307161918747839,Preprocessor1_Model12
10,5,rsq,standard,0.6540295065146124,10,0.016781854618617455,Preprocessor1_Model12
3,7,mae,standard,0.32916506067343565,10,0.010112175692631202,Preprocessor1_Model13
3,7,rmse,standard,0.4536534283786952,10,0.015555981551472668,Preprocessor1_Model13
3,7,rsq,standard,0.6563695098613143,10,0.01948158280543524,Preprocessor1_Model13
5,7,mae,standard,0.31794258244708035,10,0.008974480361436936,Preprocessor1_Model14
5,7,rmse,standard,0.4419724730745327,10,0.015244158368562358,Preprocessor1_Model14
5,7,rsq,standard,0.6649468089095498,10,0.018463925491257784,Preprocessor1_Model14
7,7,mae,standard,0.3138298394236681,10,0.008594502086120583,Preprocessor1_Model15
7,7,rmse,standard,0.43884354064187714,10,0.014123379353822393,Preprocessor1_Model15
7,7,rsq,standard,0.6666139039665605,10,0.017673757816359825,Preprocessor1_Model15
10,7,mae,standard,0.31496108467699013,10,0.008402160877374628,Preprocessor1_Model16
10,7,rmse,standard,0.44113624004675833,10,0.013581901799256245,Preprocessor1_Model16
10,7,rsq,standard,0.6601771835143576,10,0.017341670122230476,Preprocessor1_Model16
