mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.29755842932623583,10,0.003929200738345858,Model01
3,1,rmse,standard,0.42735319859069326,10,0.008812907474834555,Model01
3,1,rsq,standard,0.622680259061895,10,0.015188107414709117,Model01
5,1,mae,standard,0.29336079776041357,10,0.0038563061136202255,Model02
5,1,rmse,standard,0.42117588114218374,10,0.008319852995316252,Model02
5,1,rsq,standard,0.6291504366470372,10,0.01521672952604809,Model02
7,1,mae,standard,0.29312646431802936,10,0.004370902583991316,Model03
7,1,rmse,standard,0.4213908378018951,10,0.008624691617878643,Model03
7,1,rsq,standard,0.6260981687543608,10,0.015402816301522192,Model03
10,1,mae,standard,0.29351195375092703,10,0.0043679948341621855,Model04
10,1,rmse,standard,0.4225760249014588,10,0.009024098535079829,Model04
10,1,rsq,standard,0.6228261153023578,10,0.015389920539129033,Model04
3,3,mae,standard,0.297727671173441,10,0.0036928324595926453,Model05
3,3,rmse,standard,0.42714922871307237,10,0.00835698042403056,Model05
3,3,rsq,standard,0.6230928279288572,10,0.01505034192948526,Model05
5,3,mae,standard,0.29490093529923406,10,0.00440123821309574,Model06
5,3,rmse,standard,0.42302611571844173,10,0.008800567084572938,Model06
5,3,rsq,standard,0.6260574236458307,10,0.015147060772190055,Model06
7,3,mae,standard,0.29459199133172853,10,0.003918407396538703,Model07
7,3,rmse,standard,0.4226435582505594,10,0.008555758870189757,Model07
7,3,rsq,standard,0.624020616741935,10,0.015170832641660824,Model07
10,3,mae,standard,0.2921575448111347,10,0.004648712307230642,Model08
10,3,rmse,standard,0.42093108848221633,10,0.008980374600822067,Model08
10,3,rsq,standard,0.6248714915029178,10,0.014950616342878404,Model08
3,5,mae,standard,0.3003914679107072,10,0.0038222897910878116,Model09
3,5,rmse,standard,0.429314567327003,10,0.008524206490889754,Model09
3,5,rsq,standard,0.6197739735139967,10,0.015028016834764362,Model09
5,5,mae,standard,0.2953447708356736,10,0.004020005202573009,Model10
5,5,rmse,standard,0.4245628137551209,10,0.008452469465570888,Model10
5,5,rsq,standard,0.6237329605467814,10,0.014141370127562823,Model10
7,5,mae,standard,0.29499851194793114,10,0.0043973947333313165,Model11
7,5,rmse,standard,0.4238203681071463,10,0.00858340408003769,Model11
7,5,rsq,standard,0.6218755139866797,10,0.016032292850987083,Model11
10,5,mae,standard,0.29480667260686,10,0.0037433523914764907,Model12
10,5,rmse,standard,0.4249049021334098,10,0.008750580549895135,Model12
10,5,rsq,standard,0.618687516231472,10,0.014726721822808026,Model12
3,7,mae,standard,0.3016273952145607,10,0.004173329710715974,Model13
3,7,rmse,standard,0.42955533285745234,10,0.008283035106709523,Model13
3,7,rsq,standard,0.6202279217618327,10,0.014588594197633128,Model13
5,7,mae,standard,0.2982502763925827,10,0.0042532897682795055,Model14
5,7,rmse,standard,0.42663527014942476,10,0.008371143834528597,Model14
5,7,rsq,standard,0.6196225668202643,10,0.01517041158800225,Model14
7,7,mae,standard,0.29691167948156716,10,0.004302640437885189,Model15
7,7,rmse,standard,0.42450137099415886,10,0.008312345962242581,Model15
7,7,rsq,standard,0.6209741892646176,10,0.015385787116131106,Model15
10,7,mae,standard,0.2950641192912802,10,0.003961552505714493,Model16
10,7,rmse,standard,0.42273047370132044,10,0.00830520566974927,Model16
10,7,rsq,standard,0.6237723937415139,10,0.014509923179669553,Model16
