ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ACCO,2021.2,13.26,0.5,1.1,7.97,NA
ACCO,2020.4,12.9,0.49,1.07,7.76,3.11
ACCO,2020.3,7.32,0.32,0.74,4.51,2.72
ACCO,2020.2,8.05,0.38,0.92,3.19,2.9
ACCO,2020.1,4.24,0.25,0.64,2.39,2.7
ACCO,2019.4,8.41,0.46,1.11,5.24,2.6
ACCO,2019.3,9.72,0.49,1.18,6.26,2.55
ACCO,2019.2,7.25,0.4,0.94,16.49,2.8
ACCO,2019.1,8.77,0.44,1.07,22.25,2.7
ACCO,2018.4,6.22,0.35,0.82,4.18,2.53
ACCO,2018.3,7.75,0.57,1.43,8.17,2.74
ACCO,2018.2,9.89,0.7,1.78,8.91,2.81
ACCO,2018.1,9.14,0.64,1.61,7.45,2.6
ACCO,2017.4,9.28,0.64,1.53,6.93,2.62
ACCO,2017.3,18.73,0.66,1.6,8.19,2.96
ACCO,2017.2,20.85,0.68,1.61,7.76,3.02
ACCO,2017.1,13.8,0.8,1.83,8.25,2.76
ACCO,2016.4,13.54,0.83,1.81,8.71,1.91
ACCO,2016.3,7.93,0.63,1.3,4.95,1.98
ACCO,2016.2,7.86,0.68,1.45,7.06,2.18
ACCO,2016.1,9.32,0.6,1.43,5.84,2.17
ACCO,2015.4,8.24,0.48,1.18,4.92,2.36
ACCO,2015.3,7.33,0.46,1.22,5,2.61
ACCO,2015.2,8.15,0.5,1.27,5.78,2.64
ACCO,2015.1,9.48,0.53,1.43,6.05,2.51
ACCO,2014.4,10.55,0.57,1.35,6.56,2.25
ACCO,2014.3,7.59,0.42,0.97,6.36,2.17
ACCO,2014.2,7.6,0.39,0.89,5.38,2.22
ACCO,2014.1,8.39,0.37,0.9,5.14,2.24
ACCO,2013.4,9.29,0.4,0.99,4.33,2.39
ACCO,2013.3,50.51,0.37,1.08,4.58,2.74
ACCO,2013.2,15.69,0.35,1.08,3.32,3.03
ACCO,2013.1,4.8,0.35,1.09,5.18,2.79
ACCO,2012.4,6.44,0.34,1.19,0,2.92
ACCO,2012.3,4.52,0.29,0.99,9.97,2.76
ACCO,2012.2,9.16,0.43,1.81,0,3.29
ACCO,2012.1,14.16,0.5,-18.74,9.69,-16.3
ACCO,2011.4,9.18,0.38,-7.9,10.21,-19.04
ACCO,2011.3,4.73,0.19,-7.41,6.98,-33.22
ACCO,2011.2,8.74,0.31,-13.97,39.44,-41.13
ACCO,2011.1,54.43,0.39,-6.24,53.27,-15.21
ACCO,2010.4,35.35,0.34,-5.35,9.93,-15.41
ACCO,2010.3,43.74,0.23,-2.96,16.59,-12.28
ACCO,2010.2,113.88,0.2,-1.99,3.74,-9.47
ACCO,2010.1,0,0.31,-3.25,5.76,-10.01
ACCO,2009.4,0,0.3,-3.09,5.86,-10.44
ACCO,2009.3,0,0.28,-3.5,7.09,-11.48
ACCO,2009.2,0,0.1,-1.31,1.75,-11.27
ACCO,2009.1,0,0.03,-37.59,1.15,-923.92
ACCO,2008.4,0,0.11,-50.31,9.23,-378.12
ACCO,2008.3,0,0.23,1.05,9.9,3.65
ACCO,2008.2,0,0.32,1.36,0,3.45
ACCO,2008.1,0,0.38,1.51,0,3.24
ACCO,2007.4,0,0.44,1.81,30.98,3.33
ACCO,2007.3,89.07,0.62,2.54,36.5,3.33
ACCO,2007.2,52.61,0.63,2.78,27.89,3.57
ACCO,2007.1,157.08,0.65,3.03,24.38,3.62
ACCO,2006.4,172.6,0.7,3.38,13.47,3.82
ACCO,2006.3,NA,NA,2.53,NA,3.34
ACCO,2006.2,NA,NA,2.62,NA,3.68
ACCO,2006.1,NA,NA,2.64,NA,3.62
ACCO,2005.4,NA,NA,NA,NA,3.73
ACCO,2005.3,NA,NA,NA,NA,3.57
ACCO,2005.2,NA,NA,NA,NA,0.47
ACCO,2005.1,NA,NA,NA,NA,0
AVY,2021.2,28.84,2.3,10.69,29.63,NA
AVY,2020.4,23.35,1.86,8.66,23.99,3.1
AVY,2020.3,20.27,1.58,7.93,20.64,3.29
AVY,2020.2,18.23,1.4,7.75,21.07,3.66
AVY,2020.1,14.47,1.2,7.11,18.25,4.34
AVY,2019.4,35.73,1.53,8.86,21.87,3.56
AVY,2019.3,39.91,1.34,8.74,19.74,4.05
AVY,2019.2,40.74,1.37,8.88,40.42,4.07
AVY,2019.1,51.1,1.34,9.26,42.74,4.4
AVY,2018.4,16.42,1.07,7.68,36.39,4.42
AVY,2018.3,29.82,1.31,8.67,44.63,3.95
AVY,2018.2,32.51,1.25,8.39,19.25,4.05
AVY,2018.1,30.9,1.34,8.19,21.29,3.85
AVY,2017.4,34.87,1.48,9.18,23.1,3.91
AVY,2017.3,20.77,1.3,7.22,21.34,3.64
AVY,2017.2,19.54,1.2,6.88,23.06,3.76
AVY,2017.1,19.87,1.11,6.6,17.39,3.7
AVY,2016.4,18.54,0.98,6.25,15.46,3.75
AVY,2016.3,20.84,1.1,6.17,16.98,3.41
AVY,2016.2,20.51,1.07,6.41,17.19,3.49
AVY,2016.1,20.93,1.03,6.1,19.49,3.39
AVY,2015.4,19.37,0.89,5.32,16.09,3.28
AVY,2015.3,16.6,0.78,4.44,16.47,3.03
AVY,2015.2,19,0.83,4.58,14.16,2.97
AVY,2015.1,17.88,0.71,4.2,14.35,3.2
AVY,2014.4,17.69,0.7,3.99,23.99,3.16
AVY,2014.3,17.3,0.61,2.79,15.81,2.44
AVY,2014.2,22.82,0.71,2.96,42.92,2.23
AVY,2014.1,19.97,0.71,2.83,39.68,2.07
AVY,2013.4,21.2,0.71,2.8,24.6,2.09
AVY,2013.3,17.84,0.63,2.31,15.53,2.01
AVY,2013.2,15.9,0.62,2.38,10.07,2.43
AVY,2013.1,16.33,0.64,2.33,13.17,2.27
AVY,2012.4,14.17,0.52,1.86,8.49,2.23
AVY,2012.3,14.72,0.49,1.68,7.23,2.22
AVY,2012.2,13.27,0.42,1.48,5.55,2.22
AVY,2012.1,13.91,0.46,1.55,6.37,2.05
AVY,2011.4,13.05,0.43,1.5,8.55,2
AVY,2011.3,7.67,0.36,1.23,11.77,1.89
AVY,2011.2,11.15,0.54,1.81,31.41,1.97
AVY,2011.1,11.66,0.57,2.03,13.05,2.06
AVY,2010.4,11.34,0.56,2.14,9.54,2.1
AVY,2010.3,12.36,0.49,2.01,7.18,2.4
AVY,2010.2,10.68,0.42,1.88,5.5,2.57
AVY,2010.1,14.5,0.49,2.16,7,2.61
AVY,2009.4,28.73,0.49,2.18,6.39,2.67
AVY,2009.3,29.4,0.48,2.24,7.64,2.92
AVY,2009.2,19.98,0.32,1.71,5.46,3.2
AVY,2009.1,10.97,0.26,1.62,4.74,3.48
AVY,2008.4,8.98,0.35,1.35,6.63,2.45
AVY,2008.3,10.53,0.46,1.51,9.09,2.04
AVY,2008.2,10.45,0.45,1.41,9.63,2.05
AVY,2008.1,11.86,0.53,1.64,11.37,2.03
AVY,2007.4,12.24,0.59,1.86,15.19,2.14
AVY,2007.3,12.23,0.66,2.07,18.09,2.23
AVY,2007.2,13.12,0.8,2.49,16.26,2.38
AVY,2007.1,11.77,0.79,2.53,15.21,1.52
AVY,2006.4,12.74,0.84,2.71,14.88,1.55
AVY,2006.3,NA,NA,2.36,NA,1.44
AVY,2006.2,NA,NA,2.37,NA,1.55
AVY,2006.1,NA,NA,2.52,NA,1.65
AVY,2005.4,NA,NA,NA,NA,1.78
AVY,2005.3,NA,NA,NA,NA,1.64
AVY,2005.2,NA,NA,NA,NA,1.75
AVY,2005.1,NA,NA,NA,NA,1.79
CATM,2021.2,90.37,1.61,4.56,9.23,NA
CATM,2020.4,82.09,1.46,4.14,8.38,3.83
CATM,2020.3,39.6,0.78,2.63,13.77,4.58
CATM,2020.2,28.89,0.89,3.46,7.79,4.87
CATM,2020.1,19.19,0.72,3.02,8.54,6.2
CATM,2019.4,42.52,1.53,5.24,25.76,3.64
CATM,2019.3,47.25,1.05,3.87,5.4,4.25
CATM,2019.2,73.84,0.96,3.45,7.74,3.91
CATM,2019.1,154.7,1.25,4.38,11.24,3.8
CATM,2018.4,325,0.89,3.18,5.32,3.74
CATM,2018.3,56.5,1.06,3.54,10.72,3.33
CATM,2018.2,0,0.77,2.8,9.01,3.54
CATM,2018.1,0,0.69,2.45,7.77,3.53
CATM,2017.4,0,0.56,2.17,9.77,3.77
CATM,2017.3,0,0.72,2.93,13.31,4.26
CATM,2017.2,22.66,1.09,2.95,15.54,3.01
CATM,2017.1,29.97,1.62,4.64,20.58,3.32
CATM,2016.4,28.42,1.97,5.41,16.05,1.99
CATM,2016.3,26.08,1.62,4.97,9.76,2.23
CATM,2016.2,25.04,1.46,4.86,10.73,2.42
CATM,2016.1,24.32,1.34,4.42,10.86,2.5
CATM,2015.4,22.74,1.27,4.09,13.37,2.57
CATM,2015.3,25.75,1.25,4.29,18,2.96
CATM,2015.2,38.2,1.47,4.94,17.8,2.75
CATM,2015.1,39.58,1.55,5.89,21.08,3.23
CATM,2014.4,47.05,1.64,6,22.01,3.38
CATM,2014.3,40.46,1.56,5.43,22.21,2.89
CATM,2014.2,68.16,1.56,5.48,20.77,2.87
CATM,2014.1,74.71,1.88,6.73,20.74,3.11
CATM,2013.4,83.56,2.21,7.8,17.29,3.27
