mtry,min_n,.metric,.estimator,mean,n,std_err,.config
3,1,mae,standard,0.2404266166001851,10,0.015140275373586132,Preprocessor1_Model01
3,1,rmse,standard,0.3160648139512572,10,0.01805015418688493,Preprocessor1_Model01
3,1,rsq,standard,0.6816422688540503,10,0.022378565920286458,Preprocessor1_Model01
5,1,mae,standard,0.2362611079158712,10,0.015897400023821652,Preprocessor1_Model02
5,1,rmse,standard,0.3134639908098433,10,0.019212081799650567,Preprocessor1_Model02
5,1,rsq,standard,0.6741384628980527,10,0.020809380337328702,Preprocessor1_Model02
7,1,mae,standard,0.23708901441949065,10,0.015989587794230882,Preprocessor1_Model03
7,1,rmse,standard,0.31289923384171237,10,0.02058256083715887,Preprocessor1_Model03
7,1,rsq,standard,0.6697445829416316,10,0.024153279368275778,Preprocessor1_Model03
10,1,mae,standard,0.235844518251557,10,0.01546543949408769,Preprocessor1_Model04
10,1,rmse,standard,0.31192288008660196,10,0.019758495501153165,Preprocessor1_Model04
10,1,rsq,standard,0.6625348015151168,10,0.021502309542087452,Preprocessor1_Model04
3,3,mae,standard,0.23999857163146707,10,0.015233763723293301,Preprocessor1_Model05
3,3,rmse,standard,0.312872546871429,10,0.01846561913947,Preprocessor1_Model05
3,3,rsq,standard,0.690565104478609,10,0.015175305536282498,Preprocessor1_Model05
5,3,mae,standard,0.23667887346453167,10,0.015794693236324247,Preprocessor1_Model06
5,3,rmse,standard,0.3140020920491064,10,0.019343940764879403,Preprocessor1_Model06
5,3,rsq,standard,0.6728537322167121,10,0.020666879108184242,Preprocessor1_Model06
7,3,mae,standard,0.23659844755729806,10,0.01558055269849853,Preprocessor1_Model07
7,3,rmse,standard,0.3111332932131017,10,0.019368004488139367,Preprocessor1_Model07
7,3,rsq,standard,0.6725912982848181,10,0.02081929395271423,Preprocessor1_Model07
10,3,mae,standard,0.2395468121538539,10,0.016073195827742626,Preprocessor1_Model08
10,3,rmse,standard,0.31477517745201716,10,0.020294171911458974,Preprocessor1_Model08
10,3,rsq,standard,0.6590640773442265,10,0.02025738713488247,Preprocessor1_Model08
3,5,mae,standard,0.24361121419339696,10,0.016198528434557734,Preprocessor1_Model09
3,5,rmse,standard,0.31872185367942574,10,0.019890685293555074,Preprocessor1_Model09
3,5,rsq,standard,0.67826467362501075,10,0.018674038058242616,Preprocessor1_Model09
5,5,mae,standard,0.23923287928271292,10,0.014723321117019761,Preprocessor1_Model10
5,5,rmse,standard,0.31436227686377405,10,0.01844565803597234,Preprocessor1_Model10
5,5,rsq,standard,0.6737156213539996,10,0.018370217966938506,Preprocessor1_Model10
7,5,mae,standard,0.2381175337790411,10,0.015715633727605503,Preprocessor1_Model11
7,5,rmse,standard,0.31183881322502177,10,0.018770880503530128,Preprocessor1_Model11
7,5,rsq,standard,0.6738542879155087,10,0.01929898032635854,Preprocessor1_Model11
10,5,mae,standard,0.23993380912709633,10,0.015114314273398032,Preprocessor1_Model12
10,5,rmse,standard,0.31543845487740957,10,0.01933043131044639,Preprocessor1_Model12
10,5,rsq,standard,0.6567241556011378,10,0.02103806141123123,Preprocessor1_Model12
3,7,mae,standard,0.2515800613508662,10,0.016449100418956208,Preprocessor1_Model13
3,7,rmse,standard,0.32838047207442483,10,0.019796979517129366,Preprocessor1_Model13
3,7,rsq,standard,0.6526343471990973,10,0.023403490940518953,Preprocessor1_Model13
5,7,mae,standard,0.2405701059659882,10,0.015451951237787446,Preprocessor1_Model14
5,7,rmse,standard,0.31507709597734773,10,0.018556289883803128,Preprocessor1_Model14
5,7,rsq,standard,0.6744472087784922,10,0.01722982931038616,Preprocessor1_Model14
7,7,mae,standard,0.23988631232622387,10,0.015158187078244794,Preprocessor1_Model15
7,7,rmse,standard,0.3151557163762262,10,0.01869806658557288,Preprocessor1_Model15
7,7,rsq,standard,0.6665214579489486,10,0.019074253865945776,Preprocessor1_Model15
10,7,mae,standard,0.2416415716100295,10,0.017408578244070935,Preprocessor1_Model16
10,7,rmse,standard,0.3187927252646919,10,0.021190951061043593,Preprocessor1_Model16
10,7,rsq,standard,0.6477173395748341,10,0.022810181992960123,Preprocessor1_Model16
