ticker,quarter,pe_ratio,price_to_sales_ratio,price_to_book_ratio,price_to_fcf_ratio,debt_to_equity_ratio
ASPS,2021.2,0,0.31,0,20.89,NA
ASPS,2020.3,0,0.45,-2.59,29.83,-5.05
ASPS,2020.2,0,0.47,-3.55,0,-6.06
ASPS,2020.1,0,0.2,-3.79,2.47,-12.69
ASPS,2019.4,0,0.48,-13.99,6.94,-19.03
ASPS,2019.3,0,0.46,1.11,7.14,1.39
ASPS,2019.2,0,0.42,1.11,4.28,1.6
ASPS,2019.1,0,0.5,1.31,6.09,1.57
ASPS,2018.4,0,0.47,1.23,5.95,1.5
ASPS,2018.3,2.01,0.69,1.7,10.51,1.57
ASPS,2018.2,1.83,0.61,1.59,7.72,1.59
ASPS,2018.1,1.63,0.54,1.44,7.68,1.6
ASPS,2017.4,1.65,0.56,1.43,9.42,1.55
ASPS,2017.3,215.58,0.51,7.22,9.06,8.3
ASPS,2017.2,77.93,0.43,5.9,7.97,8.24
ASPS,2017.1,44.88,0.73,9.36,11.96,8.03
ASPS,2016.4,18.99,0.53,8.03,5.04,10.08
ASPS,2016.3,249.23,0.63,7.76,3.9,7.8
ASPS,2016.2,19.74,0.54,7.47,3.09,8.87
ASPS,2016.1,9.25,0.47,7.25,2.46,10.55
ASPS,2015.4,14.87,0.55,10.12,3.6,12.81
ASPS,2015.3,5.76,0.49,4.66,3.77,7.07
ASPS,2015.2,7.49,0.65,11.8,7.94,14.05
ASPS,2015.1,3.12,0.28,6.19,3.46,17.16
ASPS,2014.4,6.08,0.75,16.53,6.02,18.02
ASPS,2014.3,14.28,2.34,23.43,20.92,8.15
ASPS,2014.2,17.13,2.93,14.58,15.88,3.12
ASPS,2014.1,21.34,3.54,16.72,17.67,3.52
ASPS,2013.4,30.56,5.18,22.76,26.26,3.63
ASPS,2013.3,28.17,5.11,18.45,28.97,2.73
ASPS,2013.2,20.37,3.8,12.65,23.02,2.75
ASPS,2013.1,15.47,3.01,9.67,24.22,1.58
ASPS,2012.4,19.61,3.8,12.7,26.72,1.69
ASPS,2012.3,19.04,3.62,8.12,18.49,0.32
ASPS,2012.2,17.9,3.29,7.85,18.61,0.31
ASPS,2012.1,17.63,3.04,7.52,15.83,0.37
