mtry,tree_depth,learn_rate,.metric,.estimator,mean,n,std_err,.config
3,1,0.1,mae,standard,0.4160377150439619,10,0.024293141750008795,Preprocessor1_Model01
3,1,0.1,rmse,standard,0.5420974122066304,10,0.02402022977452507,Preprocessor1_Model01
3,1,0.1,rsq,standard,0.6810494822747202,10,0.028987351020102203,Preprocessor1_Model01
5,1,0.1,mae,standard,0.41580922617543714,10,0.023665362633974667,Preprocessor1_Model02
5,1,0.1,rmse,standard,0.546078931849971,10,0.02415761999533619,Preprocessor1_Model02
5,1,0.1,rsq,standard,0.6774342656090998,10,0.02783402572553185,Preprocessor1_Model02
7,1,0.1,mae,standard,0.4172109573521655,10,0.02406152921870348,Preprocessor1_Model03
7,1,0.1,rmse,standard,0.5478263750819079,10,0.02436844567816692,Preprocessor1_Model03
7,1,0.1,rsq,standard,0.6767763108646572,10,0.02876092406156831,Preprocessor1_Model03
10,1,0.1,mae,standard,0.41692079324335224,10,0.024154357232937778,Preprocessor1_Model04
10,1,0.1,rmse,standard,0.5483588118914275,10,0.024507350226887725,Preprocessor1_Model04
10,1,0.1,rsq,standard,0.6760312306171145,10,0.02908471629907375,Preprocessor1_Model04
3,3,0.1,mae,standard,0.28371971301138155,10,0.02132675618362353,Preprocessor1_Model05
3,3,0.1,rmse,standard,0.4163614371251498,10,0.023689774686142216,Preprocessor1_Model05
3,3,0.1,rsq,standard,0.8090692260814243,10,0.022641102161367162,Preprocessor1_Model05
5,3,0.1,mae,standard,0.29474826063019294,10,0.023551740706482114,Preprocessor1_Model06
5,3,0.1,rmse,standard,0.42807117585588705,10,0.023423371886611862,Preprocessor1_Model06
5,3,0.1,rsq,standard,0.7985014839210728,10,0.02390976699723696,Preprocessor1_Model06
7,3,0.1,mae,standard,0.2920655991304073,10,0.022259785381188266,Preprocessor1_Model07
7,3,0.1,rmse,standard,0.42485644003780776,10,0.02072215814520123,Preprocessor1_Model07
7,3,0.1,rsq,standard,0.8046496539556577,10,0.0180894003193744,Preprocessor1_Model07
10,3,0.1,mae,standard,0.287342664516041,10,0.019543633951421287,Preprocessor1_Model08
10,3,0.1,rmse,standard,0.42334551652314917,10,0.017802122439689656,Preprocessor1_Model08
10,3,0.1,rsq,standard,0.8019354004196542,10,0.020478402311793917,Preprocessor1_Model08
3,5,0.1,mae,standard,0.2902417740194386,10,0.021450423777338634,Preprocessor1_Model09
3,5,0.1,rmse,standard,0.42294667560037724,10,0.02298932593740406,Preprocessor1_Model09
3,5,0.1,rsq,standard,0.8071391899287779,10,0.022148921249097085,Preprocessor1_Model09
5,5,0.1,mae,standard,0.2651271948414516,10,0.026750780558126536,Preprocessor1_Model10
5,5,0.1,rmse,standard,0.3916510747798132,10,0.030420449162830467,Preprocessor1_Model10
5,5,0.1,rsq,standard,0.8326945793450585,10,0.024342935457385004,Preprocessor1_Model10
7,5,0.1,mae,standard,0.27203428657339446,10,0.024996072911795345,Preprocessor1_Model11
7,5,0.1,rmse,standard,0.3973034415431047,10,0.02660860907443809,Preprocessor1_Model11
7,5,0.1,rsq,standard,0.8263057581701735,10,0.024572423648666266,Preprocessor1_Model11
10,5,0.1,mae,standard,0.2738786635762946,10,0.02899550558776893,Preprocessor1_Model12
10,5,0.1,rmse,standard,0.40307734519234767,10,0.03382201393573647,Preprocessor1_Model12
10,5,0.1,rsq,standard,0.8187915536980187,10,0.02907358337612808,Preprocessor1_Model12
3,7,0.1,mae,standard,0.2800300885864475,10,0.02556000050053709,Preprocessor1_Model13
3,7,0.1,rmse,standard,0.4075364983327758,10,0.03137340622865525,Preprocessor1_Model13
3,7,0.1,rsq,standard,0.8253693506145432,10,0.02874163708483685,Preprocessor1_Model13
5,7,0.1,mae,standard,0.2705838379323486,10,0.026316701145165152,Preprocessor1_Model14
5,7,0.1,rmse,standard,0.40093988800870556,10,0.03363461352389993,Preprocessor1_Model14
5,7,0.1,rsq,standard,0.8212726505769299,10,0.031696311172172587,Preprocessor1_Model14
7,7,0.1,mae,standard,0.2786346429503505,10,0.023530824764665552,Preprocessor1_Model15
7,7,0.1,rmse,standard,0.4238907814519537,10,0.028277898690102787,Preprocessor1_Model15
7,7,0.1,rsq,standard,0.8005960891716273,10,0.023949635552641402,Preprocessor1_Model15
10,7,0.1,mae,standard,0.27830548038321407,10,0.02959276956264139,Preprocessor1_Model16
10,7,0.1,rmse,standard,0.4253699528611426,10,0.03753475794541149,Preprocessor1_Model16
10,7,0.1,rsq,standard,0.7964084607746876,10,0.0326793148707786,Preprocessor1_Model16
