mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
45,3.069999999999709,50,10,1,4,1e-4,0.632,20,0.8,0.4846764037459982,0.5913212714588638,0.30239277499790645,0.16509821157457621
46,3.280000000000655,100,10,1,4,1e-4,0.632,20,0.8,0.4630056380290817,0.5849512952348344,0.30127320921838685,0.1660370422068671
47,3.0500000000010914,50,15,1,4,1e-4,0.632,20,0.8,0.4960813352351231,0.60519140838129,0.2970657420194628,0.1613532853166266
48,3.3700000000008004,100,15,1,4,1e-4,0.632,20,0.8,0.4767825565518172,0.5944753566384595,0.29671636126589196,0.16396323702156512
49,3.110000000000582,50,20,1,4,1e-4,0.632,20,0.8,0.4971829761558396,0.6049813796422662,0.29738827103492005,0.16139212732979225
50,3.350000000000364,100,20,1,4,1e-4,0.632,20,0.8,0.47763055901363227,0.595455268649087,0.2963294864592972,0.16357289170240252
51,1.7399999999997817,50,3,1,7,1e-4,0.632,20,0.8,0.28788792349008463,0.34871171038391424,0.39340332696620195,0.25008523296272
52,3.149999999999636,100,3,1,7,1e-4,0.632,20,0.8,0.30237457676301194,0.3520391003551251,0.39217848967681795,0.24955910564071268
53,3.139999999999418,50,7,1,7,1e-4,0.632,20,0.8,0.35343843955201715,0.49512336572712246,0.3224334916587539,0.19073679505807056
54,3.25,100,7,1,7,1e-4,0.632,20,0.8,0.39942435721955116,0.5045596324799625,0.3196096843428527,0.1867276969319815
55,3.0900000000001455,50,10,1,7,1e-4,0.632,20,0.8,0.40881959658676625,0.49916521047111206,0.3178348871892675,0.18909934244455406
56,3.279999999998836,100,10,1,7,1e-4,0.632,20,0.8,0.44334056730486493,0.5170139974289094,0.3102145274970327,0.18070035690238723
57,3.0900000000001455,50,15,1,7,1e-4,0.632,20,0.8,0.4161972153201584,0.5044667399967084,0.31283911174043993,0.18618937243006195
58,3.4400000000005093,100,15,1,7,1e-4,0.632,20,0.8,0.4497663735840224,0.523790666840202,0.30601490994274144,0.17784067616085628
59,3.100000000000364,50,20,1,7,1e-4,0.632,20,0.8,0.41613307689346635,0.5042642678131479,0.31306776545349074,0.18636227228592694
60,3.460000000000946,100,20,1,7,1e-4,0.632,20,0.8,0.4496502166417562,0.5234864138593597,0.3063112250816577,0.1780055193432426
61,1.7899999999990541,50,3,1,4,0.001,0.632,20,0.8,0.3032415720442787,0.37875214513198185,0.3864681929323648,0.24728774201494066
62,3.069999999999709,100,3,1,4,0.001,0.632,20,0.8,0.2969060111304507,0.3699964238724347,0.38739190600191037,0.2475479423027298
63,2.970000000001164,50,7,1,4,0.001,0.632,20,0.8,0.44753723985188576,0.5542027987851808,0.3157575391508447,0.17413046799433765
64,3.1900000000005093,100,7,1,4,0.001,0.632,20,0.8,0.43048467118439593,0.5454010375536398,0.31606132574125106,0.178372430699153
65,3,50,10,1,4,0.001,0.632,20,0.8,0.4846764037459982,0.5913212714588638,0.30239277499790645,0.16509821157457621
66,3.3099999999994907,100,10,1,4,0.001,0.632,20,0.8,0.4630056380290817,0.5849512952348344,0.30127320921838685,0.1660370422068671
67,3.0799999999999272,50,15,1,4,0.001,0.632,20,0.8,0.4960813352351231,0.60519140838129,0.2970657420194628,0.1613532853166266
68,3.3299999999999272,100,15,1,4,0.001,0.632,20,0.8,0.4767825565518172,0.5944753566384595,0.29671636126589196,0.16396323702156512
69,3.030000000000655,50,20,1,4,0.001,0.632,20,0.8,0.4971829761558396,0.6049813796422662,0.29738827103492005,0.16139212732979225
70,4.81000000000131,100,20,1,4,0.001,0.632,20,0.8,0.47763055901363227,0.595455268649087,0.2963294864592972,0.16357289170240252
71,1.75,50,3,1,7,0.001,0.632,20,0.8,0.28788792349008463,0.34871171038391424,0.39340332696620195,0.25008523296272
72,3.110000000000582,100,3,1,7,0.001,0.632,20,0.8,0.30237457676301194,0.3520391003551251,0.39217848967681795,0.24955910564071268
73,3.0200000000004366,50,7,1,7,0.001,0.632,20,0.8,0.35343843955201715,0.49512336572712246,0.3224334916587539,0.19073679505807056
74,3.2699999999986176,100,7,1,7,0.001,0.632,20,0.8,0.39942435721955116,0.5045596324799625,0.3196096843428527,0.1867276969319815
75,3.1199999999989814,50,10,1,7,0.001,0.632,20,0.8,0.40881959658676625,0.49916521047111206,0.3178348871892675,0.18909934244455406
76,3.359999999996944,100,10,1,7,0.001,0.632,20,0.8,0.44334056730486493,0.5170139974289094,0.3102145274970327,0.18070035690238723
77,3.110000000000582,50,15,1,7,0.001,0.632,20,0.8,0.4161972153201584,0.5044667399967084,0.31283911174043993,0.18618937243006195
78,3.4200000000018917,100,15,1,7,0.001,0.632,20,0.8,0.4497663735840224,0.523790666840202,0.30601490994274144,0.17784067616085628
79,3.110000000000582,50,20,1,7,0.001,0.632,20,0.8,0.41613307689346635,0.5042642678131479,0.31306776545349074,0.18636227228592694
80,3.3300000000017462,100,20,1,7,0.001,0.632,20,0.8,0.4496502166417562,0.5234864138593597,0.3063112250816577,0.1780055193432426
