mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
40,5.81000000000131,88,151,19,55,300,10,1,bernoulli,0.01,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.374480224952852,0.8421052631578947,0.8727272727272727,0.6956521739130435,0.8648648648648649,0.42198765752942097,0.3157894736842105,0.9818181818181818,0.8571428571428571,0.8108108108108109
41,3.290000000000873,88,151,19,55,100,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5032360024081879,0.7516180012040939,0.367791856063472,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
42,3.290000000000873,88,151,19,55,300,1,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5032360024081879,0.7516180012040939,0.367791856063472,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
43,3.540000000000873,88,151,19,55,100,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.857164358819988,0.928582179409994,0.368105936028535,0.6842105263157895,0.7454545454545455,0.48148148148148145,0.7297297297297297,0.37323860168425227,0.15789473684210525,0.9818181818181818,0.75,0.7702702702702703
44,3.4500000000007276,88,151,19,55,300,3,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,0.857164358819988,0.928582179409994,0.368105936028535,0.6842105263157895,0.7454545454545455,0.48148148148148145,0.7297297297297297,0.37323860168425227,0.15789473684210525,0.9818181818181818,0.75,0.7702702702702703
45,3.899999999997817,88,151,19,55,100,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.369024684684936,0.7894736842105263,0.8545454545454545,0.6521739130434783,0.8378378378378378,0.37387345698529684,0.2631578947368421,0.9818181818181818,0.8333333333333334,0.7972972972972973
46,3.930000000000291,88,151,19,55,300,7,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.369024684684936,0.7894736842105263,0.8545454545454545,0.6521739130434783,0.8378378378378378,0.37387345698529684,0.2631578947368421,0.9818181818181818,0.8333333333333334,0.7972972972972973
47,5.5900000000001455,88,151,19,55,100,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.36911357479206,0.7894736842105263,0.8909090909090909,0.7142857142857143,0.8648648648648649,0.37437402307881823,0.2631578947368421,0.9818181818181818,0.8333333333333334,0.7972972972972973
48,5.700000000000728,88,151,19,55,300,10,1,bernoulli,0.001,0.9,1e-4,0.632,4,0.8,RoundRobin,1,1,0.36911357479206,0.7894736842105263,0.8909090909090909,0.7142857142857143,0.8648648648648649,0.37437402307881823,0.2631578947368421,0.9818181818181818,0.8333333333333334,0.7972972972972973
49,1.8400000000001455,88,151,19,55,100,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.372468457318773,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
50,1.7799999999988358,88,151,19,55,300,1,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.372468457318773,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
51,3.0499999999992724,88,151,19,55,100,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7563214930764599,0.87816074653823,0.333204142271393,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.48828445436737533,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
52,3.040000000000873,88,151,19,55,300,3,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7563214930764599,0.87816074653823,0.333204142271393,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.48828445436737533,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
53,3.2000000000007276,88,151,19,55,100,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9658338350391329,0.9829169175195664,0.406825504008833,0.631578947368421,0.9090909090909091,0.7058823529411765,0.8378378378378378,0.4372523693480602,0.3157894736842105,0.9818181818181818,0.8571428571428571,0.8108108108108109
54,3.220000000001164,88,151,19,55,300,7,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9658338350391329,0.9829169175195664,0.406825504008833,0.631578947368421,0.9090909090909091,0.7058823529411765,0.8378378378378378,0.4372523693480602,0.3157894736842105,0.9818181818181818,0.8571428571428571,0.8108108108108109
55,3.290000000000873,88,151,19,55,100,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9914208308248043,0.9957104154124021,0.396102978585815,0.7368421052631579,0.8363636363636363,0.6086956521739131,0.8108108108108109,0.4504565204734223,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
56,3.209999999999127,88,151,19,55,300,10,1,bernoulli,0.05,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9914208308248043,0.9957104154124021,0.396102978585815,0.7368421052631579,0.8363636363636363,0.6086956521739131,0.8108108108108109,0.4504565204734223,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
57,3.0800000000017462,88,151,19,55,100,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.369051359073287,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
58,1.9899999999979627,88,151,19,55,300,1,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.369051359073287,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
59,3.030000000002474,88,151,19,55,100,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7576760987357016,0.8788380493678508,0.361744861437163,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.39322042428095255,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
60,3.0900000000001455,88,151,19,55,300,3,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7576760987357016,0.8788380493678508,0.361744861437163,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.39322042428095255,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
61,3.1300000000010186,88,151,19,55,100,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9676399759181218,0.9838199879590609,0.376515006110219,0.631578947368421,0.9272727272727272,0.75,0.8513513513513513,0.38245015350522954,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
62,3.1700000000018917,88,151,19,55,300,7,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9676399759181218,0.9838199879590609,0.376515006110219,0.631578947368421,0.9272727272727272,0.75,0.8513513513513513,0.38245015350522954,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
63,3.2000000000007276,88,151,19,55,100,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9881095725466584,0.9940547862733292,0.373502245451925,0.7368421052631579,0.8,0.56,0.7837837837837838,0.38526824591585357,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
64,3.1899999999986903,88,151,19,55,300,10,1,bernoulli,0.01,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9881095725466584,0.9940547862733292,0.373502245451925,0.7368421052631579,0.8,0.56,0.7837837837837838,0.38526824591585357,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
65,1.7799999999988358,88,151,19,55,100,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.368285867132782,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
66,1.7599999999983993,88,151,19,55,300,1,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.46733895243829005,0.733669476219145,0.368285867132782,1,0.21818181818181817,0.3064516129032258,0.4189189189189189,Inf,0.15789473684210525,0.9454545454545454,0.5,0.7432432432432432
67,2.069999999999709,88,151,19,55,100,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7671583383503913,0.8835791691751956,0.367560462421961,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.3707224488948725,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
68,3.0499999999992724,88,151,19,55,300,3,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.7671583383503913,0.8835791691751956,0.367560462421961,1,0.3090909090909091,0.3333333333333333,0.4864864864864865,0.3707224488948725,0.05263157894736842,0.9818181818181818,0.5,0.7432432432432432
69,3.0900000000001455,88,151,19,55,100,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9674894641782057,0.9837447320891028,0.369025422599629,0.631578947368421,0.9090909090909091,0.7058823529411765,0.8378378378378378,0.36963074998437095,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
70,3.0799999999981083,88,151,19,55,300,7,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9674894641782057,0.9837447320891028,0.369025422599629,0.631578947368421,0.9090909090909091,0.7058823529411765,0.8378378378378378,0.36963074998437095,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
71,3.099999999998545,88,151,19,55,100,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9884105960264902,0.9942052980132451,0.368723706521132,0.7368421052631579,0.7818181818181819,0.5384615384615384,0.7702702702702703,0.36990977108355017,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
72,3.0900000000001455,88,151,19,55,300,10,1,bernoulli,0.001,0.5,1e-4,0.632,4,0.8,RoundRobin,0.9884105960264902,0.9942052980132451,0.368723706521132,0.7368421052631579,0.7818181818181819,0.5384615384615384,0.7702702702702703,0.36990977108355017,0.42105263157894735,0.9818181818181818,0.8888888888888888,0.8378378378378378
