mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,3.970000000001164,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.35431490622154116,0.2681802769231836,0.41934141273671244,0.3094425813830319
2,4.259999999998399,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4086098154946337,0.29651830128603573,0.41099939025679344,0.2883923434553664
3,3.220000000001164,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7537817760859915,0.5012627703793102,0.35158096633521274,0.20947645407735258
4,5.4799999999995634,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.8257038375774681,0.5299067757522078,0.3398840707131216,0.2001004919463237
5,3.969999999997526,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9811362204077185,0.5833880500327409,0.3069707593658143,0.19748961653941186
6,10.159999999999854,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.995242367799415,0.5956145417417,0.3034706045339692,0.19065939161764953
7,5.779999999998836,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9910815754240667,0.5802495039435963,0.30868931520753273,0.20110215207273432
8,14.430000000000291,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9987453349165747,0.5926374270720167,0.30636290330885574,0.19472937517426905
9,3.0800000000017462,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13469487290136883,0.12147565604238131,0.43850436914944146,0.3957675555454283
10,4.970000000001164,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.17971340116661128,0.1537044703924202,0.4337408063101747,0.37999066234089546
11,3.3300000000017462,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3687331674679918,0.2753499986448814,0.4168117520608499,0.33262677638554
12,5.4799999999995634,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4699661405457817,0.3430310982823148,0.4031864119022782,0.3003070600262852
13,5.009999999998399,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6150699084640324,0.39756344851283,0.38106815274750905,0.2925161007197239
14,11.290000000000873,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.754790894743012,0.480577138177151,0.35753628291273726,0.2542223346592704
15,5.819999999999709,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6415620369838356,0.3948726168790644,0.3798460442736255,0.29153843107204963
16,14.309999999997672,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7801688488955859,0.47918613665443666,0.35593747989091357,0.2528757407704374
17,3.039999999997235,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.018759104861640008,0.014931682072276242,0.46262690117402455,0.43576628093989256
