mod_num,time_to_create,n_yes_train,n_no_train,n_yes_test,n_no_test,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,binomial_double_trees,seed,balance_classes,col_sample_rate_per_tree,gini,auc,threshold_max_f1,sensitivity_max_f1,specificity_max_f1,precision_max_f1,accuracy_max_f1,threshold_98_specificity,sensitivity_98_specificity,specificity_98_specificity,precision_98_specificity,accuracy_98_specificity
1,3.639999999999418,74,161,33,44.99999999999999,50,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7484664943482118,0.8742332471741059,0.258866521714464,0.9090909090909091,0.5333333333333333,0.5882352941176471,0.6923076923076923,0.5267032097238136,0.24242424242424243,1,1,0.6794871794871795
2,3.5799999999999272,74,161,33,44.99999999999999,100,3,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.7532502604066202,0.8766251302033101,0.248541124015754,0.9090909090909091,0.5111111111111111,0.5769230769230769,0.6794871794871795,0.556875245892534,0.18181818181818182,1,1,0.6538461538461539
3,3.2299999999995634,74,161,33,44.99999999999999,50,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9360364183480574,0.9680182091740287,0.164130075256627,0.9696969696969697,0.6444444444444445,0.6666666666666666,0.782051282051282,0.6925721525602442,0.24242424242424243,1,1,0.6794871794871795
4,3.6899999999986903,74,161,33,44.99999999999999,100,7,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9473785733575093,0.9736892866787547,0.186094772942864,0.9090909090909091,0.6222222222222222,0.6382978723404256,0.7435897435897436,0.6549147597178718,0.24242424242424243,1,1,0.6794871794871795
5,3.2599999999983993,74,161,33,44.99999999999999,50,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.969368465722773,0.9846842328613865,0.13820856441236,1,0.6222222222222222,0.66,0.782051282051282,0.7664351428571609,0.18181818181818182,1,1,0.6538461538461539
6,3.719999999999345,74,161,33,44.99999999999999,100,10,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9766212723274563,0.9883106361637282,0.218944387743848,0.8484848484848485,0.7555555555555555,0.717948717948718,0.7948717948717948,0.8232894045590964,0.18181818181818182,1,1,0.6538461538461539
7,3.280000000000655,74,161,33,44.99999999999999,50,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9772385324640254,0.9886192662320127,0.126748501284613,1,0.6222222222222222,0.66,0.782051282051282,0.8053204353083434,0.18181818181818182,1,1,0.6538461538461539
8,3.780000000000655,74,161,33,44.99999999999999,100,15,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9814821959029358,0.9907410979514679,0.149873417721519,0.9696969696969697,0.6222222222222222,0.6530612244897959,0.7692307692307693,0.8409090909090908,0.18181818181818182,1,1,0.6538461538461539
9,4.210000000000946,74,161,33,44.99999999999999,50,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9772771112225609,0.9886385556112804,0.126748501284613,1,0.6222222222222222,0.66,0.782051282051282,0.9168817759421787,0.09090909090909091,1,1,0.6153846153846154
10,4,74,161,33,44.99999999999999,100,20,1,4,1e-4,0.632,4,TRUE,16,TRUE,0.8,0.9815593534200071,0.9907796767100036,0.149873417721519,0.9696969696969697,0.6222222222222222,0.6530612244897959,0.7692307692307693,0.8409090909090908,0.18181818181818182,1,1,0.6538461538461539
