mod_num,time_to_create,ntrees,max_depth,min_rows,mtries,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,r_2,r_2_test,mae_test,mse_test
31,1.9700000000002547,50,3,1,7,0.001,0.632,4,0.8,0.34865869408870875,0.3331542164068413,0.44428846056578347,0.29462099116173074
32,3.4200000000000728,100,3,1,7,0.001,0.632,4,0.8,0.352086562964691,0.3290243442046632,0.44695655599934636,0.2975729150132581
33,3.2100000000000364,50,7,1,7,0.001,0.632,4,0.8,0.5319264531520208,0.5051025782205035,0.3611619518519532,0.22132049410033644
34,3.5,100,7,1,7,0.001,0.632,4,0.8,0.5293382477465411,0.5016776664558471,0.36473799355005,0.2247486098640188
35,3.3599999999996726,50,10,1,7,0.001,0.632,4,0.8,0.5638693027991482,0.550687122482757,0.32877798782733053,0.19854998976787175
36,3.6400000000003274,100,10,1,7,0.001,0.632,4,0.8,0.5665965911527348,0.5481396964747167,0.3304112174260462,0.2020123047721229
37,3.3299999999999272,50,15,1,7,0.001,0.632,4,0.8,0.5924874375173276,0.5930061562128713,0.30134437643361717,0.17977715860480523
38,5.110000000000582,100,15,1,7,0.001,0.632,4,0.8,0.5950471874001396,0.5885686849706286,0.30410831208747174,0.18283281433846016
39,3.2799999999997453,50,20,1,7,0.001,0.632,4,0.8,0.5961590398022083,0.6002898797502451,0.29815183382195254,0.1767702358009445
40,3.9399999999996,100,20,1,7,0.001,0.632,4,0.8,0.6007697596567783,0.5972968904674769,0.2987255013229014,0.17841529740071532
41,1.8999999999996362,50,3,1,4,1e-4,0.632,20,0.8,0.34089516526968255,0.3260280673646533,0.44140051995178414,0.3066664562325455
42,3.1500000000005457,100,3,1,4,1e-4,0.632,20,0.8,0.35152617876270753,0.32880835208567794,0.44477870165654776,0.3053133966751781
43,3.069999999999709,50,7,1,4,1e-4,0.632,20,0.8,0.5169591749380902,0.4645288316686986,0.37263349907468774,0.23912530989632153
44,3.4700000000002547,100,7,1,4,1e-4,0.632,20,0.8,0.5128844675818782,0.47128234006968805,0.37244308439411955,0.23921910802730692
45,3.3400000000001455,50,10,1,4,1e-4,0.632,20,0.8,0.5745304514322775,0.5183763416353653,0.3348140770194342,0.2128506252518337
46,3.5799999999999272,100,10,1,4,1e-4,0.632,20,0.8,0.5714865206675086,0.5284569846257727,0.3340854337008281,0.21204016796687242
47,3.3100000000004,50,15,1,4,1e-4,0.632,20,0.8,0.5988430200147031,0.5666825549345401,0.3075684133285329,0.18962970624062064
48,3.7299999999995634,100,15,1,4,1e-4,0.632,20,0.8,0.6045391028176692,0.5793049428981871,0.3055747057264842,0.1889002005627441
49,3.300000000000182,50,20,1,4,1e-4,0.632,20,0.8,0.6000123340698128,0.5739628572038877,0.3038424636852075,0.18584031492964245
50,5.079999999999927,100,20,1,4,1e-4,0.632,20,0.8,0.6083217473426192,0.5868977662013978,0.3017847166653879,0.18515670856566332
51,3.0799999999999272,50,3,1,7,1e-4,0.632,20,0.8,0.3486457341574294,0.3330949325785667,0.4443424114373417,0.29464444806090356
52,3.2399999999997817,100,3,1,7,1e-4,0.632,20,0.8,0.35185609742209,0.32905617403724374,0.44695355518129765,0.29762895003627143
53,3.25,50,7,1,7,1e-4,0.632,20,0.8,0.5314130252382545,0.5014557156237602,0.35947542371116903,0.22398583366426364
54,3.5399999999999636,100,7,1,7,1e-4,0.632,20,0.8,0.5320339631979922,0.5025567436438976,0.3630495727696878,0.22422059384709084
55,3.339999999999236,50,10,1,7,1e-4,0.632,20,0.8,0.5809074879888961,0.5608984298948401,0.32415120201444825,0.1989113376135458
56,3.6599999999998545,100,10,1,7,1e-4,0.632,20,0.8,0.5809381269828655,0.5666952234936746,0.3232982378959377,0.19497085476706702
57,3.300000000000182,50,15,1,7,1e-4,0.632,20,0.8,0.6055825967242003,0.6060169712231807,0.29955106494325956,0.17907907335454323
58,3.8400000000001455,100,15,1,7,1e-4,0.632,20,0.8,0.6074519077574438,0.6102288394944322,0.29784054668403964,0.17577824369377687
59,3.4099999999998545,50,20,1,7,1e-4,0.632,20,0.8,0.6074077296815306,0.6089960625559607,0.29695345542213564,0.17605610068565433
60,5.25,100,20,1,7,1e-4,0.632,20,0.8,0.6091112340961236,0.6133886995211008,0.2949188848751264,0.17323928547766967
61,1.75,50,3,1,4,0.001,0.632,20,0.8,0.34089516526968255,0.3260280673646533,0.44140051995178414,0.3066664562325455
62,3.25,100,3,1,4,0.001,0.632,20,0.8,0.35152617876270753,0.32880835208567794,0.44477870165654776,0.3053133966751781
63,3.1400000000003274,50,7,1,4,0.001,0.632,20,0.8,0.5185952502721798,0.4678487985530194,0.37145293205195634,0.23774950800413458
64,3.3900000000003274,100,7,1,4,0.001,0.632,20,0.8,0.5137814872031243,0.4728239963784686,0.37184091474406467,0.2385323173300157
65,3.160000000000764,50,10,1,4,0.001,0.632,20,0.8,0.5752610143285357,0.5211644049475052,0.3338544583949847,0.21217152639040207
66,3.649999999999636,100,10,1,4,0.001,0.632,20,0.8,0.5720998306248538,0.5297973891388805,0.33365970306634646,0.21168034163183394
67,3.4600000000000364,50,15,1,4,0.001,0.632,20,0.8,0.5990241490349603,0.5699727091016531,0.30599279391566253,0.18886424303563995
68,3.8599999999996726,100,15,1,4,0.001,0.632,20,0.8,0.605301480136987,0.5808347775701579,0.3047223743800657,0.18852197729171694
69,3.449999999999818,50,20,1,4,0.001,0.632,20,0.8,0.6008272104233152,0.5767016904646307,0.3028428747385299,0.18499457255513632
70,5.1899999999996,100,20,1,4,0.001,0.632,20,0.8,0.6095500832721958,0.5881693783275102,0.30129962551048367,0.18476191574773096
71,1.8299999999999272,50,3,1,7,0.001,0.632,20,0.8,0.3486457341574294,0.3330949325785667,0.4443424114373417,0.29464444806090356
72,3.2899999999999636,100,3,1,7,0.001,0.632,20,0.8,0.35185609742209,0.32905617403724374,0.44695355518129765,0.29762895003627143
73,3.1599999999998545,50,7,1,7,0.001,0.632,20,0.8,0.5314130252382545,0.5014557156237602,0.35947542371116903,0.22398583366426364
74,3.569999999999709,100,7,1,7,0.001,0.632,20,0.8,0.5320339631979922,0.5025567436438976,0.3630495727696878,0.22422059384709084
75,3.319999999999709,50,10,1,7,0.001,0.632,20,0.8,0.5809074879888961,0.5608984298948401,0.32415120201444825,0.1989113376135458
76,3.6500000000005457,100,10,1,7,0.001,0.632,20,0.8,0.5809381269828655,0.5666952234936746,0.3232982378959377,0.19497085476706702
77,3.430000000000291,50,15,1,7,0.001,0.632,20,0.8,0.6055825967242003,0.6060169712231807,0.29955106494325956,0.17907907335454323
78,5.199999999999818,100,15,1,7,0.001,0.632,20,0.8,0.6074519077574438,0.6102288394944322,0.29784054668403964,0.17577824369377687
79,3.5299999999997453,50,20,1,7,0.001,0.632,20,0.8,0.6074077296815306,0.6089960625559607,0.29695345542213564,0.17605610068565433
80,5.219999999999345,100,20,1,7,0.001,0.632,20,0.8,0.6091112340961236,0.6133886995211008,0.2949188848751264,0.17323928547766967
