mod_num,time_to_create,ntrees,max_depth,min_rows,distribution,learn_rate,learn_rate_annealing,min_split_improvement,sample_rate,nbins,col_sample_rate_per_tree,histogram_type,r_2,r_2_test,mae_test,mse_test
1,4.269999999999527,100,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3228107358700588,0.24634180764446245,0.6245859326872019,2.772798263490309
2,5.139999999999418,300,1,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.3934475566129748,0.30578890067183884,0.6062173055705886,2.693911772113442
3,3.3400000000001455,100,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6751290135226569,0.540043346344772,0.509088601883412,2.37114325391959
4,6.269999999999527,300,3,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7507275889305108,0.6005302448477015,0.47976927191302576,2.2209346514545962
5,5.5,100,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9573947139185919,0.72457067885156,0.40982372272395573,2.1098817891247
6,10.829999999999927,300,7,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9807203209765204,0.7435173845642912,0.390583447361074,2.054420664549644
7,7.690000000000509,100,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.9852047007238632,0.6966778799182303,0.4043122080442311,2.3351139181096974
8,19.25,300,10,1,gaussian,0.05,0.99,1e-4,0.632,4,0.8,RoundRobin,0.996570061754638,0.7118201911295474,0.39192299551078547,2.30145445484076
9,3.360000000000582,100,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.12260156269948796,0.09168355696111496,0.6713548210910958,2.915252790676701
10,4.039999999999964,300,1,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.16410945675872268,0.12180703181505903,0.6626398986154594,2.8973391139635423
11,3.3599999999996726,100,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.31858210269913756,0.25152921850086973,0.6291955651686506,2.7608756621825834
12,5.949999999999818,300,3,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.4094784957048152,0.32295962745983087,0.6059527240169058,2.696794498534059
13,6.109999999999673,100,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.5559235957197664,0.386108455220467,0.5756942829176313,2.672029273632899
14,12.050000000000182,300,7,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6926893551715272,0.49120997283530843,0.5342271100934466,2.562871607001332
15,8.0600000000004,100,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.6189008803487976,0.39570993173018065,0.5651681392462391,2.6933258173503676
16,18.479999999999563,300,10,1,gaussian,0.01,0.99,1e-4,0.632,4,0.8,RoundRobin,0.7619161191486611,0.503001722019255,0.519403227160283,2.589138162626609
17,3.360000000000582,100,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.01643546437779686,0.012457328695534176,0.6976836012359181,2.9480310325898897
18,5.199999999999818,300,1,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.02410541338729788,0.01799734698386468,0.6955092247382607,2.947378089465413
19,3.550000000000182,100,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.04302071668652374,0.03360147247064049,0.6933430914655837,2.9311493408279237
20,5.5600000000004,300,3,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.06356831317469203,0.049766805296547534,0.6889560583887226,2.920614869206197
21,5.940000000000509,100,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.0804641015977201,0.054846946342963054,0.6865223398024989,2.9160315396306786
22,13.63000000000011,300,7,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.1187807717234427,0.08149659378904683,0.6787617398816141,2.8978183380145963
23,8.079999999999927,100,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.09431892596667302,0.059697446508808594,0.6845060034495105,2.914169617587015
24,20.449999999999818,300,10,1,gaussian,0.001,0.99,1e-4,0.632,4,0.8,RoundRobin,0.13839749902719833,0.08930224352660976,0.6756483835881459,2.8941300465732476
25,3.25,100,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10628387749787127,0.0784364005685535,0.6751970799032171,2.9214778084771633
26,3.300000000000182,300,1,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.10628464951178862,0.07843697417114492,0.675196927339815,2.921477412465533
27,3.3900000000003274,100,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.28727247982650705,0.218046913666178,0.6370985764845918,2.8040263300663213
28,3.4200000000000728,300,3,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.2872745651612064,0.21804846869715466,0.6370980402068563,2.8040248772854897
29,5.75,100,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5125521743465952,0.3706641618271218,0.58494108635411,2.659247739560631
30,5.600000000000364,300,7,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5125553382032034,0.37066664214997735,0.5849401302485012,2.6592455773734716
31,8.3100000000004,100,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5697303156255638,0.3660143178910318,0.5777547463293496,2.7028485889674267
32,8.0600000000004,300,10,1,gaussian,0.05,0.9,1e-4,0.632,4,0.8,RoundRobin,0.5697337765820578,0.3660170868310547,0.5777537300603733,2.7028456206118645
